EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2010;01010;1113;120005;91002;Trienios de Personal Funcionario;18.673,68
2010;01010;1113;120006;91002;Pagas extraordinarias de Personal Funcionario;19.209,50
2010;01010;1113;121000;91002;Complemento de destino de Personal Funcionario;24.736,80
2010;01010;1113;121001;91002;Complemento específico de Personal Funcionario;18.284,64
2010;01010;1113;130000;91002;Salario base de Personal Laboral Fijo;25.403,28
2010;01010;1113;130001;91002;Antigüedad de Personal Laboral Fijo;11.436,12
2010;01010;1113;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;8.166,36
2010;01010;1113;130003;91002;Otras remuneraciones de Personal Laboral Fijo;12.158,76
2010;01010;1113;150000;91002;Productividad fija de Funcionarios;10.162,68
2010;01010;1113;160000;91002;Seguridad social;41.116,16
2010;01010;1113;203000;91002;Arrendamientos maquinaria, instalación y utillaje;150,00
2010;01010;1113;205000;91002;Arrendamientos de mobiliario y enseres;150,00
2010;01010;1113;206000;91002;Arrendamientos de equipos procesos de información;150,00
2010;01010;1113;212000;91002;Rep. y conservación edificios y otras construcc.;135.000,00
2010;01010;1113;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;4.500,00
2010;01010;1113;215000;91002;Reparación y conservación de mobiliario y enseres;3.000,00
2010;01010;1113;216000;91002;Rep. y conserv. equipos procesos de información;150,00
2010;01010;1113;220002;91002;Prensa, revistas y publicaciones periódicas;150,00
2010;01010;1113;220003;91002;Libros y otras publicaciones;125.000,00
2010;01010;1113;221009;91002;Otros suministros;30.000,00
2010;01010;1113;223000;91002;Transporte;150,00
2010;01010;1113;224003;91002;Otros riesgos;150,00
2010;01010;1113;226002;91002;Gastos de divulgación y promoción;200.000,00
2010;01010;1113;226005;91002;Reuniones y conferencias;3.000,00
2010;01010;1113;227000;91002;Limpieza y aseo;48.549,00
2010;01010;1113;227001;91002;Seguridad;220.000,00
2010;01010;1113;227006;91002;Estudios y trabajos técnicos;6.000,00
2010;01010;1113;227009;91002;Otros trabajos realizados por otras empresas;391.625,00
2010;01010;1113;230000;91002;Dietas;600,00
2010;01010;1113;231000;91002;Locomoción;600,00
2010;01010;1113;359000;91002;Otros gastos de depósitos, fianzas y avales;601,00
2010;01010;1113;480190;91002;Conciertos y convenios de las Cortes de Aragón;43.753,84
2010;01010;1113;602000;91002;Edificios y otras construcciones;10.000,00
2010;01020;1112;100000;91002;Retribuciones básicas de Altos Cargos;31.525,20
2010;01020;1112;100001;91002;Otras remuneraciones de Altos Cargos;50.355,20
2010;01020;1112;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;480.456,06
2010;01020;1112;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;393.401,12
2010;01020;1112;120000;91002;Sueldos de Personal Funcionario;129.877,92
2010;01020;1112;120005;91002;Trienios de Personal Funcionario;88.538,52
2010;01020;1112;120006;91002;Pagas extraordinarias de Personal Funcionario;44.006,52
2010;01020;1112;121000;91002;Complemento de destino de Personal Funcionario;56.677,08
2010;01020;1112;121001;91002;Complemento específico de Personal Funcionario;45.270,12
2010;01020;1112;122002;91002;Otras retribuciones en especie;19.600,00
2010;01020;1112;150000;91002;Productividad fija de Funcionarios;64.133,52
2010;01020;1112;151000;91002;Gratificaciones de Personal Funcionario;4.808,10
2010;01020;1112;151001;91002;Gratificaciones de Personal no Funcionario;4.808,10
2010;01020;1112;160000;91002;Seguridad social;225.829,29
2010;01020;1112;160001;91002;MUFACE;1.946,14
2010;01020;1112;160009;91002;Otras cuotas sociales;9.750,30
2010;01020;1112;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;3.800,00
2010;01020;1112;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;2.000,00
2010;01020;1112;165000;91002;Fondo de Acción Social;30.850,00
2010;01020;1112;202000;91002;Arrendamientos de edificios y otras construcciones;300,00
2010;01020;1112;206000;91002;Arrendamientos de equipos procesos de información;4.400,00
2010;01020;1112;212000;91002;Rep. y conservación edificios y otras construcc.;5.250,00
2010;01020;1112;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;26.500,00
2010;01020;1112;214000;91002;Reparación y conservación material de transporte;2.300,00
2010;01020;1112;215000;91002;Reparación y conservación de mobiliario y enseres;600,00
2010;01020;1112;216000;91002;Rep. y conserv. equipos procesos de información;6.000,00
2010;01020;1112;220000;91002;Ordinario no inventariable;15.000,00
2010;01020;1112;220001;91002;Mobiliario y enseres;2.100,00
2010;01020;1112;220002;91002;Prensa, revistas y publicaciones periódicas;17.000,00
2010;01020;1112;220003;91002;Libros y otras publicaciones;119.000,00
2010;01020;1112;220004;91002;Material informático;4.000,00
2010;01020;1112;220009;91002;Otro material de oficina;1.000,00
2010;01020;1112;221000;91002;Energía eléctrica;36.200,00
2010;01020;1112;221001;91002;Agua;3.800,00
2010;01020;1112;221003;91002;Combustibles;4.000,00
2010;01020;1112;221004;91002;Vestuario;2.000,00
2010;01020;1112;221009;91002;Otros suministros;2.000,00
2010;01020;1112;222000;91002;Telefónicas;36.000,00
2010;01020;1112;222001;91002;Postales;150,00
2010;01020;1112;222002;91002;Telegráficas;100,00
2010;01020;1112;222009;91002;Otras comunicaciones;3.000,00
2010;01020;1112;223000;91002;Transporte;4.600,00
2010;01020;1112;224000;91002;Primas de Edificios y locales;4.900,00
2010;01020;1112;224001;91002;Primas de vehículos;1.500,00
2010;01020;1112;224002;91002;Primas de otro inmovilizado;100,00
2010;01020;1112;224003;91002;Otros riesgos;100,00
2010;01020;1112;226001;91002;Atenciones protocolarias y representativas;23.000,00
2010;01020;1112;226002;91002;Gastos de divulgación y promoción;40.000,00
2010;01020;1112;226005;91002;Reuniones y conferencias;14.000,00
2010;01020;1112;226009;91002;Otros gastos diversos;3.000,00
2010;01020;1112;227000;91002;Limpieza y aseo;64.300,00
2010;01020;1112;227001;91002;Seguridad;50.000,00
2010;01020;1112;227003;91002;Postales;17.000,00
2010;01020;1112;227006;91002;Estudios y trabajos técnicos;27.000,00
2010;01020;1112;227009;91002;Otros trabajos realizados por otras empresas;15.100,00
2010;01020;1112;230000;91002;Dietas;19.750,00
2010;01020;1112;231000;91002;Locomoción;8.000,00
2010;01020;1112;480191;91002;Convenio con el Justicia de Aragón;18.616,19
2010;01020;1112;602000;91002;Edificios y otras construcciones;3.000,00
2010;01020;1112;603000;91002;Maquinaria, instalación y utillaje;6.000,00
2010;01020;1112;605000;91002;Mobiliario y enseres;4.000,00
2010;01020;1112;606000;91002;Equipos para procesos de información;14.000,00
2010;01020;1112;609000;91002;Inmovilizado Inmaterial;8.000,00
2010;01030;1114;100000;91002;Retribuciones básicas de Altos Cargos;601,01
2010;01030;1114;100001;91002;Otras remuneraciones de Altos Cargos;601,01
2010;01030;1114;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;601,01
2010;01030;1114;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;601,01
2010;01030;1114;120000;91002;Sueldos de Personal Funcionario;601,01
2010;01030;1114;120005;91002;Trienios de Personal Funcionario;601,01
2010;01030;1114;120006;91002;Pagas extraordinarias de Personal Funcionario;601,01
2010;01030;1114;121000;91002;Complemento de destino de Personal Funcionario;601,01
2010;01030;1114;121001;91002;Complemento específico de Personal Funcionario;601,01
2010;01030;1114;160000;91002;Seguridad social;601,01
2010;01030;1114;242000;91002;Material,suministros y otros para servicios nuevos;601,01
2010;01030;1114;605000;91002;Mobiliario y enseres;601,01
2010;01030;1114;606000;91002;Equipos para procesos de información;601,01
2010;02010;1121;100000;91002;Retribuciones básicas de Altos Cargos;20.084,52
2010;02010;1121;100001;91002;Otras remuneraciones de Altos Cargos;70.223,16
2010;02010;1121;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;206.590,02
2010;02010;1121;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;480.448,08
2010;02010;1121;120000;91002;Sueldos de Personal Funcionario;148.584,84
2010;02010;1121;120005;91002;Trienios de Personal Funcionario;41.038,56
2010;02010;1121;120006;91002;Pagas extraordinarias de Personal Funcionario;46.339,12
2010;02010;1121;121000;91002;Complemento de destino de Personal Funcionario;102.383,88
2010;02010;1121;121001;91002;Complemento específico de Personal Funcionario;246.955,62
2010;02010;1121;130000;91002;Salario base de Personal Laboral Fijo;18.526,68
2010;02010;1121;130001;91002;Antigüedad de Personal Laboral Fijo;3.169,10
2010;02010;1121;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;3.229,68
2010;02010;1121;130003;91002;Otras remuneraciones de Personal Laboral Fijo;18.672,96
2010;02010;1121;160000;91002;Seguridad social;269.473,00
2010;02010;1121;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1.280,78
2010;02010;1121;202000;91002;Arrendamientos de edificios y otras construcciones;9.000,00
2010;02010;1121;204000;91002;Arrendamientos de material de transporte;850,00
2010;02010;1121;205000;91002;Arrendamientos de mobiliario y enseres;2.044,00
2010;02010;1121;212000;91002;Rep. y conservación edificios y otras construcc.;37.234,00
2010;02010;1121;214000;91002;Reparación y conservación material de transporte;60.770,00
2010;02010;1121;215000;91002;Reparación y conservación de mobiliario y enseres;5.021,00
2010;02010;1121;216000;91002;Rep. y conserv. equipos procesos de información;1.545,00
2010;02010;1121;220000;91002;Ordinario no inventariable;108.416,00
2010;02010;1121;220001;91002;Mobiliario y enseres;48.204,00
2010;02010;1121;220002;91002;Prensa, revistas y publicaciones periódicas;24.780,00
2010;02010;1121;220003;91002;Libros y otras publicaciones;65.465,00
2010;02010;1121;220004;91002;Material informático;2.721,00
2010;02010;1121;220009;91002;Otro material de oficina;651,00
2010;02010;1121;221000;91002;Energía eléctrica;1.722,00
2010;02010;1121;221001;91002;Agua;255,00
2010;02010;1121;221002;91002;Gas;255,00
2010;02010;1121;221003;91002;Combustibles;46.350,00
2010;02010;1121;221004;91002;Vestuario;255,00
2010;02010;1121;221006;91002;Productos farmacéuticos;811,00
2010;02010;1121;221009;91002;Otros suministros;33.784,00
2010;02010;1121;222000;91002;Telefónicas;177.395,00
2010;02010;1121;222001;91002;Postales;2.472,00
2010;02010;1121;222002;91002;Telegráficas;1.004,00
2010;02010;1121;222003;91002;Télex y telefax;13.295,00
2010;02010;1121;222009;91002;Otras comunicaciones;966,00
2010;02010;1121;223000;91002;Transporte;24.720,00
2010;02010;1121;224000;91002;Primas de Edificios y locales;232,00
2010;02010;1121;224003;91002;Otros riesgos;2.541,00
2010;02010;1121;225000;91002;Tributos locales;1.313,00
2010;02010;1121;226000;91002;Cánones;85,00
2010;02010;1121;226001;91002;Atenciones protocolarias y representativas;649.078,00
2010;02010;1121;226002;91002;Gastos de divulgación y promoción;125.000,00
2010;02010;1121;226004;91002;Remuneraciones a agentes mediadores independientes;232,00
2010;02010;1121;226005;91002;Reuniones y conferencias;22.145,00
2010;02010;1121;226009;91002;Otros gastos diversos;27.810,00
2010;02010;1121;227000;91002;Limpieza y aseo;611,00
2010;02010;1121;227001;91002;Seguridad;255,00
2010;02010;1121;227002;91002;Valoraciones y peritajes;255,00
2010;02010;1121;227006;91002;Estudios y trabajos técnicos;510.159,00
2010;02010;1121;227009;91002;Otros trabajos realizados por otras empresas;87.295,00
2010;02010;1121;230000;91002;Dietas;32.784,00
2010;02010;1121;231000;91002;Locomoción;40.998,00
2010;02010;1121;232000;91002;Traslado;180,00
2010;02010;1121;460002;91002;Subvenciones Directas;46.290,00
2010;02010;1121;480001;91002;Fundación Seminario Investigación para la Paz;97.391,00
2010;02010;1121;480002;91002;Subvenciones Directas;233.319,00
2010;02010;1121;602000;91002;Edificios y otras construcciones;5.000,00
2010;02010;1121;604000;91002;Material de transporte;115.120,00
2010;02010;1121;605000;91002;Mobiliario y enseres;27.000,00
2010;02010;1121;606000;91002;Equipos para procesos de información;7.000,00
2010;02010;1121;608000;91002;Otro inmovilizado material;3.000,00
2010;02010;1121;760001;91002;Subvenciones Directas;186.200,00
2010;02010;1121;780001;91002;Subvenciones directas;31.394,00
2010;03010;1125;120000;91002;Sueldos de Personal Funcionario;29.871,36
2010;03010;1125;120005;91002;Trienios de Personal Funcionario;8.807,12
2010;03010;1125;120006;91002;Pagas extraordinarias de Personal Funcionario;9.662,49
2010;03010;1125;121000;91002;Complemento de destino de Personal Funcionario;19.296,48
2010;03010;1125;121001;91002;Complemento específico de Personal Funcionario;41.117,44
2010;03010;1125;160000;91002;Seguridad social;24.245,11
2010;03010;1125;212000;91002;Rep. y conservación edificios y otras construcc.;3.307,00
2010;03010;1125;216000;91002;Rep. y conserv. equipos procesos de información;308,00
2010;03010;1125;220000;91002;Ordinario no inventariable;2.882,00
2010;03010;1125;220001;91002;Mobiliario y enseres;1.000,00
2010;03010;1125;220004;91002;Material informático;753,00
2010;03010;1125;221000;91002;Energía eléctrica;2.710,00
2010;03010;1125;221001;91002;Agua;148,00
2010;03010;1125;221002;91002;Gas;3.120,00
2010;03010;1125;222000;91002;Telefónicas;1.391,00
2010;03010;1125;222001;91002;Postales;500,00
2010;03010;1125;223000;91002;Transporte;1.672,00
2010;03010;1125;225000;91002;Tributos locales;473,00
2010;03010;1125;226000;91002;Cánones;19,00
2010;03010;1125;226001;91002;Atenciones protocolarias y representativas;4.537,00
2010;03010;1125;226005;91002;Reuniones y conferencias;3.727,00
2010;03010;1125;227000;91002;Limpieza y aseo;4.721,00
2010;03010;1125;227001;91002;Seguridad;4.106,00
2010;03010;1125;231000;91002;Locomoción;1.519,00
2010;03010;1125;239000;91002;Otras indemnizaciones;181.802,00
2010;04010;1122;100000;91002;Retribuciones básicas de Altos Cargos;25.868,52
2010;04010;1122;100001;91002;Otras remuneraciones de Altos Cargos;57.166,68
2010;04010;1122;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;143.023,86
2010;04010;1122;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;306.044,76
2010;04010;1122;120000;91002;Sueldos de Personal Funcionario;291.468,24
2010;04010;1122;120005;91002;Trienios de Personal Funcionario;96.333,28
2010;04010;1122;120006;91002;Pagas extraordinarias de Personal Funcionario;95.447,32
2010;04010;1122;121000;91002;Complemento de destino de Personal Funcionario;200.348,64
2010;04010;1122;121001;91002;Complemento específico de Personal Funcionario;455.103,30
2010;04010;1122;130000;91002;Salario base de Personal Laboral Fijo;116.017,44
2010;04010;1122;130001;91002;Antigüedad de Personal Laboral Fijo;14.946,80
2010;04010;1122;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;21.275,54
2010;04010;1122;130003;91002;Otras remuneraciones de Personal Laboral Fijo;68.904,18
2010;04010;1122;151000;91002;Gratificaciones de Personal Funcionario;8.000,00
2010;04010;1122;151001;91002;Gratificaciones de Personal no Funcionario;10.000,00
2010;04010;1122;160000;91002;Seguridad social;362.856,47
2010;04010;1122;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;5.000,00
2010;04010;1122;162000;91002;Formación y perfeccionamiento de Personal Laboral;4.000,00
2010;04010;1122;204000;91002;Arrendamientos de material de transporte;6.000,00
2010;04010;1122;205000;91002;Arrendamientos de mobiliario y enseres;16.377,00
2010;04010;1122;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;3.000,00
2010;04010;1122;214000;91002;Reparación y conservación material de transporte;10.000,00
2010;04010;1122;215000;91002;Reparación y conservación de mobiliario y enseres;2.000,00
2010;04010;1122;216000;91002;Rep. y conserv. equipos procesos de información;2.000,00
2010;04010;1122;219000;91002;Rep. y conservación de otro inmovilizado material;2.000,00
2010;04010;1122;220000;91002;Ordinario no inventariable;20.540,00
2010;04010;1122;220001;91002;Mobiliario y enseres;5.567,00
2010;04010;1122;220002;91002;Prensa, revistas y publicaciones periódicas;8.734,00
2010;04010;1122;220003;91002;Libros y otras publicaciones;473.420,00
2010;04010;1122;220004;91002;Material informático;6.275,00
2010;04010;1122;221003;91002;Combustibles;30.000,00
2010;04010;1122;221004;91002;Vestuario;6.000,00
2010;04010;1122;221005;91002;Productos alimenticios;1.000,00
2010;04010;1122;221006;91002;Productos farmacéuticos;1.000,00
2010;04010;1122;221009;91002;Otros suministros;4.639,00
2010;04010;1122;222000;91002;Telefónicas;83.044,00
2010;04010;1122;222001;91002;Postales;20.000,00
2010;04010;1122;222002;91002;Telegráficas;1.000,00
2010;04010;1122;222003;91002;Télex y telefax;1.000,00
2010;04010;1122;222009;91002;Otras comunicaciones;1.000,00
2010;04010;1122;223000;91002;Transporte;12.000,00
2010;04010;1122;224003;91002;Otros riesgos;4.277,00
2010;04010;1122;225000;91002;Tributos locales;5.000,00
2010;04010;1122;226000;91002;Cánones;9.536,00
2010;04010;1122;226001;91002;Atenciones protocolarias y representativas;120.000,00
2010;04010;1122;226002;91002;Gastos de divulgación y promoción;33.950,00
2010;04010;1122;226004;91002;Remuneraciones a agentes mediadores independientes;1.000,00
2010;04010;1122;226005;91002;Reuniones y conferencias;15.000,00
2010;04010;1122;226009;91002;Otros gastos diversos;17.484,00
2010;04010;1122;227001;91002;Seguridad;50.000,00
2010;04010;1122;227005;91002;Procesos electorales;639,00
2010;04010;1122;227006;91002;Estudios y trabajos técnicos;255.498,00
2010;04010;1122;227009;91002;Otros trabajos realizados por otras empresas;218.000,00
2010;04010;1122;230000;91002;Dietas;6.556,00
2010;04010;1122;231000;91002;Locomoción;15.275,00
2010;04010;1122;232000;91002;Traslado;6.000,00
2010;04010;1122;239000;91002;Otras indemnizaciones;6.556,00
2010;04010;1122;251000;91002;Realización de cursos de formación interna;20.000,00
2010;04010;1122;480004;91002;Subvenciones Directas;260.000,00
2010;04010;1122;602000;91002;Edificios y otras construcciones;17.000,00
2010;04010;1122;603000;91002;Maquinaria, instalación y utillaje;20.000,00
2010;04010;1122;604000;91002;Material de transporte;60.000,00
2010;04010;1122;605000;91002;Mobiliario y enseres;20.000,00
2010;04010;1122;606000;91002;Equipos para procesos de información;10.000,00
2010;04010;1122;780001;91002;Subvenciones directas;40.000,00
2010;04010;1216;220000;91002;Ordinario no inventariable;618,00
2010;04010;1216;220002;91002;Prensa, revistas y publicaciones periódicas;6.335,00
2010;04010;1216;220003;91002;Libros y otras publicaciones;19.004,00
2010;04010;1216;220004;91002;Material informático;618,00
2010;04010;1216;221009;91002;Otros suministros;1.102,00
2010;04010;1216;223000;91002;Transporte;8.000,00
2010;04010;1216;224003;91002;Otros riesgos;7.000,00
2010;04010;1216;226001;91002;Atenciones protocolarias y representativas;4.800,00
2010;04010;1216;226002;91002;Gastos de divulgación y promoción;107.133,00
2010;04010;1216;226005;91002;Reuniones y conferencias;250.367,00
2010;04010;1216;227006;91002;Estudios y trabajos técnicos;15.000,00
2010;04010;1216;227009;91002;Otros trabajos realizados por otras empresas;8.000,00
2010;04010;1216;230000;91002;Dietas;6.335,00
2010;04010;1216;231000;91002;Locomoción;6.335,00
2010;04010;1216;239000;91002;Otras indemnizaciones;618,00
2010;04010;1216;480005;91002;Ayudas a Comunidades Aragonesas del Exterior;463.568,00
2010;04010;1216;480166;91002;Programa Becas a aragoneses residentes en América;30.000,00
2010;04010;1216;780002;91002;Ayudas a Comunidades Aragonesas del Exterior;314.000,00
2010;04020;1267;120000;91002;Sueldos de Personal Funcionario;93.964,32
2010;04020;1267;120005;91002;Trienios de Personal Funcionario;14.763,60
2010;04020;1267;120006;91002;Pagas extraordinarias de Personal Funcionario;30.007,90
2010;04020;1267;121000;91002;Complemento de destino de Personal Funcionario;71.319,48
2010;04020;1267;121001;91002;Complemento específico de Personal Funcionario;175.876,42
2010;04020;1267;151000;91002;Gratificaciones de Personal Funcionario;5.000,00
2010;04020;1267;160000;91002;Seguridad social;57.313,19
2010;04020;1267;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;10.000,00
2010;04020;1267;216000;91002;Rep. y conserv. equipos procesos de información;2.000,00
2010;04020;1267;220000;91002;Ordinario no inventariable;10.000,00
2010;04020;1267;220001;91002;Mobiliario y enseres;5.000,00
2010;04020;1267;220002;91002;Prensa, revistas y publicaciones periódicas;10.000,00
2010;04020;1267;220003;91002;Libros y otras publicaciones;50.000,00
2010;04020;1267;220004;91002;Material informático;5.000,00
2010;04020;1267;220009;91002;Otro material de oficina;1.000,00
2010;04020;1267;221009;91002;Otros suministros;1.000,00
2010;04020;1267;222000;91002;Telefónicas;20.000,00
2010;04020;1267;222001;91002;Postales;10.000,00
2010;04020;1267;222002;91002;Telegráficas;1.000,00
2010;04020;1267;222003;91002;Télex y telefax;1.000,00
2010;04020;1267;222009;91002;Otras comunicaciones;1.000,00
2010;04020;1267;223000;91002;Transporte;2.000,00
2010;04020;1267;226001;91002;Atenciones protocolarias y representativas;4.800,00
2010;04020;1267;226002;91002;Gastos de divulgación y promoción;50.000,00
2010;04020;1267;226005;91002;Reuniones y conferencias;75.000,00
2010;04020;1267;226009;91002;Otros gastos diversos;1.000,00
2010;04020;1267;227006;91002;Estudios y trabajos técnicos;250.000,00
2010;04020;1267;227009;91002;Otros trabajos realizados por otras empresas;5.000,00
2010;04020;1267;230000;91002;Dietas;8.000,00
2010;04020;1267;231000;91002;Locomoción;10.000,00
2010;04020;1267;239000;91002;Otras indemnizaciones;4.000,00
2010;04020;1267;440099;91002;Cátedra de Derecho Estatutario;20.000,00
2010;09010;3229;120000;91002;Sueldos de Personal Funcionario;71.053,44
2010;09010;3229;120005;91002;Trienios de Personal Funcionario;11.810,88
2010;09010;3229;120006;91002;Pagas extraordinarias de Personal Funcionario;20.716,17
2010;09010;3229;121000;91002;Complemento de destino de Personal Funcionario;41.853,96
2010;09010;3229;121001;91002;Complemento específico de Personal Funcionario;104.381,44
2010;09010;3229;151000;91002;Gratificaciones de Personal Funcionario;1.000,00
