EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2011;01010;1111;222001;91002;Postales;25.000,00
2011;01010;1111;222002;91002;Telegráficas;600,00
2011;01010;1111;222009;91002;Otras comunicaciones;42.000,00
2011;01010;1111;223000;91002;Transporte;3.000,00
2011;01010;1111;224001;91002;Primas de vehículos;8.000,00
2011;01010;1111;224002;91002;Primas de otro inmovilizado;25.000,00
2011;01010;1111;224003;91002;Otros riesgos;100,00
2011;01010;1111;225000;91002;Tributos locales;4.000,00
2011;01010;1111;226001;91002;Atenciones protocolarias y representativas;142.288,00
2011;01010;1111;226002;91002;Gastos de divulgación y promoción;376.000,00
2011;01010;1111;226005;91002;Reuniones y conferencias;58.687,00
2011;01010;1111;226009;91002;Otros gastos diversos;125.000,00
2011;01010;1111;227000;91002;Limpieza y aseo;340.000,00
2011;01010;1111;227001;91002;Seguridad;1.614.363,96
2011;01010;1111;227003;91002;Postales;15.000,00
2011;01010;1111;227004;91002;Custodia, depósito y almacenaje;7.000,00
2011;01010;1111;227006;91002;Estudios y trabajos técnicos;13.000,00
2011;01010;1111;227009;91002;Otros trabajos realizados por otras empresas;698.250,00
2011;01010;1111;230000;91002;Dietas;504.095,00
2011;01010;1111;231000;91002;Locomoción;498.911,00
2011;01010;1111;239000;91002;Otras indemnizaciones;117.000,00
2011;01010;1111;250000;91002;Gastos en pruebas selectivas;10.000,00
2011;01010;1111;251000;91002;Realización de cursos de formación interna;3.000,00
2011;01010;1111;359000;91002;Otros gastos de depósitos, fianzas y avales;601,00
2011;01010;1111;480189;91002;Subvenciones a Grupos Parlamentarios;3.437.735,94
2011;01010;1111;609000;91002;Inmovilizado Inmaterial;50.000,00
2011;01010;1113;120000;91002;Sueldos de Personal Funcionario;51.086,64
2011;01010;1113;120005;91002;Trienios de Personal Funcionario;17.966,52
2011;01010;1113;120006;91002;Pagas extraordinarias de Personal Funcionario;18.291,62
2011;01010;1113;121000;91002;Complemento de destino de Personal Funcionario;23.694,84
2011;01010;1113;121001;91002;Complemento específico de Personal Funcionario;17.001,72
2011;01010;1113;130000;91002;Salario base de Personal Laboral Fijo;23.696,04
2011;01010;1113;130001;91002;Antigüedad de Personal Laboral Fijo;11.470,68
2011;01010;1113;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;7.908,44
2011;01010;1113;130003;91002;Otras remuneraciones de Personal Laboral Fijo;12.283,92
2011;01010;1113;150000;91002;Productividad fija de Funcionarios;4.905,48
2011;01010;1113;160000;91002;Seguridad social;38.615,67
2011;01010;1113;212000;91002;Rep. y conservación edificios y otras construcc.;50.000,00
2011;01010;1113;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;4.500,00
2011;01010;1113;220003;91002;Libros y otras publicaciones;60.000,00
2011;01010;1113;221009;91002;Otros suministros;30.000,00
2011;01010;1113;226002;91002;Gastos de divulgación y promoción;110.000,00
2011;01010;1113;227000;91002;Limpieza y aseo;48.549,00
2011;01010;1113;227001;91002;Seguridad;179.897,16
2011;01010;1113;227006;91002;Estudios y trabajos técnicos;6.000,00
2011;01010;1113;227009;91002;Otros trabajos realizados por otras empresas;373.588,87
2011;01010;1113;359000;91002;Otros gastos de depósitos, fianzas y avales;601,00
2011;01010;1113;480190;91002;Conciertos y convenios de las Cortes de Aragón;41.570,00
2011;01020;1112;100000;91002;Retribuciones básicas de Altos Cargos;28.372,68
2011;01020;1112;100001;91002;Otras remuneraciones de Altos Cargos;42.801,92
2011;01020;1112;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;449.406,86
2011;01020;1112;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;375.699,94
2011;01020;1112;120000;91002;Sueldos de Personal Funcionario;126.027,60
2011;01020;1112;120005;91002;Trienios de Personal Funcionario;88.006,88
2011;01020;1112;120006;91002;Pagas extraordinarias de Personal Funcionario;43.186,36
2011;01020;1112;121000;91002;Complemento de destino de Personal Funcionario;54.290,04
2011;01020;1112;121001;91002;Complemento específico de Personal Funcionario;44.878,44
2011;01020;1112;122002;91002;Otras retribuciones en especie;19.000,00
2011;01020;1112;150000;91002;Productividad fija de Funcionarios;54.833,16
2011;01020;1112;151000;91002;Gratificaciones de Personal Funcionario;4.600,00
2011;01020;1112;151001;91002;Gratificaciones de Personal no Funcionario;4.600,00
2011;01020;1112;160000;91002;Seguridad social;229.179,31
2011;01020;1112;160001;91002;MUFACE;1.880,34
2011;01020;1112;160009;91002;Otras cuotas sociales;9.421,30
2011;01020;1112;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;3.800,00
2011;01020;1112;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;2.000,00
2011;01020;1112;165000;91002;Fondo de Acción Social;30.850,00
2011;01020;1112;202000;91002;Arrendamientos de edificios y otras construcciones;300,00
2011;01020;1112;206000;91002;Arrendamientos de equipos procesos de información;400,00
2011;01020;1112;212000;91002;Rep. y conservación edificios y otras construcc.;4.500,00
2011;01020;1112;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;26.500,00
2011;01020;1112;214000;91002;Reparación y conservación material de transporte;2.100,00
2011;01020;1112;215000;91002;Reparación y conservación de mobiliario y enseres;600,00
2011;01020;1112;216000;91002;Rep. y conserv. equipos procesos de información;3.000,00
2011;01020;1112;220000;91002;Ordinario no inventariable;13.000,00
2011;01020;1112;220001;91002;Mobiliario y enseres;2.100,00
2011;01020;1112;220002;91002;Prensa, revistas y publicaciones periódicas;16.000,00
2011;01020;1112;220003;91002;Libros y otras publicaciones;50.000,00
2011;01020;1112;220004;91002;Material informático;4.000,00
2011;01020;1112;220009;91002;Otro material de oficina;1.000,00
2011;01020;1112;221000;91002;Energía eléctrica;36.200,00
2011;01020;1112;221001;91002;Agua;3.800,00
2011;01020;1112;221003;91002;Combustibles;3.500,00
2011;01020;1112;221004;91002;Vestuario;2.000,00
2011;01020;1112;221009;91002;Otros suministros;1.500,00
2011;01020;1112;222000;91002;Telefónicas;36.000,00
2011;01020;1112;222001;91002;Postales;8.000,00
2011;01020;1112;222002;91002;Telegráficas;100,00
2011;01020;1112;222009;91002;Otras comunicaciones;2.700,00
2011;01020;1112;223000;91002;Transporte;3.500,00
2011;01020;1112;224000;91002;Primas de Edificios y locales;4.500,00
2011;01020;1112;224001;91002;Primas de vehículos;1.500,00
2011;01020;1112;224002;91002;Primas de otro inmovilizado;100,00
2011;01020;1112;224003;91002;Otros riesgos;100,00
2011;01020;1112;226001;91002;Atenciones protocolarias y representativas;21.160,00
2011;01020;1112;226002;91002;Gastos de divulgación y promoción;30.000,00
2011;01020;1112;226005;91002;Reuniones y conferencias;14.000,00
2011;01020;1112;226009;91002;Otros gastos diversos;3.000,00
2011;01020;1112;227000;91002;Limpieza y aseo;64.500,00
2011;01020;1112;227001;91002;Seguridad;50.000,00
2011;01020;1112;227003;91002;Postales;9.000,00
2011;01020;1112;227006;91002;Estudios y trabajos técnicos;18.000,00
2011;01020;1112;227009;91002;Otros trabajos realizados por otras empresas;15.100,00
2011;01020;1112;230000;91002;Dietas;18.170,00
2011;01020;1112;231000;91002;Locomoción;8.000,00
2011;01020;1112;480191;91002;Convenio con el Justicia de Aragón;18.015,18
2011;01020;1112;602000;91002;Edificios y otras construcciones;2.000,00
2011;01020;1112;603000;91002;Maquinaria, instalación y utillaje;5.000,00
2011;01020;1112;605000;91002;Mobiliario y enseres;3.000,00
2011;01020;1112;606000;91002;Equipos para procesos de información;12.000,00
2011;01020;1112;609000;91002;Inmovilizado Inmaterial;6.000,00
2011;01030;1114;100000;91002;Retribuciones básicas de Altos Cargos;134.259,48
2011;01030;1114;100001;91002;Otras remuneraciones de Altos Cargos;86.900,73
2011;01030;1114;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;49.886,16
2011;01030;1114;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;36.201,84
2011;01030;1114;120000;91002;Sueldos de Personal Funcionario;620.006,76
2011;01030;1114;120005;91002;Trienios de Personal Funcionario;121.123,20
2011;01030;1114;120006;91002;Pagas extraordinarias de Personal Funcionario;210.749,57
2011;01030;1114;121000;91002;Complemento de destino de Personal Funcionario;285.669,60
2011;01030;1114;121001;91002;Complemento específico de Personal Funcionario;256.681,93
2011;01030;1114;150001;91002;Productividad variable de Funcionarios;25.000,00
2011;01030;1114;160000;91002;Seguridad social;250.454,00
2011;01030;1114;160001;91002;MUFACE;6.000,00
2011;01030;1114;160009;91002;Otras cuotas sociales;17.000,00
2011;01030;1114;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;20.000,00
2011;01030;1114;165000;91002;Fondo de Acción Social;10.000,00
2011;01030;1114;165001;91002;Fondo de pensiones;10.000,00
2011;01030;1114;203000;91002;Arrendamientos maquinaria, instalación y utillaje;10.000,00
2011;01030;1114;206000;91002;Arrendamientos de equipos procesos de información;30.000,00
2011;01030;1114;212000;91002;Rep. y conservación edificios y otras construcc.;10.620,00
2011;01030;1114;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;24.000,00
2011;01030;1114;215000;91002;Reparación y conservación de mobiliario y enseres;6.000,00
2011;01030;1114;216000;91002;Rep. y conserv. equipos procesos de información;6.000,00
2011;01030;1114;220000;91002;Ordinario no inventariable;20.000,00
2011;01030;1114;220001;91002;Mobiliario y enseres;5.000,00
2011;01030;1114;220002;91002;Prensa, revistas y publicaciones periódicas;18.000,00
2011;01030;1114;220003;91002;Libros y otras publicaciones;30.000,00
2011;01030;1114;220004;91002;Material informático;30.000,00
2011;01030;1114;220009;91002;Otro material de oficina;20.000,00
2011;01030;1114;221000;91002;Energía eléctrica;54.398,00
2011;01030;1114;221001;91002;Agua;6.000,00
2011;01030;1114;221003;91002;Combustibles;8.000,00
2011;01030;1114;221004;91002;Vestuario;3.000,00
2011;01030;1114;221009;91002;Otros suministros;4.000,00
2011;01030;1114;222000;91002;Telefónicas;40.000,00
2011;01030;1114;222001;91002;Postales;6.000,00
2011;01030;1114;222009;91002;Otras comunicaciones;3.000,00
2011;01030;1114;223000;91002;Transporte;5.000,00
2011;01030;1114;224000;91002;Primas de Edificios y locales;6.000,00
2011;01030;1114;225000;91002;Tributos locales;6.000,00
2011;01030;1114;226001;91002;Atenciones protocolarias y representativas;21.000,00
2011;01030;1114;226002;91002;Gastos de divulgación y promoción;20.000,00
2011;01030;1114;226005;91002;Reuniones y conferencias;28.000,00
2011;01030;1114;226009;91002;Otros gastos diversos;10.000,00
2011;01030;1114;227000;91002;Limpieza y aseo;50.000,00
2011;01030;1114;227006;91002;Estudios y trabajos técnicos;25.000,00
2011;01030;1114;230000;91002;Dietas;45.000,00
2011;01030;1114;231000;91002;Locomoción;20.000,00
2011;01030;1114;239000;91002;Otras indemnizaciones;10.000,00
2011;01030;1114;250000;91002;Gastos en pruebas selectivas;24.000,00
2011;01030;1114;251000;91002;Realización de cursos de formación interna;30.000,00
2011;01030;1114;605000;91002;Mobiliario y enseres;25.000,00
2011;01030;1114;609000;91002;Inmovilizado Inmaterial;70.000,00
2011;02010;1121;100000;91002;Retribuciones básicas de Altos Cargos;17.071,80
2011;02010;1121;100001;91002;Otras remuneraciones de Altos Cargos;63.903,12
2011;02010;1121;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;189.225,40
2011;02010;1121;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;455.327,92
2011;02010;1121;120000;91002;Sueldos de Personal Funcionario;147.478,74
2011;02010;1121;120005;91002;Trienios de Personal Funcionario;50.012,40
2011;02010;1121;120006;91002;Pagas extraordinarias de Personal Funcionario;58.173,82
2011;02010;1121;121000;91002;Complemento de destino de Personal Funcionario;101.557,44
2011;02010;1121;121001;91002;Complemento específico de Personal Funcionario;219.753,12
2011;02010;1121;130000;91002;Salario base de Personal Laboral Fijo;17.984,88
2011;02010;1121;130001;91002;Antigüedad de Personal Laboral Fijo;3.135,64
2011;02010;1121;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;3.132,66
2011;02010;1121;130003;91002;Otras remuneraciones de Personal Laboral Fijo;18.852,54
2011;02010;1121;160000;91002;Seguridad social;273.078,23
2011;02010;1121;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;500,00
2011;02010;1121;202000;91002;Arrendamientos de edificios y otras construcciones;9.000,00
2011;02010;1121;204000;91002;Arrendamientos de material de transporte;850,00
2011;02010;1121;205000;91002;Arrendamientos de mobiliario y enseres;2.044,00
2011;02010;1121;212000;91002;Rep. y conservación edificios y otras construcc.;37.234,00
2011;02010;1121;214000;91002;Reparación y conservación material de transporte;60.770,00
2011;02010;1121;215000;91002;Reparación y conservación de mobiliario y enseres;5.021,00
2011;02010;1121;216000;91002;Rep. y conserv. equipos procesos de información;1.545,00
2011;02010;1121;220000;91002;Ordinario no inventariable;93.416,00
2011;02010;1121;220001;91002;Mobiliario y enseres;38.204,00
2011;02010;1121;220002;91002;Prensa, revistas y publicaciones periódicas;20.780,00
2011;02010;1121;220003;91002;Libros y otras publicaciones;59.465,00
2011;02010;1121;220004;91002;Material informático;2.721,00
2011;02010;1121;220009;91002;Otro material de oficina;651,00
2011;02010;1121;221000;91002;Energía eléctrica;1.722,00
2011;02010;1121;221001;91002;Agua;255,00
2011;02010;1121;221002;91002;Gas;255,00
2011;02010;1121;221003;91002;Combustibles;46.350,00
2011;02010;1121;221004;91002;Vestuario;255,00
2011;02010;1121;221006;91002;Productos farmacéuticos;811,00
2011;02010;1121;221009;91002;Otros suministros;33.784,00
2011;02010;1121;222000;91002;Telefónicas;158.850,00
2011;02010;1121;222001;91002;Postales;2.472,00
2011;02010;1121;222002;91002;Telegráficas;1.004,00
2011;02010;1121;222003;91002;Télex y telefax;5.180,00
2011;02010;1121;222009;91002;Otras comunicaciones;966,00
2011;02010;1121;223000;91002;Transporte;24.720,00
2011;02010;1121;224000;91002;Primas de Edificios y locales;232,00
2011;02010;1121;224001;91002;Primas de vehículos;4.000,00
2011;02010;1121;224003;91002;Otros riesgos;2.541,00
2011;02010;1121;225000;91002;Tributos locales;3.313,00
2011;02010;1121;226000;91002;Cánones;3.000,00
2011;02010;1121;226001;91002;Atenciones protocolarias y representativas;629.078,00
2011;02010;1121;226002;91002;Gastos de divulgación y promoción;115.000,00
2011;02010;1121;226004;91002;Remuneraciones a agentes mediadores independientes;232,00
2011;02010;1121;226005;91002;Reuniones y conferencias;62.145,00
2011;02010;1121;226009;91002;Otros gastos diversos;17.810,00
2011;02010;1121;227000;91002;Limpieza y aseo;611,00
2011;02010;1121;227001;91002;Seguridad;3.000,00
2011;02010;1121;227002;91002;Valoraciones y peritajes;255,00
2011;02010;1121;227006;91002;Estudios y trabajos técnicos;356.201,00
2011;02010;1121;227009;91002;Otros trabajos realizados por otras empresas;74.295,00
2011;02010;1121;230000;91002;Dietas;32.784,00
2011;02010;1121;231000;91002;Locomoción;40.998,00
2011;02010;1121;232000;91002;Traslado;180,00
2011;02010;1121;460002;91002;Subvenciones Directas;10.000,00
2011;02010;1121;480001;91002;Fundación Seminario Investigación para la Paz;88.391,00
2011;02010;1121;480002;91002;Subvenciones Directas;195.609,00
2011;02010;1121;602000;91002;Edificios y otras construcciones;4.000,00
2011;02010;1121;604000;91002;Material de transporte;45.000,00
2011;02010;1121;605000;91002;Mobiliario y enseres;27.000,00
2011;02010;1121;606000;91002;Equipos para procesos de información;6.000,00
2011;02010;1121;608000;91002;Otro inmovilizado material;3.000,00
2011;02010;1121;760001;91002;Subvenciones Directas;103.000,00
2011;02010;1121;780001;91002;Subvenciones directas;15.000,00
2011;03010;1125;120000;91002;Sueldos de Personal Funcionario;29.139,84
2011;03010;1125;120005;91002;Trienios de Personal Funcionario;7.890,48
2011;03010;1125;120006;91002;Pagas extraordinarias de Personal Funcionario;11.603,56
2011;03010;1125;121000;91002;Complemento de destino de Personal Funcionario;18.925,44
2011;03010;1125;121001;91002;Complemento específico de Personal Funcionario;36.025,32
2011;03010;1125;160000;91002;Seguridad social;24.433,22
2011;03010;1125;212000;91002;Rep. y conservación edificios y otras construcc.;3.307,00
2011;03010;1125;216000;91002;Rep. y conserv. equipos procesos de información;308,00
2011;03010;1125;220000;91002;Ordinario no inventariable;2.882,00
2011;03010;1125;220001;91002;Mobiliario y enseres;1.000,00
2011;03010;1125;220004;91002;Material informático;753,00
2011;03010;1125;221000;91002;Energía eléctrica;2.710,00
2011;03010;1125;221001;91002;Agua;148,00
2011;03010;1125;221002;91002;Gas;1.620,00
2011;03010;1125;222000;91002;Telefónicas;1.391,00
2011;03010;1125;222001;91002;Postales;500,00
2011;03010;1125;223000;91002;Transporte;1.672,00
2011;03010;1125;225000;91002;Tributos locales;473,00
2011;03010;1125;226000;91002;Cánones;19,00
2011;03010;1125;226001;91002;Atenciones protocolarias y representativas;3.000,00
2011;03010;1125;226005;91002;Reuniones y conferencias;3.000,00
2011;03010;1125;227000;91002;Limpieza y aseo;4.721,00
2011;03010;1125;227001;91002;Seguridad;4.106,00
2011;03010;1125;231000;91002;Locomoción;1.519,00
2011;03010;1125;239000;91002;Otras indemnizaciones;173.871,00
2011;04010;1122;100000;91002;Retribuciones básicas de Altos Cargos;23.133,36
2011;04010;1122;100001;91002;Otras remuneraciones de Altos Cargos;52.021,68
2011;04010;1122;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;131.002,20
2011;04010;1122;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;284.480,28
2011;04010;1122;120000;91002;Sueldos de Personal Funcionario;280.534,86
2011;04010;1122;120005;91002;Trienios de Personal Funcionario;90.734,14
2011;04010;1122;120006;91002;Pagas extraordinarias de Personal Funcionario;112.206,44
2011;04010;1122;121000;91002;Complemento de destino de Personal Funcionario;187.729,80
2011;04010;1122;121001;91002;Complemento específico de Personal Funcionario;394.485,28
2011;04010;1122;130000;91002;Salario base de Personal Laboral Fijo;112.606,08
2011;04010;1122;130001;91002;Antigüedad de Personal Laboral Fijo;14.675,92
2011;04010;1122;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;20.660,20
2011;04010;1122;130003;91002;Otras remuneraciones de Personal Laboral Fijo;67.701,38
2011;04010;1122;151000;91002;Gratificaciones de Personal Funcionario;6.000,00
2011;04010;1122;151001;91002;Gratificaciones de Personal no Funcionario;3.000,00
2011;04010;1122;160000;91002;Seguridad social;367.812,78
2011;04010;1122;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;5.000,00
2011;04010;1122;162000;91002;Formación y perfeccionamiento de Personal Laboral;2.000,00
2011;04010;1122;204000;91002;Arrendamientos de material de transporte;6.000,00
2011;04010;1122;205000;91002;Arrendamientos de mobiliario y enseres;16.377,00
2011;04010;1122;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;5.000,00
2011;04010;1122;214000;91002;Reparación y conservación material de transporte;10.000,00
2011;04010;1122;215000;91002;Reparación y conservación de mobiliario y enseres;2.000,00
2011;04010;1122;216000;91002;Rep. y conserv. equipos procesos de información;3.000,00
2011;04010;1122;219000;91002;Rep. y conservación de otro inmovilizado material;2.000,00
2011;04010;1122;220000;91002;Ordinario no inventariable;20.540,00
2011;04010;1122;220001;91002;Mobiliario y enseres;5.500,00
2011;04010;1122;220002;91002;Prensa, revistas y publicaciones periódicas;8.500,00
2011;04010;1122;220003;91002;Libros y otras publicaciones;327.556,00
2011;04010;1122;220004;91002;Material informático;6.275,00
2011;04010;1122;221003;91002;Combustibles;30.000,00
2011;04010;1122;221004;91002;Vestuario;6.000,00
2011;04010;1122;221005;91002;Productos alimenticios;1.000,00
2011;04010;1122;221006;91002;Productos farmacéuticos;1.000,00
2011;04010;1122;221009;91002;Otros suministros;5.000,00
2011;04010;1122;222000;91002;Telefónicas;80.000,00
2011;04010;1122;222001;91002;Postales;20.000,00
2011;04010;1122;222002;91002;Telegráficas;1.000,00
2011;04010;1122;222003;91002;Télex y telefax;1.000,00
2011;04010;1122;222009;91002;Otras comunicaciones;1.000,00
2011;04010;1122;223000;91002;Transporte;12.000,00
2011;04010;1122;224003;91002;Otros riesgos;4.434,00
2011;04010;1122;225000;91002;Tributos locales;5.000,00
2011;04010;1122;226000;91002;Cánones;9.500,00
2011;04010;1122;226001;91002;Atenciones protocolarias y representativas;90.000,00
2011;04010;1122;226002;91002;Gastos de divulgación y promoción;33.950,00
2011;04010;1122;226004;91002;Remuneraciones a agentes mediadores independientes;1.000,00
2011;04010;1122;226005;91002;Reuniones y conferencias;15.000,00
2011;04010;1122;226009;91002;Otros gastos diversos;17.484,00
2011;04010;1122;227001;91002;Seguridad;20.000,00
2011;04010;1122;227005;91002;Procesos electorales;1.000,00
2011;04010;1122;227006;91002;Estudios y trabajos técnicos;285.000,00
2011;04010;1122;227009;91002;Otros trabajos realizados por otras empresas;188.000,00
2011;04010;1122;230000;91002;Dietas;6.556,00
2011;04010;1122;231000;91002;Locomoción;15.275,00
2011;04010;1122;232000;91002;Traslado;6.000,00
2011;04010;1122;239000;91002;Otras indemnizaciones;6.556,00
2011;04010;1122;251000;91002;Realización de cursos de formación interna;20.000,00
2011;04010;1122;480004;91002;Subvenciones Directas;180.000,00
2011;04010;1122;602000;91002;Edificios y otras construcciones;10.000,00
2011;04010;1122;603000;91002;Maquinaria, instalación y utillaje;12.000,00
2011;04010;1122;604000;91002;Material de transporte;24.000,00
2011;04010;1122;605000;91002;Mobiliario y enseres;12.000,00
2011;04010;1122;606000;91002;Equipos para procesos de información;10.000,00
2011;04010;1122;780001;91002;Subvenciones directas;20.000,00
2011;04010;1216;220000;91002;Ordinario no inventariable;618,00
2011;04010;1216;220002;91002;Prensa, revistas y publicaciones periódicas;6.335,00
2011;04010;1216;220003;91002;Libros y otras publicaciones;19.000,00
2011;04010;1216;220004;91002;Material informático;624,00
2011;04010;1216;221009;91002;Otros suministros;1.100,00
2011;04010;1216;223000;91002;Transporte;8.000,00
2011;04010;1216;224003;91002;Otros riesgos;7.000,00
2011;04010;1216;226001;91002;Atenciones protocolarias y representativas;4.800,00
2011;04010;1216;226002;91002;Gastos de divulgación y promoción;107.132,00
2011;04010;1216;226005;91002;Reuniones y conferencias;126.800,00
2011;04010;1216;227006;91002;Estudios y trabajos técnicos;15.000,00
2011;04010;1216;227009;91002;Otros trabajos realizados por otras empresas;8.000,00
2011;04010;1216;230000;91002;Dietas;6.335,00
2011;04010;1216;231000;91002;Locomoción;6.335,00
2011;04010;1216;239000;91002;Otras indemnizaciones;618,00
2011;04010;1216;480005;91002;Ayudas a Comunidades Aragonesas del Exterior;420.000,00
2011;04010;1216;480166;91002;Programa Becas a aragoneses residentes en América;30.000,00
2011;04010;1216;780002;91002;Ayudas a Comunidades Aragonesas del Exterior;172.000,00
2011;04020;1267;120000;91002;Sueldos de Personal Funcionario;90.247,14
2011;04020;1267;120005;91002;Trienios de Personal Funcionario;15.453,00
2011;04020;1267;120006;91002;Pagas extraordinarias de Personal Funcionario;34.503,96
2011;04020;1267;121000;91002;Complemento de destino de Personal Funcionario;67.464,48
2011;04020;1267;121001;91002;Complemento específico de Personal Funcionario;157.184,48
2011;04020;1267;151000;91002;Gratificaciones de Personal Funcionario;5.000,00
2011;04020;1267;160000;91002;Seguridad social;57.273,09
2011;04020;1267;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;8.000,00
2011;04020;1267;216000;91002;Rep. y conserv. equipos procesos de información;2.000,00
2011;04020;1267;220000;91002;Ordinario no inventariable;10.000,00
2011;04020;1267;220001;91002;Mobiliario y enseres;5.000,00
2011;04020;1267;220002;91002;Prensa, revistas y publicaciones periódicas;10.000,00
2011;04020;1267;220003;91002;Libros y otras publicaciones;50.000,00
2011;04020;1267;220004;91002;Material informático;5.000,00
2011;04020;1267;220009;91002;Otro material de oficina;1.000,00
2011;04020;1267;221009;91002;Otros suministros;1.000,00
2011;04020;1267;222000;91002;Telefónicas;10.000,00
2011;04020;1267;222001;91002;Postales;5.000,00
2011;04020;1267;222002;91002;Telegráficas;1.000,00
2011;04020;1267;222003;91002;Télex y telefax;1.000,00
2011;04020;1267;222009;91002;Otras comunicaciones;1.000,00
2011;04020;1267;223000;91002;Transporte;2.000,00
2011;04020;1267;226001;91002;Atenciones protocolarias y representativas;4.800,00
