EJERCICIO;CENTRO GESTOR;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2011;12500;321005;91003;Tasa 05- Ord.Ttes ctra y act. Aux. y complem.;1.900.000,00
2011;12500;321006;91003;Tasa 06- Act. en materia de vivienda protegida;1.088.000,00
2011;12500;321007;91003;Tasa 07- Expedición cédula de habitabilidad;39.000,00
2011;12500;321008;91003;Tasa 08- Ocupación Bienes de Dominio Público;5.000,00
2011;12500;321027;91003;Tasa 27- Acred.labor.ctrol calidad edificación;80.000,00
2011;12500;322009;91003;Tasa 09- S.Fac.S/ord. industr. forest,agrar.,alim.;270.000,00
2011;12500;322010;91003;Tasa 10- Servicios facultativos agronómicos;210.000,00
2011;12500;322011;91003;Tasa 11- Servicios facultativos veterinarios;2.200.000,00
2011;12500;322030;91003;Tasa 30- Inscrip. Registro org. modif. genétic.;23.000,00
2011;12500;323012;91003;Tasa 12- Inspecc.control. sanitarios de animales;7.600,00
2011;12500;323013;91003;Tasa 13- Autoriz.,inspecc. centros sanitarios;340.000,00
2011;12500;323020;91003;Tasa 20- Autoriz.,inspecc. centros farmacéuticos;115.000,00
2011;12500;324021;91003;TASAS POR AUTORIZACIONES, INSPECCIONES Y ACTUACIONES EN MATERIAL CENTROS SOCIALE;41.200,00
2011;12500;326015;91003;Tasa 15- Serv. Exped. títulos académicos,profes.;1.082.822,30
2011;12500;326025;91003;Tasa 25- Serv. Registro Ppdad Intelectual Aragón;19.681,03
2011;12500;327014;91003;Tasa 14 Servicios actividades Industria, Metrología, Minería y Comercio;3.960.000,00
2011;12500;329001;91003;Tasa 01- Dirección e inspección de obras;4.219.285,56
2011;12500;329002;91003;Tasa 02- Redac. proyec,confr,tasación obra y proy.;5.000,00
2011;12500;329003;91003;Tasa 03- Serv.admvos, redacc. informes,activ. fac.;360.000,00
2011;12500;332003;91003;Precios Públicos del Laboratorio Agroalimentario;40.000,00
2011;12500;332004;91003;Precios Públicos Ctro Transferencia Agroalimentar.;1.500,00
2011;12500;335000;91003;P. Públicos del Laboratorio de Calidad de la Edif.;25.000,00
2011;12500;337001;91003;Instalaciones deportivas;578.135,00
2011;12500;337002;91003;Actividades deportivas;64.289,60
2011;12500;370000;91003;Casinos;3.425.000,00
2011;12500;370001;91003;Bingos;31.550.000,00
2011;12500;370002;91003;Máquinas recreativas;39.000.000,00
2011;12500;370003;91003;Loterías,rifas,boletos y combinaciones aleatorias;25.000,00
2011;12500;380099;91003;Otros reintegros de ejercicios cerrados;3.600.000,00
2011;12500;390000;91003;Costas por sentencias judiciales;80.000,00
2011;12500;391000;91003;Daños en carreteras;200.000,00
2011;12500;395001;91003;Multas y sanciones de Economía, Hacienda y Empleo;3.600.000,00
2011;12500;395002;91003;Multas y sanciones de O.P, Urbanismo y Transportes;8.950.000,00
2011;12500;395003;91003;Multas y sanciones de Agricultura y Alimentación;300.000,00
2011;12500;395004;91003;Multas y sanciones de Industria, Comercio y Turismo;135.000,00
2011;12500;395005;91003;Multas y sanciones de Salud y Consumo;3.000.000,00
2011;12500;395008;91003;Multas y sanciones de Medio Ambiente;654.852,00
2011;12500;395011;91003;Multas y sanciones de P.Terr, Justicia e Interior;120.600,00
2011;12500;396007;91003;Ingresos diversos de Educación, Cultura y Deporte;69.627,38
2011;12500;400002;91003;Fondo de suficiencia;390.985.610,00
2011;12500;402099;39004;Otras subv Ind., Com y Turism y Cienc, Tecn y Univ;88.500,00
2011;12500;402099;91003;Otras subv Ind., Com y Turism y Cienc, Tecn y Univ;2.000.000,00
2011;12500;403000;34001;Ayudas complementarias a la Política Agraria Común;740.000,00
2011;12500;403001;91003;Gastos intervención de mercado;260.000,00
2011;12500;403004;91003;Estadística agraria;179.149,00
2011;12500;403099;34011;Otras subvenciones de Agricultura y Alimentación;240.000,00
2011;12500;403099;34040;Otras subvenciones de Agricultura y Alimentación;165.000,00
2011;12500;403099;34045;Otras subvenciones de Agricultura y Alimentación;68.000,00
2011;12500;403099;91003;Otras subvenciones de Agricultura y Alimentación;10.000.000,00
2011;12500;404000;39005;Ayudas a jubilación y reestructuración de empresas;261.824,32
2011;12500;404003;35005;PENSIONES ANCIANOS Y ENFERMOS;90.000,00
2011;12500;404005;91003;Plan de desarrollo gitano;22.261,84
2011;12500;404006;91003;Prestaciones básicas de Servicios Sociales;3.675.460,71
2011;12500;404008;35008;PREVENCIÓN MALOS TRATOS INFANCIA;45.836,99
2011;12500;404010;35007;PLAN PERSONAS CON DISCAPACIDAD;74.942,75
2011;12500;404013;35002;INFORMACIÓN ACCIÓN SOCIAL;12.020,00
2011;12500;404016;35004;MENORES INFRACTORES;75.216,47
2011;12500;404019;39046;PROGRAMA SENSIBILIZACIÓN Y CONOCIMIENTO INMIGRACIÓN;1.286.313,00
2011;12500;404020;35011;PLAN DE LA DEPENDENCIA;49.000.000,00
2011;12500;404020;91003;Plan Acción a favor de pers. situación dependencia;11.500.000,00
2011;12500;404099;91003;Otras subv. Empleo y de Servicios Sociales;13.000.000,00
2011;12500;405001;39015;FOMENTO DE LA DONACIÓN Y TRASPLANTE DE ÓRGANOS;69.533,00
2011;12500;405002;39017;Prevención del S.I.D.A.;160.365,00
2011;12500;405003;39018;DROGODEPENDENCIAS;959.500,00
2011;12500;405004;39019;PREVENCIÓN ENFERMEDADES EMERGENTES;72.451,00
2011;12500;405005;39016;JUNTA ARBITRAL DE CONSUMO;26.260,00
2011;12500;405006;39027;POLÍTICAS DE COHESIÓN Y ESTRATEGIAS DE SALUD;1.318.220,00
2011;12500;405007;39049;PROGRAMA USO RACIONAL DEL MEDICAMENTO;799.983,78
2011;12500;405099;91003;Otras subvenciones en materia de Salud y Consumo;2.000.000,00
2011;12500;407008;39042;Subvenciones Educación y Ciencia;13.028,85
2011;12500;407008;39059;Subvenciones Educación y Ciencia;1.270.827,00
2011;12500;407008;39068;Subvenciones Educación y Ciencia;49.000,00
2011;12500;407010;39024;Escuelas viajeras;70.000,00
2011;12500;407013;39025;Plan rest,utiliz. Educat. pueblos abandon.:Bubal;117.000,00
2011;12500;407014;39033;Rutas literarias;46.000,00
2011;12500;407099;91003;Otras subvenciones  Educación, Cultura y Deporte;4.500.000,00
2011;12500;412001;55001;Escuelas Taller;75.503,68
2011;12500;420000;91003;"Fondo programa de ""Ahorro e incapacida temporal""";9.093.170,57
2011;12500;420001;91003;Compens. asistencia sanitaria conting. prof.;2.500.000,00
2011;12500;420009;91003;Otras subvenciones Inst.Nacional Gestión Sanitaria;2.600.000,00
2011;12500;421001;91003;Plan Acción a favor de pers. situación dependencia;44.000.000,00
2011;12500;440001;39050;De IDAE para el fomento ahorro energético;304.000,00
2011;12500;462000;91003;De Consejos Comarcales;400.000,00
2011;12500;492100;14101;FEDER PROGRAMA OPERATIVO 2007-2013;87.734,68
2011;12500;492100;14102;Programa Operativo FEDER 2007-2013;450.653,37
2011;12500;492101;14103;Programa Operativo FEDER 2007-2013 proyecto HITO;120.000,00
2011;12500;493000;11101;PROGRAMA SENSIBILIZACIÓN Y CONOCIMIENTO INMIGRACIÓN;542.507,83
2011;12500;493100;11101;PROGRAMA OPERATIVO FONDO SOCIAL EUROPEO 2007-2013;11.511.684,63
2011;12500;493100;91003;Fondo Social Europeo- Programa Operativo 2007-2013;3.000.000,00
2011;12500;496000;12101;Agricultura -Política Agraria Común;442.800.000,00
2011;12500;496009;12101;Agricultura- Otras subvenciones corrientes;110.000,00
2011;12500;497000;12102;Fondo Europeo Agrícola de Desarrollo Rural;297.950,00
2011;12500;499000;19001;Punto de Información Europea;25.000,00
2011;12500;499099;19004;Otras subvenciones del exterior;780.780,00
2011;12500;499099;91003;Otras subvenciones del exterior;12.000.000,00
2011;12500;520000;91003;Intereses;6.500.000,00
2011;12500;520050;91003;De las Cortes de Aragón;200.000,00
2011;12500;540008;91003;Arrendamiento de Locales;55.000,00
2011;12500;540009;91003;Alquiler de viviendas;580.000,00
2011;12500;550001;91003;Cánones de concesiones;4.200.000,00
2011;12500;552003;91003;De protección y gestión de los montes;1.956.351,00
2011;12500;553000;91003;Cánones de I.T.V. privadas;4.350.000,00
2011;12500;553003;91003;Cánones de Educación, Cultura y Deporte;30.000,00
2011;12500;553009;91003;Otros cánones;250.000,00
2011;12500;559009;91003;Otros aprovechamientos;950.000,00
2011;12500;590000;91003;Ingresos viviendas promoción pública;8.400.000,00
2011;12500;590001;91003;Otras viviendas de promoción pública;100.000,00
2011;12500;590003;91003;Venta de locales;20.000,00
2011;12500;600009;91003;Otras ventas de terrenos;3.000.000,00
2011;12500;610000;91003;Venta de inversiones reales- Varios;1.000.000,00
2011;12500;702001;36004;Acciones prioritarias: incendios forestales;2.357.694,00
2011;12500;702002;36008;AREAS INFLUENCIA SOCIO-ECON. PARQUES NACIONALES;450.000,00
2011;12500;702005;39077;Convenio Ciclo Integral del Agua;7.772.920,00
2011;12500;702006;39032;Convenio protección recursos barranco de Bailín;2.000.000,00
2011;12500;702009;36001;Otras subvenciones en materia de Medio Ambiente;339.782,00
2011;12500;702009;36006;Otras subvenciones en materia de Medio Ambiente;162.000,00
2011;12500;702009;91003;Otras subvenciones en materia de Medio Ambiente;20.000.000,00
2011;12500;704002;39001;Plan de vivienda;17.937.223,00
2011;12500;704099;91003;Otras subvenciones de Fomento;8.000.000,00
2011;12500;705000;34046;Maquinaria y medios de producción;134.599,09
2011;12500;705006;34012;Campañas de sanidad animal;40.000,00
2011;12500;705006;34013;Campañas de sanidad animal;150.000,00
2011;12500;705006;34014;Campañas de sanidad animal;500.000,00
2011;12500;705006;34021;Campañas de sanidad animal;700.000,00
2011;12500;705006;34039;Campañas de sanidad animal;200.000,00
2011;12500;705007;34025;Agrupación Defensa Sanitaria;1.600.000,00
2011;12500;705008;34006;Apicultura;120.000,00
2011;12500;705009;34005;Otras subvenciones de capital;3.010.000,00
2011;12500;705009;34020;Otras subvenciones de capital;2.590.000,00
2011;12500;705009;34024;Otras subvenciones de capital;100.000,00
2011;12500;705009;34044;Otras subvenciones de capital;2.581.000,00
2011;12500;705009;34046;Otras subvenciones de capital;3.165.400,91
2011;12500;705009;34047;Otras subvenciones de capital;2.212.000,00
2011;12500;705009;34050;Otras subvenciones de capital;600.000,00
2011;12500;705009;34051;Otras subvenciones de capital;1.400.000,00
2011;12500;705009;34054;Otras subvenciones de capital;500.000,00
2011;12500;705009;39085;Otras subvenciones de capital;1.243.000,00
2011;12500;705010;34026;Agrup.Tratam. Integrado Agricultura (ATRIAS);250.000,00
2011;12500;705011;34019;Calidad de la carne;300.000,00
2011;12500;705013;34015;Semillas y plantas de viveros;115.000,00
2011;12500;705014;34007;Industrias Agrarias;5.453.000,00
2011;12500;705015;34043;Modernización de explotaciones;5.205.000,00
2011;12500;705017;34017;Lucha contra agentes nocivos;750.000,00
2011;12500;705017;34018;Lucha contra agentes nocivos;250.000,00
2011;12500;705018;34023;Control lechero;70.000,00
2011;12500;705020;34030;Forestación;275.000,00
2011;12500;705021;34004;Agroambientales;4.750.000,00
2011;12500;705022;34031;Cese anticipado;482.000,00
2011;12500;705025;34032;Indemnización compensatoria básica;2.200.000,00
2011;12500;705026;34016;Nuevas variedades vegetales;43.000,00
2011;12500;705028;34038;Plan de fomento del sector equino;40.000,00
2011;12500;705030;34037;Reconversión de plantaciones frutícolas;2.500.000,00
2011;12500;705032;34049;Ayudas del Fondo Europeo de Pesca;94.000,00
2011;12500;705035;34053;Plan nacional de subproductos;300.000,00
2011;12500;705036;34052;Planes ordenación sector porcino;200.000,00
2011;12500;705052;34040;Selección genética resistencia EET en ganado ovino;85.000,00
2011;12500;705053;32300;Desarrollo Rural Sostenible;14.770.000,00
2011;12500;706002;39013;Plan consolidación y competitividad de las PYME;2.000.000,00
2011;12500;706009;39094;Otras subvenciones de capital;2.142.000,00
2011;12500;707001;39028;Otras subvenciones de Educación, Cultura y Deporte;983.276,17
2011;12500;707004;39003;Proyectos de investigación del I.N.I.A.;60.000,00
2011;12500;707005;39026;Libros y bibliotecas;37.333,00
2011;12500;709001;32200;Plan Especial de Teruel;30.000.000,00
2011;12500;709003;39004;Plan de Modernización Comercio Interior;161.300,00
2011;12500;719000;39042;Construcciones deportivas (Ctro Superior Deportes);71.250,00
2011;12500;719003;32100;Plan de la Minería;38.000.000,00
2011;12500;719005;39078;Conv.CNIG Plan Nacional de Ortofotografía Aérea;273.934,32
2011;12500;740001;39050;De IDAE para el fomento de ahorro energético;7.468.286,15
2011;12500;792099;39041;Otras transferencias de capital;80.000,00
2011;12500;792100;14101;Programa Operativo FEDER 2007-2013;8.755.313,18
2011;12500;796000;12101;Fondo Europeo Agrícola de Garantía;715.000,00
2011;12500;796002;12101;Plan Nacional Apícola;240.000,00
2011;12500;797000;12102;Forestación;1.750.000,00
2011;12500;797001;12102;Agroambientales;9.500.000,00
2011;12500;797002;12102;Cese Anticipado;356.000,00
2011;12500;797003;12102;Indemnización Compensación Básica;4.400.000,00
2011;12500;797004;12102;Modernización explotaciones, incorporación jóvenes;5.759.000,00
2011;12500;797006;12102;Modernización de regadíos;8.590.000,00
2011;12500;797008;12102;P.D.R.- Renov., dllo de pueblos y patrimonio rural;3.351.000,00
2011;12500;797009;12102;P.D.R.- Diversif. actividades en el ámbito agrario;6.700.000,00
2011;12500;797011;12102;PDR Formación;169.613,88
2011;12500;797012;12102;P.D.R.- Transf. y comercializ. productos agrícolas;4.034.000,00
2011;12500;797013;12102;PDR Medidas forestales;3.215.811,60
2011;12500;797014;12102;PDR Concetración  parcelaria;2.420.000,00
2011;12500;797018;12102;PDR Protección del  Medio Ambiente;1.824.808,80
2011;12500;797019;12102;P.D.R.-  Recuperación daños desastres naturales;44.000,00
2011;12500;797099;12102;Otras transferencias de capital;49.152,54
2011;12500;798000;15101;Fondo Europeo de Pesca;606.000,00
2011;12500;821001;91003;Reintegros préstamos convenios con Ayuntamientos;3.600.000,00
2011;12500;900000;91003;Emisión de Deuda Pública- Ley de Presupuestos 2010;298.250.000,00
2011;12500;920000;91003;Préstamos recibidos Ley de Presupuestos 2010;326.330.400,00
2011;51000;404099;39071;Otras subv. Empleo y de Servicios Sociales;11.646,60
2011;51000;413000;33002;Conferencia Sectorial de Empleo;1.370.415,26
2011;51000;413000;33004;Conferencia Sectorial de Empleo;28.351.078,03
2011;51000;413000;33005;Conferencia Sectorial de Empleo;40.879.225,03
2011;51000;413000;33006;Conferencia Sectorial de Empleo;477.414,50
2011;51000;520000;91003;Intereses;200.000,00
2011;52000;315000;91003;S.A.S. Ingresos por servicios en hospitales;21.376.000,00
2011;52000;520000;91003;Intereses;100.000,00
2011;53000;311001;91003;Prestación de Servicios en residencias;12.950.000,00
2011;53000;311003;91003;Prestación de Servicios centros sociales y clubs;50.000,00
2011;53000;329001;91003;Tasa 01- Dirección e inspección de obras;270.000,00
2011;53000;395009;91003;Multas y sanciones de Servicios Sociales y Familia;135.000,00
2011;53000;520000;91003;Intereses;300.000,00
2011;54000;404021;39054;Ayudas Económicas a Mujeres Vïctimas de Violencia;60.000,00
2011;54000;520000;91003;INTERESES BANCARIOS;12.000,00
2011;55000;311001;91003;Prestación de Servicios en residencias;1.050.000,00
2011;55000;311003;91003;Prestación de Servicios centros sociales y clubs;14.000,00
2011;55000;311005;91003;Prestación de Servicios por Carnés Juveniles;30.000,00
2011;55000;311006;91003;Prestación de Servicios en campamentos;10.000,00
2011;55000;311007;91003;Prestación de Servicios por campos de trabajo;9.000,00
2011;55000;311008;91003;Prestación de Servicios en albergues;190.000,00
2011;55000;311009;91003;Prestación de servicios por Carné Joven;749.005,68
2011;55000;520000;91003;Intereses;16.000,00
2011;71000;792100;14101;Programa Operativo FEDER 2007-2013;1.919.624,00
2011;72000;221000;91003;Canon de Saneamiento;33.657.520,73
2011;72000;329001;91003;Tasa 01- Dirección e inspección de obras;50.000,00
2011;72000;329003;91003;Tasa 03- Serv.admvos, redacc. informes,activ. fac.;500,00
2011;72000;394005;91003;Otros ingresos de Medio Ambiente;50.000,00
2011;72000;395008;91003;Multas y sanciones de Medio Ambiente;30.000,00
2011;72000;396008;91003;Ingresos diversos de Medio Ambiente;612.704,65
2011;72000;520000;91003;Intereses;350.000,00
2011;72000;821001;91003;Reintegros préstamos, convenios con Ayuntamientos;853.000,00
2011;73000;323035;91003;Tasa 35- Evaluac. ensayos clínicos y act. rel. med;125.000,00
2011;73000;329001;91003;Tasa 01- Dirección e inspección de obras;206.706,17
2011;73000;393005;91003;Cursos y otros ingresos de Salud y Consumo;93.189,65
2011;73000;405099;39020;Otras subvenciones en materia de Salud y Consumo;3.029.844,77
2011;73000;405099;39053;Otras subvenciones en materia de Salud y Consumo;1.009.481,60
2011;73000;470009;72009;Otras subvenciones de empresas;2.034.617,27
2011;73000;499099;19090;Otras subvenciones del exterior;102.250,00
2011;73000;520000;91003;Intereses;25.000,00
2011;73000;709009;39020;Otras subvenciones de capital;678.329,14
2011;73000;709009;39053;Otras subvenciones de capital;739.436,50
2011;73000;770009;72009;Otras transferencias de empresas;184.915,40
2011;74000;318009;91003;Otros ingresos por Prestación de Servicios C.T.U.;120.000,00
2011;74000;381006;91003;Reint. Ppto. corriente Ciencia,Tecnol y Univers;70.000,00
2011;74000;381099;91003;Otros reintegros de Presupuesto corriente;6.000,00
2011;74000;396006;91003;Ingresos diversos de Ciencia,Tecn y Univers;10.000,00
2011;74000;403000;91003;Ayudas complementarias a la Política Agraria Común;160.000,00
2011;74000;520000;91003;Intereses;4.000,00
2011;74000;552000;91003;De investigación agraria;120.000,00
2011;74000;552005;91003;Aprovechamientos de fincas agrícolas;110.000,00
2011;74000;707003;39044;Plan Nacional de Investigación;100.000,00
2011;74000;707004;39003;Proyectos de investigación del I.N.I.A.;1.005.098,87
2011;74000;707004;39035;Incorporación Doctores I.N.I.A.;143.687,94
2011;74000;707004;39044;Plan Nacional de Investigación;72.738,14
2011;74000;750008;55007;Aportaciones Departamentos D.G.A.;334.397,00
2011;74000;760009;51007;Otras subvenciones de Diputaciones Provinciales;32.000,00
2011;74000;770010;71008;proyectos producción y transferencia conocimiento;74.500,00
2011;74000;792100;14101;Programa Operativo FEDER 2007-2013;492.134,05
2011;74000;799000;19090;Otras subvenciones del exterior;150.000,00
2011;75000;322016;91003;Tasa 16- Serv.Exped. licencias caza y pesca;2.306.950,00
2011;75000;322017;91003;Tasa 17- Serv.fac.advos monte,aprov.for.,vías pec.;93.036,00
2011;75000;322026;91003;Tasa 26- Servicios de gestión de los cotos;753.787,00
2011;75000;322028;91003;Tasa 28- Serv.Admin. Protección del Medio Ambiente;474.976,00
2011;75000;322029;91003;Tasa 29- Serv.Admin. conservación Biodiversidad;16.816,00
2011;75000;322034;91003;Tasa 34- Calif. Amb.de actividades clasificadas;271.249,30
2011;75000;520000;91003;Intereses;10.000,00
2011;76000;396010;91003;Ingresos diversos Baco. Sangre y Tejidos de Aragón;9.500.000,00
2011;76000;520000;91003;Interéses;9.600,00
2011;76000;553009;91003;Otros Cánones;400,00
2011;77000;520000;91003;Intereses;300,00
;;;;;
