EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2012;01010;1111;215000;91002;Reparación y conservación de mobiliario y enseres;20.000,00
2012;01010;1111;216000;91002;Rep. y conserv. equipos procesos de información;131.300,00
2012;01010;1111;220000;91002;Ordinario no inventariable;20.000,00
2012;01010;1111;220001;91002;Mobiliario y enseres;10.000,00
2012;01010;1111;220002;91002;Prensa, revistas y publicaciones periódicas;153.436,00
2012;01010;1111;220003;91002;Libros y otras publicaciones;154.390,00
2012;01010;1111;220004;91002;Material informático;20.000,00
2012;01010;1111;220009;91002;Otro material de oficina;10.000,00
2012;01010;1111;221000;91002;Energía eléctrica;350.000,00
2012;01010;1111;221001;91002;Agua;1.500,00
2012;01010;1111;221003;91002;Combustibles;12.000,00
2012;01010;1111;221004;91002;Vestuario;15.600,00
2012;01010;1111;221009;91002;Otros suministros;35.000,00
2012;01010;1111;222000;91002;Telefónicas;220.333,89
2012;01010;1111;222001;91002;Postales;25.000,00
2012;01010;1111;222002;91002;Telegráficas;600,00
2012;01010;1111;222009;91002;Otras comunicaciones;21.000,00
2012;01010;1111;223000;91002;Transporte;2.000,00
2012;01010;1111;224001;91002;Primas de vehículos;8.000,00
2012;01010;1111;224002;91002;Primas de otro inmovilizado;23.000,00
2012;01010;1111;225000;91002;Tributos locales;4.500,00
2012;01010;1111;226001;91002;Atenciones protocolarias y representativas;142.288,00
2012;01010;1111;226002;91002;Gastos de divulgación y promoción;376.000,00
2012;01010;1111;226005;91002;Reuniones y conferencias;58.687,00
2012;01010;1111;226009;91002;Otros gastos diversos;125.000,00
2012;01010;1111;227000;91002;Limpieza y aseo;324.513,50
2012;01010;1111;227001;91002;Seguridad;1.737.700,92
2012;01010;1111;227003;91002;Postales;10.000,00
2012;01010;1111;227004;91002;Custodia, depósito y almacenaje;7.000,00
2012;01010;1111;227006;91002;Estudios y trabajos técnicos;13.000,00
2012;01010;1111;227009;91002;Otros trabajos realizados por otras empresas;671.000,00
2012;01010;1111;230000;91002;Dietas;504.095,00
2012;01010;1111;231000;91002;Locomoción;498.911,00
2012;01010;1111;239000;91002;Otras indemnizaciones;117.000,00
2012;01010;1111;250000;91002;Gastos en pruebas selectivas;5.000,00
2012;01010;1111;251000;91002;Realización de cursos de formación interna;3.000,00
2012;01010;1111;359000;91002;Otros gastos de depósitos, fianzas y avales;601,00
2012;01010;1111;480189;91002;Subvenciones a Grupos Parlamentarios;3.217.477,20
2012;01010;1111;480190;91002;Conciertos y convenios de las Cortes de Aragón;220.258,00
2012;01010;1113;120000;91002;Sueldos de Personal Funcionario;51.086,64
2012;01010;1113;120005;91002;Trienios de Personal Funcionario;19.388,88
2012;01010;1113;120006;91002;Pagas extraordinarias de Personal Funcionario;18.614,28
2012;01010;1113;121000;91002;Complemento de destino de Personal Funcionario;23.694,84
2012;01010;1113;121001;91002;Complemento específico de Personal Funcionario;17.515,32
2012;01010;1113;130000;91002;Salario base de Personal Laboral Fijo;23.696,04
2012;01010;1113;130001;91002;Antigüedad de Personal Laboral Fijo;11.470,68
2012;01010;1113;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;7.908,44
2012;01010;1113;130003;91002;Otras remuneraciones de Personal Laboral Fijo;12.283,92
2012;01010;1113;150000;91002;Productividad fija de Funcionarios;4.905,48
2012;01010;1113;160000;91002;Seguridad social;39.411,76
2012;01010;1113;212000;91002;Rep. y conservación edificios y otras construcc.;25.000,00
2012;01010;1113;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;4.500,00
2012;01010;1113;220003;91002;Libros y otras publicaciones;30.000,00
2012;01010;1113;221009;91002;Otros suministros;15.000,00
2012;01010;1113;226002;91002;Gastos de divulgación y promoción;100.000,00
2012;01010;1113;227000;91002;Limpieza y aseo;45.000,00
2012;01010;1113;227001;91002;Seguridad;210.235,32
2012;01010;1113;227006;91002;Estudios y trabajos técnicos;6.000,00
2012;01010;1113;227009;91002;Otros trabajos realizados por otras empresas;380.000,00
2012;01010;1113;359000;91002;Otros gastos de depósitos, fianzas y avales;601,00
2012;01020;1112;100000;91002;Retribuciones básicas de Altos Cargos;28.372,68
2012;01020;1112;100001;91002;Otras remuneraciones de Altos Cargos;42.801,92
2012;01020;1112;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;449.406,86
2012;01020;1112;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;375.699,94
2012;01020;1112;120000;91002;Sueldos de Personal Funcionario;126.027,60
2012;01020;1112;120005;91002;Trienios de Personal Funcionario;92.929,66
2012;01020;1112;120006;91002;Pagas extraordinarias de Personal Funcionario;43.557,82
2012;01020;1112;121000;91002;Complemento de destino de Personal Funcionario;54.290,04
2012;01020;1112;121001;91002;Complemento específico de Personal Funcionario;44.878,44
2012;01020;1112;122002;91002;Otras retribuciones en especie;18.000,00
2012;01020;1112;150000;91002;Productividad fija de Funcionarios;54.833,16
2012;01020;1112;151000;91002;Gratificaciones de Personal Funcionario;2.000,00
2012;01020;1112;151001;91002;Gratificaciones de Personal no Funcionario;2.000,00
2012;01020;1112;160000;91002;Seguridad social;227.869,32
2012;01020;1112;160001;91002;MUFACE;1.798,86
2012;01020;1112;160009;91002;Otras cuotas sociales;9.013,90
2012;01020;1112;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;7.800,00
2012;01020;1112;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;2.100,00
2012;01020;1112;165000;91002;Fondo de Acción Social;30.850,00
2012;01020;1112;202000;91002;Arrendamientos de edificios y otras construcciones;300,00
2012;01020;1112;206000;91002;Arrendamientos de equipos procesos de información;400,00
2012;01020;1112;212000;91002;Rep. y conservación edificios y otras construcc.;4.500,00
2012;01020;1112;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;26.500,00
2012;01020;1112;214000;91002;Reparación y conservación material de transporte;2.100,00
2012;01020;1112;215000;91002;Reparación y conservación de mobiliario y enseres;600,00
2012;01020;1112;216000;91002;Rep. y conserv. equipos procesos de información;3.000,00
2012;01020;1112;220000;91002;Ordinario no inventariable;12.000,00
2012;01020;1112;220001;91002;Mobiliario y enseres;2.100,00
2012;01020;1112;220002;91002;Prensa, revistas y publicaciones periódicas;16.000,00
2012;01020;1112;220003;91002;Libros y otras publicaciones;50.000,00
2012;01020;1112;220004;91002;Material informático;4.000,00
2012;01020;1112;220009;91002;Otro material de oficina;1.000,00
2012;01020;1112;221000;91002;Energía eléctrica;36.200,00
2012;01020;1112;221001;91002;Agua;3.800,00
2012;01020;1112;221003;91002;Combustibles;3.500,00
2012;01020;1112;221004;91002;Vestuario;2.000,00
2012;01020;1112;221009;91002;Otros suministros;1.500,00
2012;01020;1112;222000;91002;Telefónicas;36.000,00
2012;01020;1112;222001;91002;Postales;8.000,00
2012;01020;1112;222002;91002;Telegráficas;100,00
2012;01020;1112;222009;91002;Otras comunicaciones;2.700,00
2012;01020;1112;223000;91002;Transporte;3.500,00
2012;01020;1112;224000;91002;Primas de Edificios y locales;4.500,00
2012;01020;1112;224001;91002;Primas de vehículos;1.500,00
2012;01020;1112;224002;91002;Primas de otro inmovilizado;100,00
2012;01020;1112;224003;91002;Otros riesgos;100,00
2012;01020;1112;226001;91002;Atenciones protocolarias y representativas;21.160,00
2012;01020;1112;226002;91002;Gastos de divulgación y promoción;30.000,00
2012;01020;1112;226005;91002;Reuniones y conferencias;14.000,00
2012;01020;1112;226009;91002;Otros gastos diversos;3.000,00
2012;01020;1112;227000;91002;Limpieza y aseo;61.000,00
2012;01020;1112;227001;91002;Seguridad;41.000,00
2012;01020;1112;227003;91002;Postales;9.000,00
2012;01020;1112;227006;91002;Estudios y trabajos técnicos;18.000,00
2012;01020;1112;227009;91002;Otros trabajos realizados por otras empresas;15.100,00
2012;01020;1112;230000;91002;Dietas;18.170,00
2012;01020;1112;231000;91002;Locomoción;8.000,00
2012;01020;1112;480191;91002;Convenio con el Justicia de Aragón;12.735,18
2012;01030;1114;100000;91002;Retribuciones básicas de Altos Cargos;134.259,48
2012;01030;1114;100001;91002;Otras remuneraciones de Altos Cargos;86.900,74
2012;01030;1114;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;49.886,16
2012;01030;1114;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;36.201,84
2012;01030;1114;120000;91002;Sueldos de Personal Funcionario;607.489,54
2012;01030;1114;120005;91002;Trienios de Personal Funcionario;193.793,12
2012;01030;1114;120006;91002;Pagas extraordinarias de Personal Funcionario;221.813,54
2012;01030;1114;121000;91002;Complemento de destino de Personal Funcionario;292.256,40
2012;01030;1114;121001;91002;Complemento específico de Personal Funcionario;258.885,36
2012;01030;1114;150001;91002;Productividad variable de Funcionarios;110.378,16
2012;01030;1114;151000;91002;Gratificaciones de Personal Funcionario;3.600,00
2012;01030;1114;160000;91002;Seguridad social;249.530,77
2012;01030;1114;160001;91002;MUFACE;14.744,66
2012;01030;1114;160009;91002;Otras cuotas sociales;20.880,80
2012;01030;1114;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;20.000,00
2012;01030;1114;165000;91002;Fondo de Acción Social;19.954,64
2012;01030;1114;165001;91002;Fondo de pensiones;10.000,00
2012;01030;1114;203000;91002;Arrendamientos maquinaria, instalación y utillaje;5.000,00
2012;01030;1114;206000;91002;Arrendamientos de equipos procesos de información;20.000,00
2012;01030;1114;212000;91002;Rep. y conservación edificios y otras construcc.;10.620,00
2012;01030;1114;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;24.000,00
2012;01030;1114;215000;91002;Reparación y conservación de mobiliario y enseres;6.000,00
2012;01030;1114;216000;91002;Rep. y conserv. equipos procesos de información;6.000,00
2012;01030;1114;220000;91002;Ordinario no inventariable;20.000,00
2012;01030;1114;220001;91002;Mobiliario y enseres;10.000,00
2012;01030;1114;220002;91002;Prensa, revistas y publicaciones periódicas;10.000,00
2012;01030;1114;220003;91002;Libros y otras publicaciones;20.000,00
2012;01030;1114;220004;91002;Material informático;30.000,00
2012;01030;1114;220009;91002;Otro material de oficina;15.000,00
2012;01030;1114;221000;91002;Energía eléctrica;54.398,00
2012;01030;1114;221001;91002;Agua;6.000,00
2012;01030;1114;221003;91002;Combustibles;8.000,00
2012;01030;1114;221004;91002;Vestuario;1.000,00
2012;01030;1114;221009;91002;Otros suministros;4.000,00
2012;01030;1114;222000;91002;Telefónicas;25.000,00
2012;01030;1114;222001;91002;Postales;6.000,00
2012;01030;1114;222009;91002;Otras comunicaciones;3.000,00
2012;01030;1114;223000;91002;Transporte;5.000,00
2012;01030;1114;224000;91002;Primas de Edificios y locales;4.000,00
2012;01030;1114;225000;91002;Tributos locales;6.000,00
2012;01030;1114;226001;91002;Atenciones protocolarias y representativas;21.000,00
2012;01030;1114;226002;91002;Gastos de divulgación y promoción;20.000,00
2012;01030;1114;226005;91002;Reuniones y conferencias;28.000,00
2012;01030;1114;226009;91002;Otros gastos diversos;10.000,00
2012;01030;1114;227000;91002;Limpieza y aseo;50.000,00
2012;01030;1114;227001;91002;Seguridad;60.000,00
2012;01030;1114;227006;91002;Estudios y trabajos técnicos;35.000,00
2012;01030;1114;230000;91002;Dietas;45.000,00
2012;01030;1114;231000;91002;Locomoción;20.000,00
2012;01030;1114;239000;91002;Otras indemnizaciones;10.000,00
2012;01030;1114;250000;91002;Gastos en pruebas selectivas;6.000,00
2012;01030;1114;251000;91002;Realización de cursos de formación interna;30.000,00
2012;01030;1114;605000;91002;Mobiliario y enseres;5.000,00
2012;01030;1114;606000;91002;Equipos para procesos de información;5.000,00
2012;01030;1114;609000;91002;Inmovilizado Inmaterial;40.000,00
2012;02010;1121;100000;91002;Retribuciones básicas de Altos Cargos;17.071,80
2012;02010;1121;100001;91002;Otras remuneraciones de Altos Cargos;63.903,12
2012;02010;1121;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;131.002,20
2012;02010;1121;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;340.475,64
2012;02010;1121;120000;91002;Sueldos de Personal Funcionario;177.775,46
2012;02010;1121;120005;91002;Trienios de Personal Funcionario;43.829,08
2012;02010;1121;120006;91002;Pagas extraordinarias de Personal Funcionario;72.579,38
2012;02010;1121;121000;91002;Complemento de destino de Personal Funcionario;123.116,16
2012;02010;1121;121001;91002;Complemento específico de Personal Funcionario;265.462,56
2012;02010;1121;130000;91002;Salario base de Personal Laboral Fijo;17.986,32
2012;02010;1121;130001;91002;Antigüedad de Personal Laboral Fijo;2.388,18
2012;02010;1121;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;3.132,90
2012;02010;1121;130003;91002;Otras remuneraciones de Personal Laboral Fijo;19.452,54
2012;02010;1121;160000;91002;Seguridad social;256.320,86
2012;02010;1121;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;896,00
2012;02010;1121;202000;91002;Arrendamientos de edificios y otras construcciones;6.300,00
2012;02010;1121;204000;91002;Arrendamientos de material de transporte;595,00
2012;02010;1121;205000;91002;Arrendamientos de mobiliario y enseres;1.430,00
2012;02010;1121;212000;91002;Rep. y conservación edificios y otras construcc.;20.064,00
2012;02010;1121;214000;91002;Reparación y conservación material de transporte;55.000,00
2012;02010;1121;215000;91002;Reparación y conservación de mobiliario y enseres;3.515,00
2012;02010;1121;216000;91002;Rep. y conserv. equipos procesos de información;1.081,00
2012;02010;1121;220000;91002;Ordinario no inventariable;80.000,00
2012;02010;1121;220001;91002;Mobiliario y enseres;35.000,00
2012;02010;1121;220002;91002;Prensa, revistas y publicaciones periódicas;14.546,00
2012;02010;1121;220003;91002;Libros y otras publicaciones;41.625,00
2012;02010;1121;220004;91002;Material informático;1.905,00
2012;02010;1121;220009;91002;Otro material de oficina;455,00
2012;02010;1121;221000;91002;Energía eléctrica;1.205,00
2012;02010;1121;221001;91002;Agua;179,00
2012;02010;1121;221002;91002;Gas;179,00
2012;02010;1121;221003;91002;Combustibles;38.000,00
2012;02010;1121;221004;91002;Vestuario;179,00
2012;02010;1121;221006;91002;Productos farmacéuticos;568,00
2012;02010;1121;221009;91002;Otros suministros;30.000,00
2012;02010;1121;222000;91002;Telefónicas;137.928,00
2012;02010;1121;222001;91002;Postales;1.730,00
2012;02010;1121;222002;91002;Telegráficas;703,00
2012;02010;1121;222003;91002;Télex y telefax;3.626,00
2012;02010;1121;222009;91002;Otras comunicaciones;676,00
2012;02010;1121;223000;91002;Transporte;22.000,00
2012;02010;1121;224000;91002;Primas de Edificios y locales;162,00
2012;02010;1121;224001;91002;Primas de vehículos;2.800,00
2012;02010;1121;224003;91002;Otros riesgos;1.779,00
2012;02010;1121;225000;91002;Tributos locales;2.319,00
2012;02010;1121;226000;91002;Cánones;2.100,00
2012;02010;1121;226001;91002;Atenciones protocolarias y representativas;440.355,00
2012;02010;1121;226002;91002;Gastos de divulgación y promoción;80.500,00
2012;02010;1121;226004;91002;Remuneraciones a agentes mediadores independientes;162,00
2012;02010;1121;226005;91002;Reuniones y conferencias;43.501,00
2012;02010;1121;226009;91002;Otros gastos diversos;15.000,00
2012;02010;1121;227000;91002;Limpieza y aseo;428,00
2012;02010;1121;227001;91002;Seguridad;2.100,00
2012;02010;1121;227002;91002;Valoraciones y peritajes;179,00
2012;02010;1121;227006;91002;Estudios y trabajos técnicos;150.000,00
2012;02010;1121;227009;91002;Otros trabajos realizados por otras empresas;61.000,00
2012;02010;1121;230000;91002;Dietas;30.000,00
2012;02010;1121;231000;91002;Locomoción;35.000,00
2012;02010;1121;232000;91002;Traslado;126,00
2012;02010;1121;480001;91002;Fundación Seminario Investigación para la Paz;86.000,00
2012;02010;1121;602000;91002;Edificios y otras construcciones;3.000,00
2012;02010;1121;604000;91002;Material de transporte;25.000,00
2012;02010;1121;605000;91002;Mobiliario y enseres;17.000,00
2012;02010;1121;606000;91002;Equipos para procesos de información;5.000,00
2012;03010;1125;120000;91002;Sueldos de Personal Funcionario;29.139,84
2012;03010;1125;120005;91002;Trienios de Personal Funcionario;8.482,28
2012;03010;1125;120006;91002;Pagas extraordinarias de Personal Funcionario;11.889,86
2012;03010;1125;121000;91002;Complemento de destino de Personal Funcionario;18.925,44
2012;03010;1125;121001;91002;Complemento específico de Personal Funcionario;36.025,32
2012;03010;1125;160000;91002;Seguridad social;24.402,37
2012;03010;1125;212000;91002;Rep. y conservación edificios y otras construcc.;3.307,00
2012;03010;1125;216000;91002;Rep. y conserv. equipos procesos de información;308,00
2012;03010;1125;220000;91002;Ordinario no inventariable;2.882,00
2012;03010;1125;220001;91002;Mobiliario y enseres;1.000,00
2012;03010;1125;220004;91002;Material informático;753,00
2012;03010;1125;221000;91002;Energía eléctrica;2.710,00
2012;03010;1125;221001;91002;Agua;148,00
2012;03010;1125;221002;91002;Gas;1.620,00
2012;03010;1125;222000;91002;Telefónicas;1.391,00
2012;03010;1125;222001;91002;Postales;500,00
2012;03010;1125;223000;91002;Transporte;1.672,00
2012;03010;1125;225000;91002;Tributos locales;473,00
2012;03010;1125;226000;91002;Cánones;19,00
2012;03010;1125;226001;91002;Atenciones protocolarias y representativas;2.500,00
2012;03010;1125;226005;91002;Reuniones y conferencias;2.500,00
2012;03010;1125;227000;91002;Limpieza y aseo;4.721,00
2012;03010;1125;227001;91002;Seguridad;4.106,00
2012;03010;1125;231000;91002;Locomoción;1.519,00
2012;03010;1125;239000;91002;Otras indemnizaciones;173.870,00
2012;09010;3229;120000;91002;Sueldos de Personal Funcionario;82.022,64
2012;09010;3229;120005;91002;Trienios de Personal Funcionario;17.977,28
2012;09010;3229;120006;91002;Pagas extraordinarias de Personal Funcionario;31.578,56
2012;09010;3229;121000;91002;Complemento de destino de Personal Funcionario;59.696,04
2012;09010;3229;121001;91002;Complemento específico de Personal Funcionario;104.793,48
2012;09010;3229;160000;91002;Seguridad social;65.884,99
2012;09010;3229;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1.000,00
2012;09010;3229;212000;91002;Rep. y conservación edificios y otras construcc.;4.000,00
2012;09010;3229;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;800,00
2012;09010;3229;220000;91002;Ordinario no inventariable;2.750,00
2012;09010;3229;220002;91002;Prensa, revistas y publicaciones periódicas;2.645,00
2012;09010;3229;220003;91002;Libros y otras publicaciones;6.350,00
2012;09010;3229;221000;91002;Energía eléctrica;6.000,00
2012;09010;3229;221001;91002;Agua;250,00
2012;09010;3229;221009;91002;Otros suministros;1.500,00
2012;09010;3229;222000;91002;Telefónicas;4.700,00
2012;09010;3229;222001;91002;Postales;3.400,00
2012;09010;3229;223000;91002;Transporte;1.000,00
2012;09010;3229;226001;91002;Atenciones protocolarias y representativas;8.000,00
2012;09010;3229;226002;91002;Gastos de divulgación y promoción;6.000,00
2012;09010;3229;226005;91002;Reuniones y conferencias;6.500,00
2012;09010;3229;226009;91002;Otros gastos diversos;1.000,00
2012;09010;3229;227000;91002;Limpieza y aseo;9.100,00
2012;09010;3229;227003;91002;Postales;1.000,00
2012;09010;3229;227006;91002;Estudios y trabajos técnicos;78.560,00
2012;09010;3229;227009;91002;Otros trabajos realizados por otras empresas;12.980,00
2012;09010;3229;239000;91002;Otras indemnizaciones;50.000,00
2012;09010;3229;480235;91002;Premios Consejo Económico y Social de Aragón;22.000,00
2012;09010;3229;480254;91002;Becas del Consejo Económico y Social de Aragón;27.809,00
2012;09010;3229;606000;91002;Equipos para procesos de información;656,00
2012;10010;1211;100000;91002;Retribuciones básicas de Altos Cargos;14.928,12
2012;10010;1211;100001;91002;Otras remuneraciones de Altos Cargos;49.679,28
2012;10010;1211;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;524.008,80
2012;10010;1211;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;962.590,48
2012;10010;1211;120000;91002;Sueldos de Personal Funcionario;568.098,86
2012;10010;1211;120005;91002;Trienios de Personal Funcionario;157.926,22
2012;10010;1211;120006;91002;Pagas extraordinarias de Personal Funcionario;225.862,88
2012;10010;1211;121000;91002;Complemento de destino de Personal Funcionario;357.240,84
2012;10010;1211;121001;91002;Complemento específico de Personal Funcionario;766.994,40
2012;10010;1211;130000;91002;Salario base de Personal Laboral Fijo;145.569,24
2012;10010;1211;130001;91002;Antigüedad de Personal Laboral Fijo;18.339,42
2012;10010;1211;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;26.739,84
2012;10010;1211;130003;91002;Otras remuneraciones de Personal Laboral Fijo;83.538,88
2012;10010;1211;131000;91002;Salario base de Personal Laboral Eventual;3.000,00
2012;10010;1211;131001;91002;Otras remuneraciones de Personal Laboral Eventual;2.000,00
2012;10010;1211;151000;91002;Gratificaciones de Personal Funcionario;1.500,00
2012;10010;1211;160000;91002;Seguridad social;951.653,62
2012;10010;1211;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;550,00
2012;10010;1211;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;550,00
2012;10010;1211;202000;91002;Arrendamientos de edificios y otras construcciones;156.357,38
2012;10010;1211;203000;91002;Arrendamientos maquinaria, instalación y utillaje;6.510,71
2012;10010;1211;215000;91002;Reparación y conservación de mobiliario y enseres;10.743,75
2012;10010;1211;220000;91002;Ordinario no inventariable;19.338,75
2012;10010;1211;220001;91002;Mobiliario y enseres;3.581,25
2012;10010;1211;220002;91002;Prensa, revistas y publicaciones periódicas;6.685,00
2012;10010;1211;220003;91002;Libros y otras publicaciones;264.607,00
2012;10010;1211;220004;91002;Material informático;3.820,00
2012;10010;1211;220009;91002;Otro material de oficina;716,25
2012;10010;1211;221000;91002;Energía eléctrica;1.146,00
2012;10010;1211;221001;91002;Agua;716,25
2012;10010;1211;221002;91002;Gas;2.578,50
2012;10010;1211;221009;91002;Otros suministros;23.997,48
2012;10010;1211;222000;91002;Telefónicas;22.263,44
2012;10010;1211;222001;91002;Postales;1.910,00
2012;10010;1211;223000;91002;Transporte;22.920,00
2012;10010;1211;224003;91002;Otros riesgos;1.002,75
2012;10010;1211;226000;91002;Cánones;716,25
2012;10010;1211;226001;91002;Atenciones protocolarias y representativas;42.847,27
2012;10010;1211;226002;91002;Gastos de divulgación y promoción;1.250.000,00
2012;10010;1211;226003;91002;Jurídicos, Contenciosos;700.000,00
2012;10010;1211;226005;91002;Reuniones y conferencias;9.550,00
2012;10010;1211;226009;91002;Otros gastos diversos;136.829,54
2012;10010;1211;227000;91002;Limpieza y aseo;11.937,50
2012;10010;1211;227001;91002;Seguridad;5.013,75
2012;10010;1211;227006;91002;Estudios y trabajos técnicos;414.600,00
2012;10010;1211;227009;91002;Otros trabajos realizados por otras empresas;485.672,50
2012;10010;1211;231000;91002;Locomoción;14.325,00
2012;10010;1211;232000;91002;Traslado;35.096,25
2012;10010;1211;239000;91002;Otras indemnizaciones;716,25
2012;10010;1211;470066;91002;Convenios Clubs Deportivos;1.600.000,00
2012;10010;1211;480012;91002;Ayudas Postgrados y otros;60.000,00
2012;10010;1211;480273;91002;Becas en Materia de Asuntos Europeos;39.000,00
2012;10010;1211;480336;91002;Fundación Montañana Medieval;10.000,00
2012;10010;1211;480346;91002;Convenios Clubs Deportivos;1.795.000,00
2012;10010;1211;480347;91002;Ayudas a Víctimas del Terrorismo;200.000,00
2012;10010;1211;480350;91002;Transferencia Fundación Giménez Abad;20.000,00
2012;10010;1211;480351;91002;Fundación Tarazona Monumental;300.000,00
2012;10010;1211;605000;91002;Mobiliario y enseres;48.555,00
2012;10010;1211;606000;91002;Equipos para procesos de información;47.750,00
2012;10010;1266;440002;91002;Corporación Aragonesa de Radio y Televisión;45.000.000,00
2012;10020;1263;120000;91002;Sueldos de Personal Funcionario;536.304,78
2012;10020;1263;120005;91002;Trienios de Personal Funcionario;86.733,00
2012;10020;1263;120006;91002;Pagas extraordinarias de Personal Funcionario;216.615,82
2012;10020;1263;121000;91002;Complemento de destino de Personal Funcionario;380.685,88
2012;10020;1263;121001;91002;Complemento específico de Personal Funcionario;827.327,28
2012;10020;1263;121009;91002;Otras retribuciones complementarias Funcionarios;2.209,92
2012;10020;1263;151000;91002;Gratificaciones de Personal Funcionario;500,00
2012;10020;1263;160000;91002;Seguridad social;406.802,97
2012;10020;1263;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1.250,00
2012;10020;1263;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;1.250,00
2012;10020;1263;202000;91002;Arrendamientos de edificios y otras construcciones;12.000,00
2012;10020;1263;215000;91002;Reparación y conservación de mobiliario y enseres;393,46
2012;10020;1263;216000;91002;Rep. y conserv. equipos procesos de información;251,17
2012;10020;1263;220000;91002;Ordinario no inventariable;7.281,88
2012;10020;1263;220001;91002;Mobiliario y enseres;2.650,13
2012;10020;1263;220002;91002;Prensa, revistas y publicaciones periódicas;8.117,50
2012;10020;1263;220003;91002;Libros y otras publicaciones;3.000,00
2012;10020;1263;220004;91002;Material informático;2.650,13
2012;10020;1263;221000;91002;Energía eléctrica;5.000,00
2012;10020;1263;221001;91002;Agua;977,00
2012;10020;1263;221009;91002;Otros suministros;394,42
