EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2009;01010;1111;162001;91002;Economatos y comedores de Personal Laboral;1.345,58
2009;01010;1111;162009;91002;Otros gastos sociales de Personal Laboral;134,56
2009;01010;1111;165000;91002;Fondo de Acción Social;101.934,90
2009;01010;1111;202000;91002;Arrendamientos de edificios y otras construcciones;646,93
2009;01010;1111;203000;91002;Arrendamientos maquinaria, instalación y utillaje;30.000,00
2009;01010;1111;204000;91002;Arrendamientos de material de transporte;646,93
2009;01010;1111;205000;91002;Arrendamientos de mobiliario y enseres;161,73
2009;01010;1111;206000;91002;Arrendamientos de equipos procesos de información;205.778,36
2009;01010;1111;212000;91002;Rep. y conservación edificios y otras construcc.;133.000,00
2009;01010;1111;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;195.000,00
2009;01010;1111;214000;91002;Reparación y conservación material de transporte;8.611,20
2009;01010;1111;215000;91002;Reparación y conservación de mobiliario y enseres;60.000,00
2009;01010;1111;216000;91002;Rep. y conserv. equipos procesos de información;120.000,00
2009;01010;1111;220000;91002;Ordinario no inventariable;60.000,00
2009;01010;1111;220001;91002;Mobiliario y enseres;50.000,00
2009;01010;1111;220002;91002;Prensa, revistas y publicaciones periódicas;213.625,00
2009;01010;1111;220003;91002;Libros y otras publicaciones;203.403,64
2009;01010;1111;220004;91002;Material informático;31.000,00
2009;01010;1111;220009;91002;Otro material de oficina;20.000,00
2009;01010;1111;221000;91002;Energía eléctrica;312.600,00
2009;01010;1111;221001;91002;Agua;484,38
2009;01010;1111;221003;91002;Combustibles;16.872,58
2009;01010;1111;221004;91002;Vestuario;15.600,00
2009;01010;1111;221009;91002;Otros suministros;45.000,00
2009;01010;1111;222000;91002;Telefónicas;347.000,00
2009;01010;1111;222001;91002;Postales;20.800,00
2009;01010;1111;222002;91002;Telegráficas;3.640,00
2009;01010;1111;222009;91002;Otras comunicaciones;40.000,00
2009;01010;1111;223000;91002;Transporte;6.000,00
2009;01010;1111;224000;91002;Primas de Edificios y locales;3.110,24
2009;01010;1111;224001;91002;Primas de vehículos;12.623,69
2009;01010;1111;224002;91002;Primas de otro inmovilizado;27.000,00
2009;01010;1111;224003;91002;Otros riesgos;622,05
2009;01010;1111;225000;91002;Tributos locales;3.312,00
2009;01010;1111;226001;91002;Atenciones protocolarias y representativas;177.860,50
2009;01010;1111;226002;91002;Gastos de divulgación y promoción;487.912,44
2009;01010;1111;226004;91002;Remuneraciones a agentes mediadores independientes;3.000,00
2009;01010;1111;226005;91002;Reuniones y conferencias;130.000,00
2009;01010;1111;226009;91002;Otros gastos diversos;92.000,00
2009;01010;1111;227000;91002;Limpieza y aseo;308.000,00
2009;01010;1111;227001;91002;Seguridad;1.802.660,00
2009;01010;1111;227003;91002;Postales;17.402,86
2009;01010;1111;227004;91002;Custodia, depósito y almacenaje;5.570,30
2009;01010;1111;227006;91002;Estudios y trabajos técnicos;125.390,00
2009;01010;1111;227009;91002;Otros trabajos realizados por otras empresas;836.000,00
2009;01010;1111;230000;91002;Dietas;504.095,52
2009;01010;1111;231000;91002;Locomoción;498.911,52
2009;01010;1111;239000;91002;Otras indemnizaciones;130.000,00
2009;01010;1111;250000;91002;Gastos en pruebas selectivas;12.000,00
2009;01010;1111;251000;91002;Realización de cursos de formación interna;3.000,00
2009;01010;1111;359000;91002;Otros gastos de depósitos, fianzas y avales;601,00
2009;01010;1111;480189;91002;Subvenciones a Grupos Parlamentarios;3.219.116,52
2009;01010;1111;480190;91002;Conciertos y convenios de las Cortes de Aragón;201.000,00
2009;01010;1111;602000;91002;Edificios y otras construcciones;315.549,00
2009;01010;1111;603000;91002;Maquinaria, instalación y utillaje;188.600,00
2009;01010;1111;605000;91002;Mobiliario y enseres;30.000,00
2009;01010;1111;606000;91002;Equipos para procesos de información;30.000,00
2009;01010;1111;608000;91002;Otro inmovilizado material;100.000,00
2009;01010;1111;609000;91002;Inmovilizado Inmaterial;85.000,00
2009;01010;1113;120000;91002;Sueldos de Personal Funcionario;52.001,64
2009;01010;1113;120005;91002;Trienios de Personal Funcionario;18.128,64
2009;01010;1113;120006;91002;Pagas extraordinarias de Personal Funcionario;18.307,12
2009;01010;1113;121000;91002;Complemento de destino de Personal Funcionario;24.016,20
2009;01010;1113;121001;91002;Complemento específico de Personal Funcionario;15.696,24
2009;01010;1113;130000;91002;Salario base de Personal Laboral Fijo;24.663,36
2009;01010;1113;130001;91002;Antigüedad de Personal Laboral Fijo;9.868,80
2009;01010;1113;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;7.564,20
2009;01010;1113;130003;91002;Otras remuneraciones de Personal Laboral Fijo;10.853,04
2009;01010;1113;150000;91002;Productividad fija de Funcionarios;9.866,40
2009;01010;1113;160000;91002;Seguridad social;37.957,37
2009;01010;1113;203000;91002;Arrendamientos maquinaria, instalación y utillaje;155,51
2009;01010;1113;205000;91002;Arrendamientos de mobiliario y enseres;155,51
2009;01010;1113;206000;91002;Arrendamientos de equipos procesos de información;300,51
2009;01010;1113;212000;91002;Rep. y conservación edificios y otras construcc.;20.000,00
2009;01010;1113;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;4.849,25
2009;01010;1113;215000;91002;Reparación y conservación de mobiliario y enseres;3.000,00
2009;01010;1113;216000;91002;Rep. y conserv. equipos procesos de información;601,01
2009;01010;1113;220002;91002;Prensa, revistas y publicaciones periódicas;601,01
2009;01010;1113;220003;91002;Libros y otras publicaciones;250.000,00
2009;01010;1113;221009;91002;Otros suministros;72.000,00
2009;01010;1113;223000;91002;Transporte;3.005,06
2009;01010;1113;224003;91002;Otros riesgos;3.005,06
2009;01010;1113;226002;91002;Gastos de divulgación y promoción;300.506,05
2009;01010;1113;226005;91002;Reuniones y conferencias;6.000,00
2009;01010;1113;227000;91002;Limpieza y aseo;48.549,00
2009;01010;1113;227001;91002;Seguridad;244.870,00
2009;01010;1113;227006;91002;Estudios y trabajos técnicos;12.000,00
2009;01010;1113;227009;91002;Otros trabajos realizados por otras empresas;262.500,00
2009;01010;1113;230000;91002;Dietas;601,01
2009;01010;1113;231000;91002;Locomoción;601,01
2009;01010;1113;359000;91002;Otros gastos de depósitos, fianzas y avales;601,00
2009;01010;1113;480190;91002;Conciertos y convenios de las Cortes de Aragón;43.753,84
2009;01020;1112;100000;91002;Retribuciones básicas de Altos Cargos;31.525,20
2009;01020;1112;100001;91002;Otras remuneraciones de Altos Cargos;50.355,20
2009;01020;1112;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;437.687,60
2009;01020;1112;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;358.545,60
2009;01020;1112;120000;91002;Sueldos de Personal Funcionario;150.757,68
2009;01020;1112;120005;91002;Trienios de Personal Funcionario;108.486,00
2009;01020;1112;120006;91002;Pagas extraordinarias de Personal Funcionario;52.689,90
2009;01020;1112;121000;91002;Complemento de destino de Personal Funcionario;67.249,32
2009;01020;1112;121001;91002;Complemento específico de Personal Funcionario;50.822,76
2009;01020;1112;122002;91002;Otras retribuciones en especie;18.800,00
2009;01020;1112;150000;91002;Productividad fija de Funcionarios;48.868,80
2009;01020;1112;151000;91002;Gratificaciones de Personal Funcionario;4.808,10
2009;01020;1112;151001;91002;Gratificaciones de Personal no Funcionario;4.808,10
2009;01020;1112;160000;91002;Seguridad social;220.174,26
2009;01020;1112;160001;91002;MUFACE;1.900,50
2009;01020;1112;160009;91002;Otras cuotas sociales;9.521,40
2009;01020;1112;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;3.800,00
2009;01020;1112;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;2.000,00
2009;01020;1112;165000;91002;Fondo de Acción Social;29.650,00
2009;01020;1112;202000;91002;Arrendamientos de edificios y otras construcciones;300,00
2009;01020;1112;206000;91002;Arrendamientos de equipos procesos de información;4.400,00
2009;01020;1112;212000;91002;Rep. y conservación edificios y otras construcc.;5.250,00
2009;01020;1112;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;26.500,00
2009;01020;1112;214000;91002;Reparación y conservación material de transporte;2.500,00
2009;01020;1112;215000;91002;Reparación y conservación de mobiliario y enseres;900,00
2009;01020;1112;216000;91002;Rep. y conserv. equipos procesos de información;6.000,00
2009;01020;1112;220000;91002;Ordinario no inventariable;17.000,00
2009;01020;1112;220001;91002;Mobiliario y enseres;2.100,00
2009;01020;1112;220002;91002;Prensa, revistas y publicaciones periódicas;17.000,00
2009;01020;1112;220003;91002;Libros y otras publicaciones;130.000,00
2009;01020;1112;220004;91002;Material informático;4.120,00
2009;01020;1112;220009;91002;Otro material de oficina;1.200,00
2009;01020;1112;221000;91002;Energía eléctrica;36.200,00
2009;01020;1112;221001;91002;Agua;3.800,00
2009;01020;1112;221003;91002;Combustibles;4.900,00
2009;01020;1112;221004;91002;Vestuario;2.294,00
2009;01020;1112;221009;91002;Otros suministros;2.200,00
2009;01020;1112;222000;91002;Telefónicas;36.700,00
2009;01020;1112;222001;91002;Postales;206,20
2009;01020;1112;222002;91002;Telegráficas;206,20
2009;01020;1112;222009;91002;Otras comunicaciones;6.000,00
2009;01020;1112;223000;91002;Transporte;4.600,00
2009;01020;1112;224000;91002;Primas de Edificios y locales;4.900,00
2009;01020;1112;224001;91002;Primas de vehículos;2.800,00
2009;01020;1112;224002;91002;Primas de otro inmovilizado;100,00
2009;01020;1112;224003;91002;Otros riesgos;100,00
2009;01020;1112;226001;91002;Atenciones protocolarias y representativas;24.200,00
2009;01020;1112;226002;91002;Gastos de divulgación y promoción;46.800,00
2009;01020;1112;226005;91002;Reuniones y conferencias;14.000,00
2009;01020;1112;226009;91002;Otros gastos diversos;3.500,00
2009;01020;1112;227000;91002;Limpieza y aseo;64.300,00
2009;01020;1112;227001;91002;Seguridad;50.000,00
2009;01020;1112;227003;91002;Postales;17.000,00
2009;01020;1112;227006;91002;Estudios y trabajos técnicos;30.000,00
2009;01020;1112;227009;91002;Otros trabajos realizados por otras empresas;15.100,00
2009;01020;1112;230000;91002;Dietas;19.750,00
2009;01020;1112;231000;91002;Locomoción;8.000,00
2009;01020;1112;480191;91002;Convenio con el Justicia de Aragón;18.616,19
2009;01020;1112;602000;91002;Edificios y otras construcciones;3.000,00
2009;01020;1112;603000;91002;Maquinaria, instalación y utillaje;8.000,00
2009;01020;1112;605000;91002;Mobiliario y enseres;6.000,00
2009;01020;1112;606000;91002;Equipos para procesos de información;14.000,00
2009;01020;1112;609000;91002;Inmovilizado Inmaterial;10.000,00
2009;01030;1114;100000;91002;Retribuciones básicas de Altos Cargos;601,01
2009;01030;1114;100001;91002;Otras remuneraciones de Altos Cargos;601,01
2009;01030;1114;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;601,01
2009;01030;1114;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;601,01
2009;01030;1114;120000;91002;Sueldos de Personal Funcionario;601,01
2009;01030;1114;120005;91002;Trienios de Personal Funcionario;601,01
2009;01030;1114;120006;91002;Pagas extraordinarias de Personal Funcionario;601,01
2009;01030;1114;121000;91002;Complemento de destino de Personal Funcionario;601,01
2009;01030;1114;121001;91002;Complemento específico de Personal Funcionario;601,01
2009;01030;1114;160000;91002;Seguridad social;601,01
2009;01030;1114;242000;91002;Material,suministros y otros para servicios nuevos;601,01
2009;01030;1114;605000;91002;Mobiliario y enseres;601,01
2009;01030;1114;606000;91002;Equipos para procesos de información;601,01
2009;02010;1121;100000;91002;Retribuciones básicas de Altos Cargos;20.084,52
2009;02010;1121;100001;91002;Otras remuneraciones de Altos Cargos;70.223,16
2009;02010;1121;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;206.590,02
2009;02010;1121;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;508.316,52
2009;02010;1121;120000;91002;Sueldos de Personal Funcionario;156.615,96
2009;02010;1121;120005;91002;Trienios de Personal Funcionario;48.354,02
2009;02010;1121;120006;91002;Pagas extraordinarias de Personal Funcionario;49.666,78
2009;02010;1121;121000;91002;Complemento de destino de Personal Funcionario;109.290,12
2009;02010;1121;121001;91002;Complemento específico de Personal Funcionario;235.059,88
2009;02010;1121;130000;91002;Salario base de Personal Laboral Fijo;36.326,40
2009;02010;1121;130001;91002;Antigüedad de Personal Laboral Fijo;3.478,50
2009;02010;1121;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;6.471,82
2009;02010;1121;130003;91002;Otras remuneraciones de Personal Laboral Fijo;44.899,34
2009;02010;1121;151000;91002;Gratificaciones de Personal Funcionario;10.000,00
2009;02010;1121;160000;91002;Seguridad social;305.961,33
2009;02010;1121;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;4.500,00
2009;02010;1121;202000;91002;Arrendamientos de edificios y otras construcciones;12.000,00
2009;02010;1121;204000;91002;Arrendamientos de material de transporte;1.133,00
2009;02010;1121;205000;91002;Arrendamientos de mobiliario y enseres;2.725,00
2009;02010;1121;212000;91002;Rep. y conservación edificios y otras construcc.;49.646,00
2009;02010;1121;214000;91002;Reparación y conservación material de transporte;60.770,00
2009;02010;1121;215000;91002;Reparación y conservación de mobiliario y enseres;6.695,00
2009;02010;1121;216000;91002;Rep. y conserv. equipos procesos de información;2.060,00
2009;02010;1121;220000;91002;Ordinario no inventariable;108.416,00
2009;02010;1121;220001;91002;Mobiliario y enseres;48.204,00
2009;02010;1121;220002;91002;Prensa, revistas y publicaciones periódicas;24.780,00
2009;02010;1121;220003;91002;Libros y otras publicaciones;65.465,00
2009;02010;1121;220004;91002;Material informático;2.721,00
2009;02010;1121;220009;91002;Otro material de oficina;721,00
2009;02010;1121;221000;91002;Energía eléctrica;2.296,00
2009;02010;1121;221001;91002;Agua;340,00
2009;02010;1121;221002;91002;Gas;340,00
2009;02010;1121;221003;91002;Combustibles;46.350,00
2009;02010;1121;221004;91002;Vestuario;340,00
2009;02010;1121;221006;91002;Productos farmacéuticos;1.082,00
2009;02010;1121;221009;91002;Otros suministros;33.784,00
2009;02010;1121;222000;91002;Telefónicas;177.395,00
2009;02010;1121;222001;91002;Postales;3.296,00
2009;02010;1121;222002;91002;Telegráficas;1.339,00
2009;02010;1121;222003;91002;Télex y telefax;20.394,00
2009;02010;1121;222009;91002;Otras comunicaciones;1.287,00
2009;02010;1121;223000;91002;Transporte;32.960,00
2009;02010;1121;224000;91002;Primas de Edificios y locales;309,00
2009;02010;1121;224003;91002;Otros riesgos;721,00
2009;02010;1121;225000;91002;Tributos locales;1.751,00
2009;02010;1121;226000;91002;Cánones;113,00
2009;02010;1121;226001;91002;Atenciones protocolarias y representativas;722.000,00
2009;02010;1121;226002;91002;Gastos de divulgación y promoción;250.000,00
2009;02010;1121;226004;91002;Remuneraciones a agentes mediadores independientes;309,00
2009;02010;1121;226005;91002;Reuniones y conferencias;44.290,00
2009;02010;1121;226009;91002;Otros gastos diversos;37.080,00
2009;02010;1121;227000;91002;Limpieza y aseo;815,00
2009;02010;1121;227001;91002;Seguridad;340,00
2009;02010;1121;227002;91002;Valoraciones y peritajes;340,00
2009;02010;1121;227006;91002;Estudios y trabajos técnicos;510.159,00
2009;02010;1121;227009;91002;Otros trabajos realizados por otras empresas;90.000,00
2009;02010;1121;230000;91002;Dietas;32.784,00
2009;02010;1121;231000;91002;Locomoción;40.998,00
2009;02010;1121;232000;91002;Traslado;240,00
2009;02010;1121;460001;91002;Actos San Jorge en Huesca y Teruel;55.167,00
2009;02010;1121;460002;91002;Subvenciones Directas;53.333,00
2009;02010;1121;480001;91002;Fundación Seminario Investigación para la Paz;97.391,00
2009;02010;1121;480002;91002;Subvenciones Directas;276.170,00
2009;02010;1121;602000;91002;Edificios y otras construcciones;11.400,00
2009;02010;1121;604000;91002;Material de transporte;95.000,00
2009;02010;1121;605000;91002;Mobiliario y enseres;26.400,00
2009;02010;1121;606000;91002;Equipos para procesos de información;6.200,00
2009;02010;1121;608000;91002;Otro inmovilizado material;18.120,00
2009;02010;1121;760001;91002;Subvenciones Directas;186.200,00
2009;02010;1121;780001;91002;Subvenciones directas;31.394,00
2009;03010;1125;120000;91002;Sueldos de Personal Funcionario;29.285,40
2009;03010;1125;120005;91002;Trienios de Personal Funcionario;7.445,88
2009;03010;1125;120006;91002;Pagas extraordinarias de Personal Funcionario;9.275,36
2009;03010;1125;121000;91002;Complemento de destino de Personal Funcionario;18.917,88
2009;03010;1125;121001;91002;Complemento específico de Personal Funcionario;34.237,74
2009;03010;1125;151000;91002;Gratificaciones de Personal Funcionario;2.800,00
2009;03010;1125;160000;91002;Seguridad social;23.135,81
2009;03010;1125;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1.500,00
2009;03010;1125;215000;91002;Reparación y conservación de mobiliario y enseres;776,00
2009;03010;1125;216000;91002;Rep. y conserv. equipos procesos de información;1.333,00
2009;03010;1125;220000;91002;Ordinario no inventariable;3.682,00
2009;03010;1125;220001;91002;Mobiliario y enseres;3.005,00
2009;03010;1125;220002;91002;Prensa, revistas y publicaciones periódicas;666,00
2009;03010;1125;220003;91002;Libros y otras publicaciones;6.687,00
2009;03010;1125;220004;91002;Material informático;1.600,00
2009;03010;1125;221000;91002;Energía eléctrica;666,00
2009;03010;1125;222000;91002;Telefónicas;2.677,00
2009;03010;1125;222001;91002;Postales;666,00
2009;03010;1125;223000;91002;Transporte;1.672,00
2009;03010;1125;226001;91002;Atenciones protocolarias y representativas;5.683,10
2009;03010;1125;226002;91002;Gastos de divulgación y promoción;18.000,00
2009;03010;1125;226005;91002;Reuniones y conferencias;20.000,00
2009;03010;1125;230000;91002;Dietas;666,00
2009;03010;1125;231000;91002;Locomoción;666,00
2009;03010;1125;239000;91002;Otras indemnizaciones;181.802,00
2009;04010;1122;100000;91002;Retribuciones básicas de Altos Cargos;25.720,68
2009;04010;1122;100001;91002;Otras remuneraciones de Altos Cargos;57.166,68
2009;04010;1122;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;143.023,86
2009;04010;1122;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;306.044,19
2009;04010;1122;120000;91002;Sueldos de Personal Funcionario;283.075,44
2009;04010;1122;120005;91002;Trienios de Personal Funcionario;91.693,68
2009;04010;1122;120006;91002;Pagas extraordinarias de Personal Funcionario;92.822,28
2009;04010;1122;121000;91002;Complemento de destino de Personal Funcionario;197.007,24
2009;04010;1122;121001;91002;Complemento específico de Personal Funcionario;413.545,00
2009;04010;1122;130000;91002;Salario base de Personal Laboral Fijo;127.050,24
2009;04010;1122;130001;91002;Antigüedad de Personal Laboral Fijo;14.887,98
2009;04010;1122;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;23.169,38
2009;04010;1122;130003;91002;Otras remuneraciones de Personal Laboral Fijo;63.651,56
2009;04010;1122;151000;91002;Gratificaciones de Personal Funcionario;10.000,00
2009;04010;1122;151001;91002;Gratificaciones de Personal no Funcionario;15.000,00
2009;04010;1122;160000;91002;Seguridad social;358.904,46
2009;04010;1122;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;6.000,00
2009;04010;1122;162000;91002;Formación y perfeccionamiento de Personal Laboral;6.000,00
2009;04010;1122;204000;91002;Arrendamientos de material de transporte;6.000,00
2009;04010;1122;205000;91002;Arrendamientos de mobiliario y enseres;16.377,00
2009;04010;1122;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;3.000,00
2009;04010;1122;214000;91002;Reparación y conservación material de transporte;10.000,00
2009;04010;1122;215000;91002;Reparación y conservación de mobiliario y enseres;2.000,00
2009;04010;1122;216000;91002;Rep. y conserv. equipos procesos de información;1.000,00
2009;04010;1122;219000;91002;Rep. y conservación de otro inmovilizado material;2.000,00
2009;04010;1122;220000;91002;Ordinario no inventariable;20.540,00
2009;04010;1122;220001;91002;Mobiliario y enseres;5.367,00
2009;04010;1122;220002;91002;Prensa, revistas y publicaciones periódicas;8.734,00
2009;04010;1122;220003;91002;Libros y otras publicaciones;1.199.667,00
2009;04010;1122;220004;91002;Material informático;6.275,00
2009;04010;1122;221003;91002;Combustibles;30.000,00
2009;04010;1122;221004;91002;Vestuario;6.000,00
2009;04010;1122;221005;91002;Productos alimenticios;1.000,00
2009;04010;1122;221006;91002;Productos farmacéuticos;1.000,00
2009;04010;1122;221009;91002;Otros suministros;4.639,00
2009;04010;1122;222000;91002;Telefónicas;83.044,00
2009;04010;1122;222001;91002;Postales;20.000,00
2009;04010;1122;222002;91002;Telegráficas;1.000,00
2009;04010;1122;222003;91002;Télex y telefax;1.000,00
2009;04010;1122;222009;91002;Otras comunicaciones;1.000,00
2009;04010;1122;223000;91002;Transporte;12.000,00
2009;04010;1122;224003;91002;Otros riesgos;4.277,00
2009;04010;1122;225000;91002;Tributos locales;5.000,00
2009;04010;1122;226000;91002;Cánones;9.536,00
2009;04010;1122;226001;91002;Atenciones protocolarias y representativas;150.000,00
2009;04010;1122;226002;91002;Gastos de divulgación y promoción;67.900,00
2009;04010;1122;226004;91002;Remuneraciones a agentes mediadores independientes;1.000,00
2009;04010;1122;226005;91002;Reuniones y conferencias;30.000,00
2009;04010;1122;226009;91002;Otros gastos diversos;17.484,00
2009;04010;1122;227001;91002;Seguridad;50.000,00
2009;04010;1122;227005;91002;Procesos electorales;639,00
2009;04010;1122;227006;91002;Estudios y trabajos técnicos;255.498,00
2009;04010;1122;227009;91002;Otros trabajos realizados por otras empresas;218.000,00
2009;04010;1122;230000;91002;Dietas;6.556,00
2009;04010;1122;231000;91002;Locomoción;15.275,00
2009;04010;1122;232000;91002;Traslado;6.000,00
2009;04010;1122;239000;91002;Otras indemnizaciones;6.556,00
2009;04010;1122;251000;91002;Realización de cursos de formación interna;20.000,00
2009;04010;1122;480004;91002;Subvenciones Directas;300.000,00
2009;04010;1122;602000;91002;Edificios y otras construcciones;40.000,00
2009;04010;1122;603000;91002;Maquinaria, instalación y utillaje;20.000,00
2009;04010;1122;604000;91002;Material de transporte;60.000,00
2009;04010;1122;605000;91002;Mobiliario y enseres;20.000,00
2009;04010;1122;606000;91002;Equipos para procesos de información;10.000,00
2009;04010;1216;220000;91002;Ordinario no inventariable;618,00
2009;04010;1216;220002;91002;Prensa, revistas y publicaciones periódicas;6.335,00
2009;04010;1216;220003;91002;Libros y otras publicaciones;19.004,00
2009;04010;1216;220004;91002;Material informático;618,00
2009;04010;1216;221009;91002;Otros suministros;1.102,00
2009;04010;1216;223000;91002;Transporte;8.000,00
2009;04010;1216;224003;91002;Otros riesgos;7.000,00
2009;04010;1216;226001;91002;Atenciones protocolarias y representativas;6.000,00
2009;04010;1216;226002;91002;Gastos de divulgación y promoción;107.133,00
2009;04010;1216;226005;91002;Reuniones y conferencias;150.367,00
2009;04010;1216;227006;91002;Estudios y trabajos técnicos;15.000,00
2009;04010;1216;227009;91002;Otros trabajos realizados por otras empresas;8.000,00
2009;04010;1216;230000;91002;Dietas;6.335,00
2009;04010;1216;231000;91002;Locomoción;6.335,00
2009;04010;1216;239000;91002;Otras indemnizaciones;618,00
2009;04010;1216;480005;91002;Ayudas a Comunidades Aragónesas del Exterior;463.568,00
2009;04010;1216;480166;91002;Programa Becas a aragoneses residentes en América;30.000,00
2009;04010;1216;780002;91002;Ayudas a Comunidades Aragonesas del Exterior;418.875,00
2009;04020;1267;120000;91002;Sueldos de Personal Funcionario;92.388,36
2009;04020;1267;120005;91002;Trienios de Personal Funcionario;13.946,28
2009;04020;1267;120006;91002;Pagas extraordinarias de Personal Funcionario;29.705,52
2009;04020;1267;121000;91002;Complemento de destino de Personal Funcionario;71.898,48
2009;04020;1267;121001;91002;Complemento específico de Personal Funcionario;163.083,88
2009;04020;1267;151000;91002;Gratificaciones de Personal Funcionario;6.000,00
2009;04020;1267;160000;91002;Seguridad social;56.242,32
2009;04020;1267;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;14.000,00
2009;04020;1267;216000;91002;Rep. y conserv. equipos procesos de información;2.000,00
2009;04020;1267;220000;91002;Ordinario no inventariable;10.000,00
2009;04020;1267;220001;91002;Mobiliario y enseres;5.000,00
2009;04020;1267;220002;91002;Prensa, revistas y publicaciones periódicas;10.000,00
2009;04020;1267;220003;91002;Libros y otras publicaciones;50.000,00
2009;04020;1267;220004;91002;Material informático;5.000,00
2009;04020;1267;220009;91002;Otro material de oficina;1.000,00
2009;04020;1267;221009;91002;Otros suministros;1.000,00
2009;04020;1267;222000;91002;Telefónicas;20.000,00
2009;04020;1267;222001;91002;Postales;10.000,00
2009;04020;1267;222002;91002;Telegráficas;1.000,00
2009;04020;1267;222003;91002;Télex y telefax;1.000,00
2009;04020;1267;222009;91002;Otras comunicaciones;1.000,00
2009;04020;1267;223000;91002;Transporte;2.000,00
2009;04020;1267;226001;91002;Atenciones protocolarias y representativas;6.000,00
2009;04020;1267;226002;91002;Gastos de divulgación y promoción;50.000,00
2009;04020;1267;226005;91002;Reuniones y conferencias;150.000,00
2009;04020;1267;226009;91002;Otros gastos diversos;1.000,00
2009;04020;1267;227006;91002;Estudios y trabajos técnicos;250.000,00
2009;04020;1267;227009;91002;Otros trabajos realizados por otras empresas;5.000,00
2009;04020;1267;230000;91002;Dietas;8.000,00
2009;04020;1267;231000;91002;Locomoción;10.000,00
2009;04020;1267;239000;91002;Otras indemnizaciones;4.000,00
2009;09010;3229;120000;91002;Sueldos de Personal Funcionario;83.542,96
2009;09010;3229;120005;91002;Trienios de Personal Funcionario;12.795,42
2009;09010;3229;120006;91002;Pagas extraordinarias de Personal Funcionario;23.335,60
2009;09010;3229;121000;91002;Complemento de destino de Personal Funcionario;49.778,60
2009;09010;3229;121001;91002;Complemento específico de Personal Funcionario;106.458,12
