EJERCICIO;CENTRO GESTOR;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2009;12500;319008;91003;Otras Prest. de Svcios de Medio Ambiente;19.457,00
2009;12500;319050;91003;Otras Prest. de Svcios de las Cortes de Aragón;100.000,00
2009;12500;320004;91003;Tasa 04- Por Autorizaciones Espectáculos Públicos;19.987,80
2009;12500;320019;91003;Tasa 19- Por Servicios Admvos. y técnicos de juego;1.069.668,20
2009;12500;320022;91003;Tasa 22- Inserción de Anuncios en el B.O.A.;1.005.370,00
2009;12500;320023;91003;Tasa 23- Inscr.Public. Asociac.,Fundac.,CCPP,Cons.;49.972,00
2009;12500;320024;91003;Tasa 24- Derechos de examen de pruebas selectivas;430.000,00
2009;12500;320032;91003;Tasa 32- Act. Adm. al serv.Radiodifusión y TV;30.000,00
2009;12500;321005;91003;Tasa 05- Ord.Ttes ctra y act. Aux. y complem.;2.100.000,00
2009;12500;321006;91003;Tasa 06- Act. en materia de vivienda protegida;1.341.900,00
2009;12500;321007;91003;Tasa 07- Expedición cédula de habitabilidad;38.000,00
2009;12500;321027;91003;Tasa 27- Acred.labor.ctrol calidad edificación;22.000,00
2009;12500;322009;91003;Tasa 09- S.Fac.S/ord. industr. forest,agrar.,alim.;270.000,00
2009;12500;322010;91003;Tasa 10- Servicios facultativos agronómicos;201.000,00
2009;12500;322011;91003;Tasa 11- Servicios facultativos veterinarios;2.125.000,00
2009;12500;322030;91003;Tasa 30- Inscrip. Registro org. modif. genétic.;27.000,00
2009;12500;323012;91003;Tasa 12- Inspecc.control. sanitarios de animales;3.000,00
2009;12500;323013;91003;Tasa 13- Autoriz.,inspecc. centros sanitarios;170.000,00
2009;12500;323020;91003;Tasa 20- Autoriz.,inspecc. centros farmacéuticos;85.000,00
2009;12500;324021;91003;TASA 21- AUTORIZACIÓN, INSPECCIÓN DE CENTROS SERVICIOS SOCIALES;20.000,00
2009;12500;326015;91003;Tasa 15- Serv. Exped. títulos académicos,profes.;521.794,00
2009;12500;326025;91003;Tasa 25- Serv. Registro Ppdad Intelectual Aragón;9.306,00
2009;12500;327014;91003;Tasa 14- Serv. act. Indus,energ,metrol,miner,comer;3.310.000,00
2009;12500;329001;91003;Tasa 01- Dirección e inspección de obras;5.032.669,00
2009;12500;329002;91003;Tasa 02- Redac. proyec,confr,tasación obra y proy.;23.350,00
2009;12500;329003;91003;Tasa 03- Serv.admvos, redacc. informes,activ. fac.;398.000,00
2009;12500;332003;91003;Precios Públicos del Laboratorio Agroalimentario;40.000,00
2009;12500;332004;91003;Precios Públicos Ctro Transferencia Agroalimentar.;1.000,00
2009;12500;335000;91003;P. Públicos del Laboratorio de Calidad de la Edif.;23.000,00
2009;12500;337001;91003;Instalaciones deportivas;550.000,00
2009;12500;337002;91003;Actividades deportivas;32.000,00
2009;12500;370000;91003;Casinos;3.585.000,00
2009;12500;370001;91003;Bingos;37.500.000,00
2009;12500;370002;91003;Máquinas recreativas;31.900.000,00
2009;12500;370003;91003;Loterías,rifas,boletos y combinaciones aleatorias;15.000,00
2009;12500;380099;91003;Otros reintegros de ejercicios cerrados;4.000.000,00
2009;12500;390000;91003;Costas por sentencias judiciales;70.000,00
2009;12500;391000;91003;Daños en carreteras;200.000,00
2009;12500;395001;91003;Multas y sanciones de Economía, Hacienda y Empleo;3.000.000,00
2009;12500;395002;91003;Multas y sanciones de O.P, Urbanismo y Transportes;8.000.000,00
2009;12500;395003;91003;Multas y sanciones de Agricultura y Alimentación;300.000,00
2009;12500;395004;91003;Multas y sanciones de Industria, Comercio y Tur.;135.000,00
2009;12500;395005;91003;Multas y sanciones de Salud y Consumo;1.405.475,83
2009;12500;395008;91003;Multas y sanciones de Medio Ambiente;649.797,00
2009;12500;395011;91003;Multas y sanciones de P.Terr, Justicia e Interior;334.575,00
2009;12500;396007;91003;Ingresos diversos de Educación, Cultura y Deporte;37.131,00
2009;12500;400002;91003;Fondo de suficiencia;1.260.474.216,00
2009;12500;400003;91003;Financiación de la Asistencia Sanitaria;19.163.100,00
2009;12500;400099;91003;Financiación Autonómica Liquidación Ejer.Anterior.;238.630.000,00
2009;12500;402099;39004;Otras subv Ind., Com y Turism y Cienc, Tecn y Univ;177.175,00
2009;12500;402099;91003;Otras subv Ind., Com y Turism y Cienc, Tecn y Univ;1.500.000,00
2009;12500;403000;34001;Ayudas complementarias a la Política Agraria Común;740.000,00
2009;12500;403001;91003;Gastos intervención de mercado;250.000,00
2009;12500;403004;91003;Estadística agraria;175.856,00
2009;12500;403099;34011;Otras subvenciones de Agricultura y Alimentación;480.000,00
2009;12500;403099;34040;Otras subvenciones de Agricultura y Alimentación;165.000,00
2009;12500;403099;34045;Otras subvenciones de Agricultura y Alimentación;104.534,00
2009;12500;403099;91003;Otras subvenciones de Agricultura y Alimentación;5.000.000,00
2009;12500;404000;39005;Ayudas a jubilación y reestructuración de empresas;365.000,00
2009;12500;404001;35001;Guarderías infantiles;311.411,65
2009;12500;404001;39023;Guarderías infantiles;630.621,53
2009;12500;404003;35005;Pensiones a ancianos y enfermos;125.000,00
2009;12500;404006;91003;Prestaciones básicas de Servicios Sociales;65.000,00
2009;12500;404007;91003;Plan gerontológico mantenimiento de centros;4.200.000,00
2009;12500;404008;35008;Prevención de malos tratos a la infancia;45.836,99
2009;12500;404009;91003;Erradicación de la pobreza;110.000,00
2009;12500;404010;35007;Plan acción integral de personas con discapacidad;206.018,85
2009;12500;404013;35002;Información sobre acción social;12.020,00
2009;12500;404014;35003;Mediación familiar;101.000,00
2009;12500;404015;35009;Prevención violencia familiar;59.159,67
2009;12500;404016;35004;Menores infractores;92.931,47
2009;12500;404018;35010;Plan estatal de voluntariado;111.783,17
2009;12500;404019;39046;Plan de integración social de inmigrantes;3.309.912,82
2009;12500;404020;91003;Plan Acción a favor de pers. situación dependencia;10.000.000,00
2009;12500;404099;91003;Otras subv. Empleo y de Servicios Sociales;9.000.000,00
2009;12500;405001;39015;Fomento de la donación y trasplante de órganos;70.240,00
2009;12500;405002;39017;Prevención del S.I.D.A.;158.208,00
2009;12500;405003;39018;Actuaciones en drogodependencias;900.000,00
2009;12500;405004;39019;Prevención de enfermedades emergentes;79.464,00
2009;12500;405005;39016;Junta Arbitral de Consumo;25.145,00
2009;12500;405006;39027;Políticas de cohesión y estrategias de salud;1.156.098,00
2009;12500;405007;39049;Form.Cont.Uso racional del medicamento para médic.;793.738,00
2009;12500;405099;91003;Otras subvenciones en materia de Salud y Consumo;1.500.000,00
2009;12500;407005;39021;Jubilaciones de personal docente (D.T. 9ª LOGSE);1.533.855,00
2009;12500;407008;39045;Subvenciones Educación y Ciencia;54.625,00
2009;12500;407008;39059;Subvenciones Educación y Ciencia;1.609.981,20
2009;12500;407008;39068;Subvenciones Educación y Ciencia;49.500,00
2009;12500;407010;39024;Escuelas viajeras;97.000,00
2009;12500;407013;39025;Plan rest,utiliz. Educat. pueblos abandon.:Bubal;118.000,00
2009;12500;407014;39033;Rutas literarias;47.000,00
2009;12500;407099;91003;Otras subvenciones  Educación, Cultura y Deporte;1.500.000,00
2009;12500;408000;39002;Seguridad Minera;34.000,00
2009;12500;412001;55001;Escuelas Taller;100.619,00
2009;12500;420000;91003;"Fondo programa de ""Ahorro e incapacida temporal""";7.019.000,00
2009;12500;420001;91003;Compens. asistencia sanitaria conting. prof.;2.500.000,00
2009;12500;421001;35011;Plan Acción a favor de pers. situación dependencia;62.250.000,00
2009;12500;421001;91003;Plan Acción a favor de pers. situación dependencia;7.200.000,00
2009;12500;440001;39050;De IDAE para el  fomento ahorro energético;150.000,00
2009;12500;460000;91003;Transf. de la Diputación Provincial de Huesca;2.034.699,43
2009;12500;460001;91003;Transf. de la Diputación Provincial de Zaragoza;2.608.041,30
2009;12500;460002;91003;Transf. de la Diputación Provincial de Teruel;118.922,73
2009;12500;492100;14101;Programa Operativo FEDER 2007-2013;110.750,00
2009;12500;493100;11101;Fondo Social Europeo- Programa Operativo 2007-2013;12.375.661,90
2009;12500;496000;12101;Agricultura -Política Agraria Común;452.074.000,00
2009;12500;497000;12102;Fondo Europeo Agrícola de Desarrollo Rural;554.109,50
2009;12500;499000;19001;Punto de Información Europea;24.000,00
2009;12500;499099;91003;Otras subvenciones del exterior;7.600.000,00
2009;12500;520000;91003;Intereses;9.000.000,00
2009;12500;520050;91003;De las Cortes de Aragón;350.000,00
2009;12500;540001;91003;Renta de inmuebles de Economía, Hacienda y Empleo;10.000,00
2009;12500;540008;91003;Arrendamientos de locales;55.000,00
2009;12500;540009;91003;Alquileres de viviendas;560.000,00
2009;12500;550001;91003;Cánones de concesiones;4.020.000,00
2009;12500;552003;91003;De protección y gestión de los montes;2.275.524,00
2009;12500;553000;91003;Cánones de I.T.V. privadas;4.150.000,00
2009;12500;553003;91003;Cánones de Educación, Cultura y Deporte;28.000,00
2009;12500;553009;91003;Otros cánones;110.000,00
2009;12500;559009;91003;Otros aprovechamientos;1.000.000,00
2009;12500;590000;91003;Ingresos por viviendas de promoción pública;8.200.000,00
2009;12500;590001;91003;Ingresos por otras viviendas de promoción pública;600.000,00
2009;12500;590003;91003;Venta de locales;25.000,00
2009;12500;600009;91003;Otras ventas de terrenos;21.000.000,00
2009;12500;610000;91003;Venta de inversiones reales- Varios;11.000.000,00
2009;12500;702001;36004;Acciones prioritarias: incendios forestales;2.294.285,00
2009;12500;702002;36008;AREAS INFLUENCIA SOCIO-ECON. PARQUES NACIONALES;875.000,00
2009;12500;702005;39077;Convenio Ciclo Integral del Agua;46.375.000,00
2009;12500;702006;39032;Convenio protección recursos barranco de Bailín;2.800.000,00
2009;12500;702009;36001;Otras subvenciones en materia de Medio Ambiente;554.089,57
2009;12500;702009;36006;Otras subvenciones en materia de Medio Ambiente;803.548,86
2009;12500;704002;39001;Plan de vivienda;11.346.339,02
2009;12500;704099;91003;Otras subvenciones de Fomento;13.000.000,00
2009;12500;705000;34028;Maquinaria y medios de producción;700.000,00
2009;12500;705000;34035;Maquinaria y medios de producción;220.000,00
2009;12500;705006;34012;Campañas de sanidad animal;40.000,00
2009;12500;705006;34013;Campañas de sanidad animal;165.000,00
2009;12500;705006;34014;Campañas de sanidad animal;500.000,00
2009;12500;705006;34021;Campañas de sanidad animal;1.400.000,00
2009;12500;705006;34039;Campañas de sanidad animal;340.000,00
2009;12500;705006;34041;Campañas de sanidad animal;300.000,00
2009;12500;705007;34025;Agrupación Defensa Sanitaria;1.600.000,00
2009;12500;705008;34006;Apicultura;120.000,00
2009;12500;705009;34002;Otras subvenciones de capital;150.000,00
2009;12500;705009;34003;Otras subvenciones de capital;375.000,00
2009;12500;705009;34005;Otras subvenciones de capital;3.100.000,00
2009;12500;705009;34020;Otras subvenciones de capital;2.500.000,00
2009;12500;705009;34024;Otras subvenciones de capital;100.000,00
2009;12500;705009;34034;Otras subvenciones de capital;4.800.000,00
2009;12500;705009;34044;Otras subvenciones de capital;3.750.000,00
2009;12500;705009;34045;Otras subvenciones de capital;70.104,00
2009;12500;705009;34046;Otras subvenciones de capital;3.587.909,00
2009;12500;705009;34047;Otras subvenciones de capital;5.250.000,00
2009;12500;705009;34050;Otras subvenciones de capital;1.500.000,00
2009;12500;705009;34051;Otras subvenciones de capital;900.000,00
2009;12500;705009;34052;Otras subvenciones de capital;200.000,00
2009;12500;705009;34053;Otras subvenciones de capital;500.000,00
2009;12500;705009;91003;Otras subvenciones de capital;7.000.000,00
2009;12500;705010;34026;Agrup.Tratam. Integrado Agricultura (ATRIAS);250.000,00
2009;12500;705011;34019;Calidad de la carne;200.000,00
2009;12500;705013;34015;Semillas y plantas de viveros;95.000,00
2009;12500;705014;34007;Industrias Agrarias;10.740.000,00
2009;12500;705015;34043;Modernización de explotaciones;4.950.000,00
2009;12500;705017;34017;Lucha contra agentes nocivos;1.000.000,00
2009;12500;705017;34018;Lucha contra agentes nocivos;150.000,00
2009;12500;705018;34023;Control lechero;55.000,00
2009;12500;705020;34030;Forestación;300.000,00
2009;12500;705021;34004;Agroambientales;5.503.000,00
2009;12500;705022;34031;Cese anticipado;862.500,00
2009;12500;705025;34032;Indemnización compensatoria básica;3.208.500,00
2009;12500;705026;34016;Nuevas variedades vegetales;47.000,00
2009;12500;705028;34038;Plan de fomento del sector equino;200.000,00
2009;12500;705030;34037;Reconversión de plantaciones frutícolas;1.000.000,00
2009;12500;705032;34049;Ayudas del Fondo Europeo de Pesca;142.762,14
2009;12500;705052;34040;Selección genética resistencia EET en ganado ovino;100.000,00
2009;12500;706001;39002;Seguridad Minera;44.000,00
2009;12500;706002;39013;Plan consolidación y competitividad de las PYME;2.000.000,00
2009;12500;707001;39028;Otras subvenciones de Educación, Cultura y Deporte;462.599,00
2009;12500;707004;39003;Proyectos de investigación del I.N.I.A.;20.000,00
2009;12500;707005;39026;Libros y bibliotecas;37.333,00
2009;12500;709001;32200;Plan Especial de Teruel;30.000.000,00
2009;12500;709003;39004;Plan de Modernización Comercio Interior;322.825,00
2009;12500;719000;39042;Construcciones deportivas (Ctro Superior Deportes);71.250,00
2009;12500;719003;32100;Plan de la Minería;42.000.000,00
2009;12500;719004;39052;CNIG Sist. Información sobre ocupación del suelo;162.344,23
2009;12500;740001;39050;De IDAE para el  fomento ahorro energético;3.850.000,00
2009;12500;780009;91003;Otras Transferencias De Familias Y Otras Instituc.;100.000,00
2009;12500;792099;91003;Otras transferencias de capital;22.500.000,00
2009;12500;792100;14101;Programa Operativo FEDER 2007-2013;6.710.798,00
2009;12500;793100;11101;Fondo Social Europeo- Programa Operativo 2007-2013;20.000,00
2009;12500;796000;12101;Fondo Europeo Agrícola de Garantía;1.200.000,00
2009;12500;796001;12101;Plan reestructuración del viñedo;5.000.000,00
2009;12500;796002;12101;Plan Nacional Apícola;240.000,00
2009;12500;796004;12101;Ayuda permanente frutos secos;9.100.000,00
2009;12500;797000;12102;Forestación;2.150.000,00
2009;12500;797001;12102;Agroambientales;11.006.000,00
2009;12500;797002;12102;Cese Anticipado;575.000,00
2009;12500;797003;12102;Indemnización Compensación Básica;6.417.000,00
2009;12500;797004;12102;Modernización explotaciones, incorporación jóvenes;5.300.000,00
2009;12500;797006;12102;Modernización de regadíos;3.500.000,00
2009;12500;797008;12102;P.D.R.- Renov., dllo de pueblos y patrimonio rural;3.392.105,00
2009;12500;797009;12102;P.D.R.- Diversif. actividades en el ámbito agrario;9.804.403,50
2009;12500;797011;12102;PDR Formación;150.561,50
2009;12500;797012;12102;P.D.R.- Transf. y comercializ. productos agrícolas;8.922.097,00
2009;12500;797013;12102;PDR Medidas forestales;904.106,69
2009;12500;797014;12102;PDR Concetración  parcelaria;2.891.939,00
2009;12500;797018;12102;PDR Protección del  Medio Ambiente;5.261.426,59
2009;12500;797019;12102;P.D.R.-  Recuperación daños desastres naturales;75.000,00
2009;12500;797099;12102;Otras transferencias de capital;336.736,00
2009;12500;797099;91003;Otras transferencias de capital;28.800.000,00
2009;12500;798000;15101;Fondo Europeo de Pesca;446.625,71
2009;12500;799000;91003;Otras subvenciones del exterior;9.500.000,00
2009;12500;821001;91003;Reintegros préstamos, convenios con Ayuntamientos;3.800.000,00
2009;12500;900000;91003;Emisión de Deuda Pública- Ley de Presupuestos 2009;328.838.739,64
2009;12500;920000;91003;Préstamos recibidos Ley de Presupuestos 2009;109.612.913,21
2009;51000;404017;33003;Apoyo creación de empleo en cooperativas;186.024,00
2009;51000;404099;39071;Otras subv. Empleo y de Servicios Sociales;50.051,20
2009;51000;413000;33002;Conferencia Sectorial de Empleo;1.464.376,18
2009;51000;413000;33004;Conferencia Sectorial de Empleo;24.636.465,34
2009;51000;413000;33005;Conferencia Sectorial de Empleo;36.632.041,00
2009;51000;413000;33006;Conferencia Sectorial de Empleo;322.310,36
2009;51000;413000;33007;Conferencia Sectorial de Empleo;559.235,75
2009;51000;413001;39008;Planes trabajo Centros Nacionales Formación Ocup.;500.000,00
2009;51000;413003;39079;Otras subv del Servicio Público de Empleo Estatal;290.400,00
2009;51000;708000;33003;Conferencia Sectorial de Empleo;80.778,00
2009;52000;315000;91003;S.A.S. Ingresos por servicios en hospitales;20.753.460,00
2009;53000;311001;91003;Prestación de Servicios en residencias;10.500.000,00
2009;53000;311003;91003;Prestación de Servicios centros sociales y clubs;450.000,00
2009;53000;395009;91003;Multas y sanciones de Servicios Sociales y Familia;50.000,00
2009;53000;470009;71001;Otras subvenciones de empresas;138.232,76
2009;53000;520000;91003;Intereses;300.000,00
2009;54000;404021;39054;Víctimas violencia de género;60.000,00
2009;54000;419004;39039;Instituto de la Mujer;111.000,00
2009;54000;520000;91003;Intereses;12.000,00
2009;55000;311001;91003;Prestación de Servicios en residencias;900.000,00
2009;55000;311003;91003;Prestación de Servicios centros sociales y clubs;14.000,00
2009;55000;311005;91003;Prestación de Servicios por Carnés Juveniles;50.000,00
2009;55000;311006;91003;Prestación de Servicios en campamentos;17.000,00
2009;55000;311007;91003;Prestación de Servicios por campos de trabajo;23.000,00
2009;55000;311008;91003;Prestación de Servicios en albergues;340.000,00
2009;55000;311009;91003;PRESTACION SERVICIOS CARNES JUVENILES;341.445,99
2009;55000;470009;71006;PRESTACION SERVICIOS CARNES JUVENILES;379.869,82
2009;55000;520000;91003;Intereses;16.000,00
2009;71000;792100;14101;Programa Operativo FEDER 2007-2013;2.710.059,00
2009;72000;221000;91003;Canon de Saneamiento;32.846.797,72
2009;72000;329001;91003;Tasa 01- Dirección e inspección de obras;567.159,00
2009;72000;329003;91003;Tasa 03- Serv.admvos, redacc. informes,activ. fac.;500,00
2009;72000;394005;91003;Otros ingresos de Medio Ambiente;87.750,00
2009;72000;395008;91003;Multas y sanciones de Medio Ambiente;10.000,00
2009;72000;396008;91003;Ingresos diversos de Medio Ambiente;4.000.000,00
2009;72000;520000;91003;Intereses;300.000,00
2009;72000;794000;16001;Fondo de Cohesión;2.543.129,24
2009;72000;821001;91003;Reintegros préstamos, convenios con Ayuntamientos;1.003.257,00
2009;73000;323035;91003;Tasa 35- Evaluac. ensayos clínicos y act. rel. med;125.000,00
2009;73000;329001;91003;Tasa 01- Dirección e inspección de obras;137.944,92
2009;73000;393005;91003;Cursos y otros ingresos de Salud y Consumo;260.702,59
2009;73000;405099;39020;Otras subvenciones en materia de Salud y Consumo;3.270.746,17
2009;73000;405099;39053;Otras subvenciones en materia de Salud y Consumo;2.388.110,44
2009;73000;407099;39037;Otras subvenciones  Educación, Cultura y Deporte;43.560,00
2009;73000;470009;72009;Otras subvenciones de empresas;1.865.572,64
2009;73000;499099;19090;Otras subvenciones del exterior;180.000,00
2009;73000;520000;91003;Intereses;25.000,00
2009;73000;707001;39037;Otras subvenciones de Educación, Cultura y Deporte;514.000,00
2009;73000;709009;39020;Otras subvenciones de capital;2.046.372,10
2009;73000;709009;39053;Otras subvenciones de capital;69.627,90
2009;73000;770009;72009;Otras transferencias de empresas;50.000,00
2009;73000;799000;19090;Otras subvenciones del exterior;20.000,00
2009;74000;318009;91003;Otros ingresos por Prestación de Servicios C.T.U.;286.479,00
2009;74000;319006;91003;Otras Prest. de Svcios de Ciencia,Tecnol y Univ.;55.000,00
2009;74000;381006;91003;Reint. Ppto. corriente Ciencia,Tecnol y Univers;2.500,00
2009;74000;396006;91003;Ingresos diversos de Ciencia,Tecn y Univers;132.100,00
2009;74000;520000;91003;Intereses;70.000,00
2009;74000;552000;91003;De investigación agraria;70.000,00
2009;74000;552005;91003;Aprovechamientos de fincas agrícolas;242.000,00
2009;74000;705009;39044;Otras subvenciones de capital;38.000,00
2009;74000;707003;39044;Plan Nacional de Investigación;408.952,00
2009;74000;707004;39003;Proyectos de investigación del I.N.I.A.;1.871.739,20
2009;74000;707004;39035;Proyectos de investigación del I.N.I.A.;387.810,00
2009;74000;750001;91003;Proyectos demostración - Invest. Agroaliment.;185.494,00
2009;74000;750008;91003;Aportaciones Departamentos D.G.A.;187.724,00
2009;74000;792100;14101;Programa Operativo FEDER 2007-2013;400.000,00
2009;74000;799000;91003;Otras subvenciones del exterior;351.303,00
2009;75000;322016;91003;Expedición licencias de caza y pesca;2.284.109,00
2009;75000;322017;91003;Servicios facult. y advos. en materia de montes,aprov. forest. y vías pecuarias;92.115,00
2009;75000;322026;91003;Servicios de gestión de cotos;746.235,00
2009;75000;322028;91003;Servicios Administrativos de Protección del Medio Ambiente;551.461,00
2009;75000;322029;91003;Servicios Administrativos de conservación de la Biodiversidad;16.560,00
2009;75000;322034;91003;Calificación Ambiental de actividades clasificadas;281.520,00
2009;75000;520000;91003;Intereses de depósitos bancarios;40.000,00
2009;76000;396010;91003;Ingresos diversos Bco Sangre y Tejidos de Aragón;6.860.000,00
;;;;;
