EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2016;1300;"Ingresos Vertebración Territorio, Movilidad y Viv.";"Ingresos Vertebración Territorio, Movilidad y Viv."
2016;13000;"Ingresos Vertebración Territorio, Movilidad y Viv.";"Ingresos Vertebración Territorio, Movilidad y Viv."
2016;1301;"S.G.T. Vertebración Territorio, Movilidad y Viv.";"S.G.T. Vertebración Territorio, Movilidad y Viv."
2016;13010;"S.G.T. Vertebración Territorio, Movilidad y Viv.";"S.G.T. Vertebración Territorio, Movilidad y Viv."
2016;1302;D.G. de Ordenación del Territorio;D.G. de Ordenación del Territorio
2016;13020;D.G. de Ordenación del Territorio;D.G. de Ordenación del Territorio
2016;1303;D.G. de Urbanismo;D.G. de Urbanismo
2016;13030;D.G. de Urbanismo;D.G. de Urbanismo
2016;1304;D.G. de Movilidad e Infraestructuras;D.G. de Movilidad e Infraestructuras
2016;13040;D.G. de Movilidad e Infraestructuras;D.G. de Movilidad e Infraestructuras
2016;1305;D.G. de Vivienda y Rehabilitación;D.G. de Vivienda y Rehabilitación
2016;13050;D.G. de Vivienda y Rehabilitación;D.G. de Vivienda y Rehabilitación
2016;1306;D.G. de Turismo;D.G. de Turismo
2016;13060;D.G. de Turismo;D.G. de Turismo
2016;14;Desarrollo Rural y Sostenibilidad;Desarrollo Rural y Sostenibilidad
2016;1400;Ingresos Desarrollo Rural y Sostenibilidad;Ingresos Desarrollo Rural y Sostenibilidad
2016;14000;Ingresos Desarrollo Rural y Sostenibilidad;Ingresos Desarrollo Rural y Sostenibilidad
2016;1401;S.G.T. de Desarrollo Rural y Sostenibilidad;S.G.T. de ADesarrollo Rural y Sostenibilidad
2016;14010;S.G.T. de Desarrollo Rural y Sostenibilidad;S.G.T. de Desarrollo Rural y Sostenibilidad
2016;14011;DRyS-Sevicio Provincial de Huesca;DRyS-Sevicio Provincial de Huesca
2016;14012;DRyS-Sevicio Provincial de Teruel;DRyS-Sevicio Provincial de Teruel
2016;14013;DRyS-Sevicio Provincial de Zaragoza;DRyS-Sevicio Provincial de Zaragoza
2016;1402;Dirección General de Producción Agraria;Dirección General de Producción Agraria
2016;14020;Dirección General de Producción Agraria;Dirección General de Producción Agraria
2016;1403;D.G. de Alimentac. y Fto Agroalimentario;D.G. de Alimentac. y Fto Agroalimentario
2016;14030;D.G. de Alimentac. y Fto Agroalimentario;D.G. de Alimentac. y Fto Agroalimentario
2016;1404;D.G. de Sostenibilidad;D.G. de Sostenibilidad
2016;14040;D.G. de Sostenibilidad;D.G. de Sostenibilidad
2016;1405;Dirección General de Desarrollo Rural;Dirección General de Desarrollo Rural
2016;14050;Dirección General de Desarrollo Rural;Dirección General de Desarrollo Rural
2016;1406;D.G. de Gestión Forestal;D.G. de Gestión Forestal
2016;14060;D.G. de Gestión Forestal;D.G. de Gestión Forestal
2016;1407;No operativo;No operativo
2016;14070;No operativo;No operativo
2016;15;"Economía, Industria y Empleo";"Economía, Industria y Empleo"
2016;1500;"Ingresos de Economía, Industria y Empleo";"Ingresos de Economía, Industria y Empleo"
2016;15000;"Ingresos de Economía, Industria y Empleo";"Ingresos de Economía, Industria y Empleo"
2016;1501;"S.G.T. de Economía, Industria y Empleo";"S.G.T. de Economía, Industria y Empleo"
2016;15010;"S.G.T. de Economía, Industria y Empleo";"S.G.T. de Economía, Industria y Empleo"
2016;1502;D.G. de Economía;D.G. de Economía
2016;15020;D.G. de Economía;D.G. de Economía
2016;1503;D.G. de Trabajo;D.G. de Trabajo
2016;15030;D.G. de Trabajo;D.G. de Trabajo
2016;1504;"D.G. de Industria, PYMES, Comercio y Artesanía";"D.G. de Industria, PYMES, Comercio y Artesanía"
2016;15040;"D.G. de Industria, PYMES, Comercio y Artesanía";"D.G. de Industria, PYMES, Comercio y Artesanía"
2016;1505;D.G. de Energía y Minas;D.G. de Energía y Minas
2016;15050;D.G. de Energía y Minas;D.G. de Energía y Minas
2016;1506;No operativa;No operativa
2016;15060;No operativa;No operativa
2016;1507;No operativa;No operativa
2016;15070;No operativa;No operativa
2016;16;Sanidad;Sanidad
2016;1600;Ingresos Sanidad;Ingresos Sanidad
2016;16000;Ingresos Sanidad;Ingresos Sanidad
2016;1601;S.G.T. de Sanidad;S.G.T. de Sanidad
2016;16010;S.G.T. de Sanidad;S.G.T. de Sanidad
2016;1602;D.G. de Asistencia Sanitaria;D.G. de Asistencia Sanitaria
2016;16020;D.G. de Asistencia Sanitaria;D.G. de Asistencia Sanitaria
2016;1603;D.G. de Derechos y Garantías de los Usuarios;D.G. de Derechos y Garantías de los Usuarios
2016;16030;D.G. de Derechos y Garantías de los Usuarios;D.G. de Derechos y Garantías de los Usuarios
2016;1604;D.G. de Salud Pública;D.G. de Salud Pública
2016;16040;D.G. de Salud Pública;D.G. de Salud Pública
2016;1605;No operativa;No operativa
2016;16050;No operativa;No operativa
2016;1606;No operativa;No operativa
2016;16060;No operativa;No operativa
2016;1607;No operativa;No operativa
2016;16070;No operativa;No operativa
2016;16220;Sanidad-Sevicio Provincial de Huesca;Sanidad-Sevicio Provincial de Huesca
2016;16440;Sanidad-Sevicio Provincial de Teruel;Sanidad-Sevicio Provincial de Teruel
2016;16500;Sanidad-Sevicio Provincial de Zaragoza;Sanidad-Sevicio Provincial de Zaragoza
2016;17;"Innovación, Investigación y Universidad";"Innovación, Investigación y Universidad"
2016;1700;"Ingresos de Innovación, Investigación y Universida";"Ingresos de Innovación, Investigación y Universida"
2016;17000;"Ingresos de Innovación, Investigación y Universida";"Ingresos de Innovación, Investigación y Universida"
2016;1701;"SGT de Innovación, Investigación y Universidad";"SGT de Innovación, Investigación y Universidad"
2016;17010;"SGT de Innovación, Investigación y Universidad";"SGT de Innovación, Investigación y Universidad"
2016;1702;D.G. de Universidades;D.G. de Universidades
2016;17020;D.G. de Universidades;D.G. de Universidades
2016;1703;D.G. Investigación e Innovación;D.G. de Investigación e Innovación
2016;17030;D.G. Investigación e Innovación;D.G. de Investigación e Innovación
2016;1704;D.G. de Admón Electrónica y Sdad de la Información;D.G. de Admón Electrónica y Sdad de la Información
2016;17040;D.G. de Admón Electrónica y Sdad de la Información;D.G. de Admón Electrónica y Sdad de la Información
2016;1705;No operativa;No operativa
2016;17050;No operativa;No operativa
2016;1706;No operativa;No operativa
2016;17060;No operativa;No operativa
2016;18;"Educación, Cultura y Deporte";"Educación, Cultura y Deporte"
2016;1800;"Ingresos Educación, Cultura y Deporte";"Ingresos Educación, Cultura y Deporte"
2016;18000;"Ingresos Educación, Cultura y Deporte";"Ingresos Educación, Cultura y Deporte"
2016;1801;"S.G.T. de Educación, Cultura y Deporte";"S.G.T. de Educación, Cultura y Deporte"
2016;18010;"S.G.T. de Educación, Cultura y Deporte";"S.G.T. de Educación, Cultura y Deporte"
2016;1802;D.G. de Política Lingüística;D.G. de Política Lingüística
2016;18020;D.G de Política Lingüística;D.G. de Política Lingüística
2016;1803;D.G. de Planificación y Formación Profesional;D.G. de Planificación y Formación Profesional
2016;18030;D.G. de Planificación y Formación Profesional;D.G. de Planificación y Formación Profesional
2016;1804;D.G. de Personal y Formación del Profesorado;D.G. de Personal y Formación del Profesorado
2016;18040;D.G. de Personal y Formación del Profesorado;D.G. de Personal y Formación del Profesorado
2016;1805;"D.G. de Innovación, Equidad y Participación";"D.G. de Innovación, Equidad y Participación"
2016;18050;"D.G. de Innovación, Equidad y Participación";"D.G. de Innovación, Equidad y Participación"
2016;1806;D.G. de Cultura y Patrimonio;Dirección General de Cultura
2016;18060;D.G. de Cultura y Patrimonio;Dirección General de Cultura
2016;1807;D.G. de Deporte;Dirección General de Patrimonio Cultural
2016;18070;D.G. de Deporte;Dirección General de Patrimonio Cultural
2016;1808;No operativa;Dirección General de Deporte
2016;18080;No operativa;Dirección General de Deporte
2016;19;No operativa;No operativa
2016;1900;No operativa;No operativa
2016;19000;No operativa;No operativa
2016;1901;No operativa;No operativa
2016;19010;No operativa;No operativa
2016;1902;No operativa;No operativa
2016;19020;No operativa;No operativa
2016;1903;No operativa;No operativa
2016;19030;No operativa;No operativa
2016;1904;No operativa;No operativa
2016;19040;No operativa;No operativa
2016;20;No operativa;No operativa
2016;2000;No operativa;No operativa
2016;20000;No operativa;No operativa
2016;2001;No operativa;No operativa
2016;20010;No operativa;No operativa
2016;20011;No operativa;No operativa
2016;20012;No operativa;No operativa
2016;2002;No operativa;No operativa
2016;20020;No operativa;No operativa
2016;2003;No operativa;No operativa
2016;20030;No operativa;No operativa
2016;2004;No operativa;No operativa
2016;20040;No operativa;No operativa
2016;2010;No operativa;No operativa
2016;20100;No operativa;No operativa
2016;2012;No operativa;No operativa
2016;20120;No operativa;No operativa
2016;26;A las Administraciones Comarcales;A las Administraciones Comarcales
2016;2600;Ingresos de "A las Adm. Comarcales";Ingresos de "A las Adm. Comarcales"
2016;26000;Ingresos de "A las Adm. Comarcales";Ingresos de "A las Adm. Comarcales"
2016;2601;Comarca de la Jacetania;Comarca de la Jacetania
2016;26010;Comarca de la Jacetania;Comarca de la Jacetania
2016;2602;Comarca del Alto Gállego;Comarca del Alto Gállego
2016;26020;Comarca del Alto Gállego;Comarca del Alto Gállego
2016;2603;Comarca de Sobrarbe;Comarca de Sobrarbe
2016;26030;Comarca de Sobrarbe;Comarca de Sobrarbe
2016;2604;Comarca de la Ribagorza;Comarca de la Ribagorza
2016;26040;Comarca de la Ribagorza;Comarca de la Ribagorza
2016;2605;Comarca de Cinco Villas;Comarca de Cinco Villas
2016;26050;Comarca de Cinco Villas;Comarca de Cinco Villas
2016;2606;Comarca Hoya de Huesca/ Plana de Uesca;Comarca Hoya de Huesca/ Plana de Uesca
2016;26060;Comarca Hoya de Huesca/ Plana de Uesca;Comarca Hoya de Huesca/ Plana de Uesca
2016;2607;Comarca de Somontano de Barbastro;Comarca de Somontano de Barbastro
2016;26070;Comarca de Somontano de Barbastro;Comarca de Somontano de Barbastro
2016;2608;Comarca de Cinca Medio;Comarca de Cinca Medio
2016;26080;Comarca de Cinca Medio;Comarca de Cinca Medio
2016;2609;Comarca de la Litera/ La Llitera;Comarca de la Litera/ La Llitera
2016;26090;Comarca de la Litera/ La Llitera;Comarca de la Litera/ La Llitera
2016;2610;Comarca de los Monegros;Comarca de los Monegros
2016;26100;Comarca de los Monegros;Comarca de los Monegros
2016;2611;Comarca del Bajo Cinca/ Baix Cinca;Comarca del Bajo Cinca/ Baix Cinca
2016;26110;Comarca del Bajo Cinca/ Baix Cinca;Comarca del Bajo Cinca/ Baix Cinca
2016;2612;Comarca de Tarazona y el Moncayo;Comarca de Tarazona y el Moncayo
2016;26120;Comarca de Tarazona y el Moncayo;Comarca de Tarazona y el Moncayo
2016;2613;Comarca de Campo de Borja;Comarca de Campo de Borja
2016;26130;Comarca de Campo de Borja;Comarca de Campo de Borja
2016;2614;Comarca del Aranda;Comarca del Aranda
2016;26140;Comarca del Aranda;Comarca del Aranda
2016;2615;Comarca de la Ribera Alta del Ebro;Comarca de la Ribera Alta del Ebro
2016;26150;Comarca de la Ribera Alta del Ebro;Comarca de la Ribera Alta del Ebro
2016;2616;Comarca de Valdejalón;Comarca de Valdejalón
2016;26160;Comarca de Valdejalón;Comarca de Valdejalón
2016;2617;Delimitación Comarcal de Zaragoza;Delimitación Comarcal de Zaragoza
2016;26170;Delimitación Comarcal de Zaragoza;Delimitación Comarcal de Zaragoza
2016;2618;Comarca de la Ribera Baja del Ebro;Comarca de la Ribera Baja del Ebro
2016;26180;Comarca de la Ribera Baja del Ebro;Comarca de la Ribera Baja del Ebro
2016;2619;Comarca Bajo Aragón-Caspe;Comarca Bajo Aragón-Caspe
2016;26190;Comarca Bajo Aragón-Caspe;Comarca Bajo Aragón-Caspe
2016;2620;Comarca de la Comunidad de Calatayud;Comarca de la Comunidad de Calatayud
2016;26200;Comarca de la Comunidad de Calatayud;Comarca de la Comunidad de Calatayud
2016;2621;Comarca de Campo de Cariñena;Comarca de Campo de Cariñena
2016;26210;Comarca de Campo de Cariñena;Comarca de Campo de Cariñena
2016;2622;Comarca de Campo de Belchite;Comarca de Campo de Belchite
2016;26220;Comarca de Campo de Belchite;Comarca de Campo de Belchite
2016;2623;Comarca del Bajo Martín;Comarca del Bajo Martín
2016;26230;Comarca del Bajo Martín;Comarca del Bajo Martín
2016;2624;Comarca de Campo de Daroca;Comarca de Campo de Daroca
2016;26240;Comarca de Campo de Daroca;Comarca de Campo de Daroca
2016;2625;Comarca del Jiloca;Comarca del Jiloca
2016;26250;Comarca del Jiloca;Comarca del Jiloca
2016;2626;Comarca de Cuencas Mineras;Comarca de Cuencas Mineras
2016;26260;Comarca de Cuencas Mineras;Comarca de Cuencas Mineras
2016;2627;Comarca de Andorra- Sierra de Arcos;Comarca de Andorra- Sierra de Arcos
2016;26270;Comarca de Andorra- Sierra de Arcos;Comarca de Andorra- Sierra de Arcos
2016;2628;Comarca del Bajo Aragón;Comarca del Bajo Aragón
2016;26280;Comarca del Bajo Aragón;Comarca del Bajo Aragón
2016;2629;Comarca de la Comunidad de Teruel;Comarca de la Comunidad de Teruel
2016;26290;Comarca de la Comunidad de Teruel;Comarca de la Comunidad de Teruel
2016;2630;Comarca de Maestrazgo;Comarca de Maestrazgo
2016;26300;Comarca de Maestrazgo;Comarca de Maestrazgo
2016;2631;Comarca de la Sierra de Albarracín;Comarca de la Sierra de Albarracín
2016;26310;Comarca de la Sierra de Albarracín;Comarca de la Sierra de Albarracín
2016;2632;Comarca de Gúdar- Javalambre;Comarca de Gúdar- Javalambre
2016;26320;Comarca de Gúdar- Javalambre;Comarca de Gúdar- Javalambre
2016;2633;Comarca del Matarraña/ Matarranya;Comarca del Matarraña/ Matarranya
2016;26330;Comarca del Matarraña/ Matarranya;Comarca del Matarraña/ Matarranya
2016;2634;Servicios Administraciones Comarcales;Servicios Administraciones Comarcales
2016;26340;Servicios Administraciones Comarcales;Servicios Administraciones Comarcales
2016;30;Diversos Departamentos;Diversos Departamentos
2016;3000;Ingresos de "Diversos Departamentos";Ingresos de "Diversos Departamentos"
2016;30000;Ingresos de "Diversos Departamentos";Ingresos de "Diversos Departamentos"
2016;3001;Fondo Contingencia Ejecución Presupuest.;Fondo Contingencia Ejecución Presupuest.
2016;30010;Fondo Contingencia Ejecución Presupuest.;Fondo Contingencia Ejecución Presupuest.
2016;3002;Fondo de Gastos de Personal;Fondo de Gastos de Personal
2016;30020;Fondo de Gastos de Personal;Fondo de Gastos de Personal
2016;3003;Deuda Pública;Deuda Pública
2016;30030;Deuda Pública;Deuda Pública
2016;3004;Empresas Públicas y participadas;Empresas Públicas y participadas
2016;30040;Empresas Públicas y participadas;Empresas Públicas y participadas
2016;3005;No operativa;No operativa
2016;30050;Gastos Diversos;Gastos Diversos
2016;3006;Fondo Inclusión Social y Ay. Familiar Ur;Fondo Inclusión Social y Ay. Familiar Ur
2016;30060;Fondo Inclusión Social y Ay. Familiar Ur;Fondo Inclusión Social y Ay. Familiar Ur
2016;3008;No operativa;No operativa
2016;30080;No operativa;No operativa
2016;3011;No operativa;No operativa
2016;30110;No operativa;No operativa
2016;3013;No operativa;No operativa
2016;30130;No operativa;No operativa
2016;51;Instituto Aragonés de Empleo;Instituto Aragonés de Empleo
2016;5100;Ingresos del Inst. Aragonés de Empleo;Ingresos del Inst. Aragonés de Empleo
2016;51000;Ingresos del Inst. Aragonés de Empleo;Ingresos del Inst. Aragonés de Empleo
2016;5101;Instituto Aragonés de Empleo;Instituto Aragonés de Empleo
2016;51010;Instituto Aragonés de Empleo;Instituto Aragonés de Empleo
2016;51011;INAEM - Servicio Provincial de Huesca;INAEM - Servicio Provincial de Huesca
2016;51012;INAEM - Servicio Provincial de Teruel;INAEM - Servicio Provincial de Teruel
2016;51013;INAEM - Servicio Provincial de Zaragoza;INAEM - Servicio Provincial de Zaragoza
2016;51014;INAEM - Servicio de Formación;INAEM - Servicio de Formación
2016;51015;INAEM - Servicio de Intermediación;INAEM - Servicio de Intermediación
2016;51016;INAEM - Servicio de Promoción de Empleo;INAEM - Servicio de Promoción de Empleo
2016;52;Servicio Aragonés de Salud;Servicio Aragonés de Salud
2016;52AL;Gerencia Sector Alcañiz;Gerencia Sector Alcañiz
2016;52AL1;Gerencia Sector Alcañiz;Gerencia Sector Alcañiz
2016;52AL2;Hospital de  Alcañiz;Hospital de  Alcañiz
2016;52AL3;Atención Primaria Sector Alcañiz;Atención Primaria Sector Alcañiz
2016;52BA;Gerencia Sector Barbastro;Gerencia Sector Barbastro
2016;52BA1;Gerencia Sector Barbastro;Gerencia Sector Barbastro
2016;52BA2;Hospital Barbastro;Hospital Barbastro
2016;52BA3;Centro Sociosanitario de Fraga;Centro Sociosanitario de Fraga
2016;52BA4;Atención Primaria Sector Barbastro;Atención Primaria Sector Barbastro
2016;52CA;Gerencia Sector Calatayud;Gerencia Sector Calatayud
2016;52CA1;Gerencia Sector Calatayud;Gerencia Sector Calatayud
2016;52CA2;Hospital Ernest Lluch Martin;Hospital Ernest Lluch Martin
2016;52CA3;Atención Primaria Sector Calatayud;Atención Primaria Sector Calatayud
2016;52HU;Gerencia Sector Huesca;Gerencia Sector Huesca
2016;52HU1;Gerencia Sector Huesca;Gerencia Sector Huesca
2016;52HU2;Hospital San Jorge de Huesca;Hospital San Jorge de Huesca
2016;52HU3;Hospital Sagrado Corazón de Jesús;Hospital Sagrado Corazón de Jesús
2016;52HU4;C.R.P. Santo Cristo de los Milagros;C.R.P. Santo Cristo de los Milagros
2016;52HU5;Atención Primaria Sector Huesca;Atención Primaria Sector Huesca
2016;52TE;Gerencia Sector Teruel;Gerencia Sector Teruel
2016;52TE1;Gerencia Sector Teruel;Gerencia Sector Teruel
2016;52TE2;Hospital Obispo Polanco Teruel;Hospital Obispo Polanco Teruel
2016;52TE3;Hospital San José;Hospital San José
2016;52TE4;C.R.P. San Juan de Dios;C.R.P. San Juan de Dios
2016;52TE5;Atención Primaria Sector Teruel;Atención Primaria Sector Teruel
2016;52Z1;Gerencia Sector Zaragoza I;Gerencia Sector Zaragoza I
2016;52Z11;Gerencia Sector Zaragoza I;Gerencia Sector Zaragoza I
2016;52Z12;Hospital Royo Villanova;Hospital Royo Villanova
2016;52Z13;Hospital Nuestra Señora de Gracia;Hospital Nuestra Señora de Gracia
2016;52Z14;Atención Primaria Sector Zaragoza I;Atención Primaria Sector Zaragoza I
2016;52Z2;Gerencia Sector Zaragoza II;Gerencia Sector Zaragoza II
2016;52Z21;Gerencia Sector Zaragoza II;Gerencia Sector Zaragoza II
2016;52Z22;Hospital Universitario Miguel Servet;Hospital Universitario Miguel Servet
2016;52Z23;Atención Primaria Sector Zaragoza II;Atención Primaria Sector Zaragoza II
2016;52Z3;Gerencia Sector Zaragoza III;Gerencia Sector Zaragoza III
2016;52Z31;Gerencia Sector Zaragoza III;Gerencia Sector Zaragoza III
2016;52Z32;Hospital Clínico Universitario Lozano Bl;Hospital Clínico Universitario Lozano Bl
2016;52Z33;H.Geriático San Jorge de Zaragoza;H.Geriático San Jorge de Zaragoza
2016;52Z34;C.R.P. Nuestra Señora del Pilar;C.R.P. Nuestra Señora del Pilar
2016;52Z35;Atención Primaria Sector Zaragoza III;Atención Primaria Sector Zaragoza III
2016;5200;Ingresos del Servicio Aragonés de Salud;Ingresos del Servicio Aragonés de Salud
2016;52000;Ingresos del Servicio Aragonés de Salud;Ingresos del Servicio Aragonés de Salud
2016;5201;Servicio Aragonés de Salud;Servicio Aragonés de Salud
2016;52010;Servicio Aragonés de Salud;Servicio Aragonés de Salud
2016;5205;Ctro. Gestión Integrada Proyectos Corp.;Ctro. Gestión Integrada Proyectos Corp.
2016;52050;Ctro. Gestión Integrada Proyectos Corp.;Ctro. Gestión Integrada Proyectos Corp.
2016;5206;Gerencia 061 Aragon;Gerencia 061 Aragon
2016;52061;Gerencia 061 Aragon;Gerencia 061 Aragon
2016;5209;Liquidación CASAR;
2016;52090;Liquidación CASAR;Liquidación CASAR
2016;53;Instituto Aragonés de Servicios Sociales;Instituto Aragonés de Servicios Sociales
2016;53AAA;Acción concertada Plazas Mayores Huesca;Acción concertada Plazas Mayores Huesca
2016;53AAB;Acción concertada Plazas Mayores Teruel;Acción concertada Plazas Mayores Teruel
2016;53AAC;Acción concertada Plazas Mayores Zaragoz;Acción concertada Plazas Mayores Zaragoz
2016;53AB;Residencias;Residencias
2016;53ABA;Residencia de Mayores Ciudad de Huesca;Residencia de Mayores Ciudad de Huesca
