EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2008;01010;1111;220000;91002;Ordinario no inventariable;60.000,00
2008;01010;1111;220001;91002;Mobiliario y enseres;50.000,00
2008;01010;1111;220002;91002;Prensa, revistas y publicaciones periódicas;206.690,00
2008;01010;1111;220003;91002;Libros y otras publicaciones;214.053,64
2008;01010;1111;220004;91002;Material informático;31.000,00
2008;01010;1111;220009;91002;Otro material de oficina;20.000,00
2008;01010;1111;221000;91002;Energía eléctrica;300.000,00
2008;01010;1111;221001;91002;Agua;484,38
2008;01010;1111;221003;91002;Combustibles;16.872,58
2008;01010;1111;221004;91002;Vestuario;15.000,00
2008;01010;1111;221009;91002;Otros suministros;50.000,00
2008;01010;1111;222000;91002;Telefónicas;239.226,00
2008;01010;1111;222001;91002;Postales;20.000,00
2008;01010;1111;222002;91002;Telegráficas;3.500,00
2008;01010;1111;222009;91002;Otras comunicaciones;34.000,00
2008;01010;1111;223000;91002;Transporte;6.000,00
2008;01010;1111;224000;91002;Primas de Edificios y locales;3.110,24
2008;01010;1111;224001;91002;Primas de vehículos;12.138,16
2008;01010;1111;224002;91002;Primas de otro inmovilizado;27.000,00
2008;01010;1111;224003;91002;Otros riesgos;622,05
2008;01010;1111;225000;91002;Tributos locales;3.312,00
2008;01010;1111;226001;91002;Atenciones protocolarias y representativas;177.860,50
2008;01010;1111;226002;91002;Gastos de divulgación y promoción;487.912,44
2008;01010;1111;226004;91002;Remuneraciones a agentes mediadores independientes;2.691,00
2008;01010;1111;226005;91002;Reuniones y conferencias;130.000,00
2008;01010;1111;226009;91002;Otros gastos diversos;88.320,00
2008;01010;1111;227000;91002;Limpieza y aseo;295.000,00
2008;01010;1111;227001;91002;Seguridad;1.730.000,00
2008;01010;1111;227003;91002;Postales;16.711,11
2008;01010;1111;227004;91002;Custodia, depósito y almacenaje;5.356,13
2008;01010;1111;227006;91002;Estudios y trabajos técnicos;125.000,00
2008;01010;1111;227009;91002;Otros trabajos realizados por otras empresas;708.950,00
2008;01010;1111;230000;91002;Dietas;470.134,44
2008;01010;1111;231000;91002;Locomoción;465.358,44
2008;01010;1111;239000;91002;Otras indemnizaciones;171.090,00
2008;01010;1111;250000;91002;Gastos en pruebas selectivas;6.500,39
2008;01010;1111;251000;91002;Realización de cursos de formación interna;6.000,00
2008;01010;1111;359000;91002;Otros gastos de depósitos, fianzas y avales;601,00
2008;01010;1111;480189;91002;Subvenciones a Grupos Parlamentarios;3.089.363,24
2008;01010;1111;480190;91002;Conciertos y convenios de las Cortes de Aragón;128.105,73
2008;01010;1111;602000;91002;Edificios y otras construcciones;500.000,00
2008;01010;1111;603000;91002;Maquinaria, instalación y utillaje;220.000,00
2008;01010;1111;604000;91002;Material de transporte;92.000,00
2008;01010;1111;605000;91002;Mobiliario y enseres;50.000,00
2008;01010;1111;606000;91002;Equipos para procesos de información;45.000,00
2008;01010;1111;608000;71002;Otro inmovilizado material;100.000,00
2008;01010;1111;609000;91002;Inmovilizado Inmaterial;145.000,00
2008;01010;1113;120000;91002;Sueldos de Personal Funcionario;49.712,40
2008;01010;1113;120005;91002;Trienios de Personal Funcionario;16.013,52
2008;01010;1113;120006;91002;Pagas extraordinarias de Personal Funcionario;17.010,92
2008;01010;1113;121000;91002;Complemento de destino de Personal Funcionario;22.958,88
2008;01010;1113;121001;91002;Complemento específico de Personal Funcionario;13.380,72
2008;01010;1113;130000;91002;Salario base de Personal Laboral Fijo;23.577,60
2008;01010;1113;130001;91002;Antigüedad de Personal Laboral Fijo;9.433,92
2008;01010;1113;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;7.232,64
2008;01010;1113;130003;91002;Otras remuneraciones de Personal Laboral Fijo;10.384,32
2008;01010;1113;150000;91002;Productividad fija de Funcionarios;9.431,88
2008;01010;1113;160000;91002;Seguridad social;36.321,64
2008;01010;1113;203000;91002;Arrendamientos maquinaria, instalación y utillaje;155,51
2008;01010;1113;205000;91002;Arrendamientos de mobiliario y enseres;155,51
2008;01010;1113;206000;91002;Arrendamientos de equipos procesos de información;300,51
2008;01010;1113;212000;91002;Rep. y conservación edificios y otras construcc.;60.000,00
2008;01010;1113;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;4.849,25
2008;01010;1113;215000;91002;Reparación y conservación de mobiliario y enseres;3.000,00
2008;01010;1113;216000;91002;Rep. y conserv. equipos procesos de información;601,01
2008;01010;1113;220002;91002;Prensa, revistas y publicaciones periódicas;601,01
2008;01010;1113;220003;91002;Libros y otras publicaciones;260.000,00
2008;01010;1113;221009;91002;Otros suministros;72.000,00
2008;01010;1113;223000;91002;Transporte;3.005,06
2008;01010;1113;224003;91002;Otros riesgos;3.005,06
2008;01010;1113;226002;91002;Gastos de divulgación y promoción;300.506,05
2008;01010;1113;226005;91002;Reuniones y conferencias;6.000,00
2008;01010;1113;227000;91002;Limpieza y aseo;46.592,00
2008;01010;1113;227001;91002;Seguridad;235.000,00
2008;01010;1113;227006;91002;Estudios y trabajos técnicos;6.000,00
2008;01010;1113;227009;91002;Otros trabajos realizados por otras empresas;250.000,00
2008;01010;1113;230000;91002;Dietas;601,01
2008;01010;1113;231000;91002;Locomoción;601,01
2008;01010;1113;359000;91002;Otros gastos de depósitos, fianzas y avales;601,00
2008;01010;1113;480190;91002;Conciertos y convenios de las Cortes de Aragón;42.071,00
2008;01010;1113;609000;91002;Inmovilizado Inmaterial;30.050,61
2008;01020;1112;100000;91002;Retribuciones básicas de Altos Cargos;30.137,52
2008;01020;1112;100001;91002;Otras remuneraciones de Altos Cargos;48.138,58
2008;01020;1112;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;418.419,40
2008;01020;1112;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;342.761,30
2008;01020;1112;120000;91002;Sueldos de Personal Funcionario;144.121,20
2008;01020;1112;120005;91002;Trienios de Personal Funcionario;98.517,72
2008;01020;1112;120006;91002;Pagas extraordinarias de Personal Funcionario;49.897,84
2008;01020;1112;121000;91002;Complemento de destino de Personal Funcionario;64.289,04
2008;01020;1112;121001;91002;Complemento específico de Personal Funcionario;48.649,20
2008;01020;1112;121009;91002;Otras retribuciones complementarias Funcionarios;11.783,52
2008;01020;1112;122002;91002;Otras retribuciones en especie;18.000,00
2008;01020;1112;150000;91002;Productividad fija de Funcionarios;46.717,68
2008;01020;1112;151000;91002;Gratificaciones de Personal Funcionario;4.808,10
2008;01020;1112;151001;91002;Gratificaciones de Personal no Funcionario;4.808,10
2008;01020;1112;160000;91002;Seguridad social;212.226,00
2008;01020;1112;160001;91002;MUFACE;1.825,74
2008;01020;1112;160009;91002;Otras cuotas sociales;9.146,20
2008;01020;1112;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;3.606,07
2008;01020;1112;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;1.800,00
2008;01020;1112;165000;91002;Fondo de Acción Social;28.500,00
2008;01020;1112;202000;91002;Arrendamientos de edificios y otras construcciones;300,00
2008;01020;1112;206000;91002;Arrendamientos de equipos procesos de información;4.400,00
2008;01020;1112;212000;91002;Rep. y conservación edificios y otras construcc.;5.250,00
2008;01020;1112;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;25.750,00
2008;01020;1112;214000;91002;Reparación y conservación material de transporte;2.400,00
2008;01020;1112;215000;91002;Reparación y conservación de mobiliario y enseres;900,00
2008;01020;1112;216000;91002;Rep. y conserv. equipos procesos de información;6.000,00
2008;01020;1112;220000;91002;Ordinario no inventariable;16.500,00
2008;01020;1112;220001;91002;Mobiliario y enseres;2.100,00
2008;01020;1112;220002;91002;Prensa, revistas y publicaciones periódicas;15.934,00
2008;01020;1112;220003;91002;Libros y otras publicaciones;140.000,00
2008;01020;1112;220004;91002;Material informático;4.120,00
2008;01020;1112;220009;91002;Otro material de oficina;1.200,00
2008;01020;1112;221000;91002;Energía eléctrica;32.240,00
2008;01020;1112;221001;91002;Agua;3.350,00
2008;01020;1112;221003;91002;Combustibles;4.730,00
2008;01020;1112;221004;91002;Vestuario;2.294,00
2008;01020;1112;221009;91002;Otros suministros;2.100,00
2008;01020;1112;222000;91002;Telefónicas;35.300,00
2008;01020;1112;222001;91002;Postales;206,20
2008;01020;1112;222002;91002;Telegráficas;206,20
2008;01020;1112;222009;91002;Otras comunicaciones;6.000,00
2008;01020;1112;223000;91002;Transporte;4.500,00
2008;01020;1112;224000;91002;Primas de Edificios y locales;4.600,00
2008;01020;1112;224001;91002;Primas de vehículos;2.800,00
2008;01020;1112;224002;91002;Primas de otro inmovilizado;100,00
2008;01020;1112;224003;91002;Otros riesgos;100,00
2008;01020;1112;226001;91002;Atenciones protocolarias y representativas;23.500,00
2008;01020;1112;226002;91002;Gastos de divulgación y promoción;45.000,00
2008;01020;1112;226005;91002;Reuniones y conferencias;12.850,00
2008;01020;1112;226009;91002;Otros gastos diversos;3.300,00
2008;01020;1112;227000;91002;Limpieza y aseo;61.800,00
2008;01020;1112;227001;91002;Seguridad;47.380,00
2008;01020;1112;227003;91002;Postales;15.000,00
2008;01020;1112;227006;91002;Estudios y trabajos técnicos;39.270,00
2008;01020;1112;227009;91002;Otros trabajos realizados por otras empresas;14.500,00
2008;01020;1112;230000;91002;Dietas;19.000,00
2008;01020;1112;231000;91002;Locomoción;7.300,00
2008;01020;1112;480191;91002;Convenio con el Justicia de Aragón;18.631,37
2008;01020;1112;602000;91002;Edificios y otras construcciones;3.000,00
2008;01020;1112;603000;91002;Maquinaria, instalación y utillaje;8.000,00
2008;01020;1112;605000;91002;Mobiliario y enseres;6.000,00
2008;01020;1112;606000;91002;Equipos para procesos de información;14.000,00
2008;01020;1112;609000;91002;Inmovilizado Inmaterial;10.000,00
2008;01030;1114;100000;91002;Retribuciones básicas de Altos Cargos;30.137,52
2008;01030;1114;100001;91002;Otras remuneraciones de Altos Cargos;48.138,58
2008;01030;1114;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;27.507,20
2008;01030;1114;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;35.165,20
2008;01030;1114;120000;91002;Sueldos de Personal Funcionario;57.675,36
2008;01030;1114;120005;91002;Trienios de Personal Funcionario;9.269,28
2008;01030;1114;120006;91002;Pagas extraordinarias de Personal Funcionario;17.396,88
2008;01030;1114;121000;91002;Complemento de destino de Personal Funcionario;23.498,88
2008;01030;1114;121001;91002;Complemento específico de Personal Funcionario;13.937,76
2008;01030;1114;160000;91002;Seguridad social;48.808,49
2008;01030;1114;242000;91002;Material,suministros y otros para servicios nuevos;60.000,00
2008;01030;1114;605000;91002;Mobiliario y enseres;601,01
2008;01030;1114;606000;91002;Equipos para procesos de información;601,01
2008;02010;1121;100000;91002;Retribuciones básicas de Altos Cargos;19.405,32
2008;02010;1121;100001;91002;Otras remuneraciones de Altos Cargos;67.848,48
2008;02010;1121;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;155.799,10
2008;02010;1121;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;401.682,00
2008;02010;1121;120000;91002;Sueldos de Personal Funcionario;164.299,32
2008;02010;1121;120005;91002;Trienios de Personal Funcionario;39.356,98
2008;02010;1121;120006;91002;Pagas extraordinarias de Personal Funcionario;53.971,50
2008;02010;1121;121000;91002;Complemento de destino de Personal Funcionario;122.086,80
2008;02010;1121;121001;91002;Complemento específico de Personal Funcionario;259.303,04
2008;02010;1121;130000;91002;Salario base de Personal Laboral Fijo;20.713,08
2008;02010;1121;130001;91002;Antigüedad de Personal Laboral Fijo;2.654,40
2008;02010;1121;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;3.894,58
2008;02010;1121;130003;91002;Otras remuneraciones de Personal Laboral Fijo;43.565,82
2008;02010;1121;151000;91002;Gratificaciones de Personal Funcionario;10.000,00
2008;02010;1121;160000;91002;Seguridad social;282.503,14
2008;02010;1121;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;4.500,00
2008;02010;1121;202000;91002;Arrendamientos de edificios y otras construcciones;12.000,00
2008;02010;1121;204000;91002;Arrendamientos de material de transporte;1.133,00
2008;02010;1121;205000;91002;Arrendamientos de mobiliario y enseres;2.725,00
2008;02010;1121;212000;91002;Rep. y conservación edificios y otras construcc.;49.646,00
2008;02010;1121;214000;91002;Reparación y conservación material de transporte;60.770,00
2008;02010;1121;215000;91002;Reparación y conservación de mobiliario y enseres;6.695,00
2008;02010;1121;216000;91002;Rep. y conserv. equipos procesos de información;2.060,00
2008;02010;1121;220000;91002;Ordinario no inventariable;108.416,00
2008;02010;1121;220001;91002;Mobiliario y enseres;48.204,00
2008;02010;1121;220002;91002;Prensa, revistas y publicaciones periódicas;24.780,00
2008;02010;1121;220003;91002;Libros y otras publicaciones;67.465,00
2008;02010;1121;220004;91002;Material informático;721,00
2008;02010;1121;220009;91002;Otro material de oficina;721,00
2008;02010;1121;221000;91002;Energía eléctrica;2.296,00
2008;02010;1121;221001;91002;Agua;340,00
2008;02010;1121;221002;91002;Gas;340,00
2008;02010;1121;221003;91002;Combustibles;46.350,00
2008;02010;1121;221004;91002;Vestuario;340,00
2008;02010;1121;221006;91002;Productos farmacéuticos;1.081,50
2008;02010;1121;221009;91002;Otros suministros;33.784,00
2008;02010;1121;222000;91002;Telefónicas;177.395,00
2008;02010;1121;222001;91002;Postales;3.296,00
2008;02010;1121;222002;91002;Telegráficas;1.339,00
2008;02010;1121;222003;91002;Télex y telefax;20.394,00
2008;02010;1121;222009;91002;Otras comunicaciones;1.287,50
2008;02010;1121;223000;91002;Transporte;32.960,00
2008;02010;1121;224000;91002;Primas de Edificios y locales;309,00
2008;02010;1121;224003;91002;Otros riesgos;721,00
2008;02010;1121;225000;91002;Tributos locales;1.751,00
2008;02010;1121;226000;91002;Cánones;113,30
2008;02010;1121;226001;91002;Atenciones protocolarias y representativas;722.000,00
2008;02010;1121;226002;91002;Gastos de divulgación y promoción;250.000,00
2008;02010;1121;226004;91002;Remuneraciones a agentes mediadores independientes;309,00
2008;02010;1121;226005;91002;Reuniones y conferencias;44.290,00
2008;02010;1121;226009;91002;Otros gastos diversos;37.080,00
2008;02010;1121;227000;91002;Limpieza y aseo;815,00
2008;02010;1121;227001;91002;Seguridad;340,00
2008;02010;1121;227002;91002;Valoraciones y peritajes;340,00
2008;02010;1121;227006;91002;Estudios y trabajos técnicos;510.159,00
2008;02010;1121;227009;91002;Otros trabajos realizados por otras empresas;90.000,00
2008;02010;1121;230000;91002;Dietas;32.784,00
2008;02010;1121;231000;91002;Locomoción;40.998,00
2008;02010;1121;232000;91002;Traslado;240,00
2008;02010;1121;460001;91002;Actos San Jorge en Huesca y Teruel;55.167,00
2008;02010;1121;460002;91002;Subvenciones Directas;53.333,00
2008;02010;1121;480001;91002;Fundación Seminario Investigación para la Paz;94.554,00
2008;02010;1121;480002;91002;Subvenciones Directas;269.361,00
2008;02010;1121;602000;91002;Edificios y otras construcciones;11.400,00
2008;02010;1121;604000;91002;Material de transporte;40.000,00
2008;02010;1121;605000;91002;Mobiliario y enseres;46.400,00
2008;02010;1121;606000;91002;Equipos para procesos de información;41.200,00
2008;02010;1121;608000;91002;Otro inmovilizado material;18.120,00
2008;02010;1121;760001;91002;Subvenciones Directas;186.200,00
2008;02010;1121;780001;91002;Subvenciones directas;41.040,00
2008;03010;1125;120000;91002;Sueldos de Personal Funcionario;28.710,96
2008;03010;1125;120005;91002;Trienios de Personal Funcionario;6.582,96
2008;03010;1125;120006;91002;Pagas extraordinarias de Personal Funcionario;8.973,96
2008;03010;1125;121000;91002;Complemento de destino de Personal Funcionario;18.546,84
2008;03010;1125;121001;91002;Complemento específico de Personal Funcionario;31.779,62
2008;03010;1125;151000;91002;Gratificaciones de Personal Funcionario;2.880,00
2008;03010;1125;160000;91002;Seguridad social;22.350,21
2008;03010;1125;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1.500,00
2008;03010;1125;215000;91002;Reparación y conservación de mobiliario y enseres;776,00
2008;03010;1125;216000;91002;Rep. y conserv. equipos procesos de información;1.333,00
2008;03010;1125;220000;91002;Ordinario no inventariable;3.682,00
2008;03010;1125;220001;91002;Mobiliario y enseres;3.005,00
2008;03010;1125;220002;91002;Prensa, revistas y publicaciones periódicas;666,00
2008;03010;1125;220003;91002;Libros y otras publicaciones;6.687,00
2008;03010;1125;220004;91002;Material informático;1.004,00
2008;03010;1125;221000;91002;Energía eléctrica;666,00
2008;03010;1125;222000;91002;Telefónicas;2.677,00
2008;03010;1125;222001;91002;Postales;666,00
2008;03010;1125;223000;91002;Transporte;1.672,00
2008;03010;1125;226001;91002;Atenciones protocolarias y representativas;6.686,00
2008;03010;1125;226002;91002;Gastos de divulgación y promoción;13.338,00
2008;03010;1125;226005;91002;Reuniones y conferencias;100.000,00
2008;03010;1125;230000;91002;Dietas;666,00
2008;03010;1125;231000;91002;Locomoción;666,00
2008;03010;1125;239000;91002;Otras indemnizaciones;181.802,00
2008;04010;1122;100000;91002;Retribuciones básicas de Altos Cargos;24.355,46
2008;04010;1122;100001;91002;Otras remuneraciones de Altos Cargos;55.233,60
2008;04010;1122;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;140.219,10
2008;04010;1122;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;293.663,10
2008;04010;1122;120000;91002;Sueldos de Personal Funcionario;245.713,44
2008;04010;1122;120005;91002;Trienios de Personal Funcionario;68.326,40
2008;04010;1122;120006;91002;Pagas extraordinarias de Personal Funcionario;78.704,78
2008;04010;1122;121000;91002;Complemento de destino de Personal Funcionario;166.695,24
2008;04010;1122;121001;91002;Complemento específico de Personal Funcionario;324.167,50
2008;04010;1122;130000;91002;Salario base de Personal Laboral Fijo;124.557,96
2008;04010;1122;130001;91002;Antigüedad de Personal Laboral Fijo;14.592,66
2008;04010;1122;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;22.714,44
2008;04010;1122;130003;91002;Otras remuneraciones de Personal Laboral Fijo;41.693,38
2008;04010;1122;151000;91002;Gratificaciones de Personal Funcionario;10.000,00
2008;04010;1122;151001;91002;Gratificaciones de Personal no Funcionario;15.000,00
2008;04010;1122;160000;91002;Seguridad social;335.021,95
2008;04010;1122;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;6.000,00
2008;04010;1122;162000;91002;Formación y perfeccionamiento de Personal Laboral;6.000,00
2008;04010;1122;204000;91002;Arrendamientos de material de transporte;6.000,00
2008;04010;1122;205000;91002;Arrendamientos de mobiliario y enseres;16.377,00
2008;04010;1122;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;3.000,00
2008;04010;1122;214000;91002;Reparación y conservación material de transporte;10.000,00
2008;04010;1122;220000;91002;Ordinario no inventariable;18.540,00
2008;04010;1122;220001;91002;Mobiliario y enseres;4.367,00
2008;04010;1122;220002;91002;Prensa, revistas y publicaciones periódicas;8.734,00
2008;04010;1122;220003;91002;Libros y otras publicaciones;1.199.667,00
2008;04010;1122;220004;91002;Material informático;3.275,00
2008;04010;1122;221003;91002;Combustibles;30.000,00
2008;04010;1122;221004;91002;Vestuario;6.000,00
2008;04010;1122;221005;91002;Productos alimenticios;1.000,00
2008;04010;1122;221006;91002;Productos farmacéuticos;1.000,00
2008;04010;1122;221009;91002;Otros suministros;639,00
2008;04010;1122;222000;91002;Telefónicas;83.044,00
2008;04010;1122;222001;91002;Postales;20.000,00
2008;04010;1122;222002;91002;Telegráficas;1.000,00
2008;04010;1122;222003;91002;Télex y telefax;1.000,00
2008;04010;1122;222009;91002;Otras comunicaciones;1.000,00
2008;04010;1122;223000;91002;Transporte;6.556,00
2008;04010;1122;224003;91002;Otros riesgos;1.277,00
2008;04010;1122;226000;91002;Cánones;536,00
2008;04010;1122;226001;91002;Atenciones protocolarias y representativas;150.000,00
2008;04010;1122;226002;91002;Gastos de divulgación y promoción;67.900,00
2008;04010;1122;226004;91002;Remuneraciones a agentes mediadores independientes;1.000,00
2008;04010;1122;226005;91002;Reuniones y conferencias;30.000,00
2008;04010;1122;226009;91002;Otros gastos diversos;17.484,00
2008;04010;1122;227001;91002;Seguridad;50.000,00
2008;04010;1122;227005;91002;Procesos electorales;639,00
2008;04010;1122;227006;91002;Estudios y trabajos técnicos;39.336,00
2008;04010;1122;227009;91002;Otros trabajos realizados por otras empresas;1.277,00
2008;04010;1122;230000;91002;Dietas;6.556,00
2008;04010;1122;231000;91002;Locomoción;15.275,00
2008;04010;1122;232000;91002;Traslado;6.000,00
2008;04010;1122;239000;91002;Otras indemnizaciones;6.556,00
2008;04010;1122;480004;91002;Subvenciones Directas;300.000,00
2008;04010;1122;603000;91002;Maquinaria, instalación y utillaje;20.000,00
2008;04010;1122;604000;91002;Material de transporte;30.000,00
2008;04010;1122;605000;91002;Mobiliario y enseres;20.000,00
2008;04010;1122;606000;91002;Equipos para procesos de información;10.000,00
2008;04010;1216;220000;91002;Ordinario no inventariable;618,00
2008;04010;1216;220002;91002;Prensa, revistas y publicaciones periódicas;6.335,00
2008;04010;1216;220003;91002;Libros y otras publicaciones;19.004,00
2008;04010;1216;220004;91002;Material informático;618,00
2008;04010;1216;221009;91002;Otros suministros;1.102,00
2008;04010;1216;223000;91002;Transporte;4.223,00
2008;04010;1216;226001;91002;Atenciones protocolarias y representativas;6.000,00
2008;04010;1216;226002;91002;Gastos de divulgación y promoción;67.298,00
2008;04010;1216;226005;91002;Reuniones y conferencias;130.367,00
2008;04010;1216;227006;91002;Estudios y trabajos técnicos;2.112,00
2008;04010;1216;230000;91002;Dietas;6.335,00
2008;04010;1216;231000;91002;Locomoción;6.335,00
2008;04010;1216;239000;91002;Otras indemnizaciones;618,00
2008;04010;1216;480005;91002;Ayudas a Comunidades Aragónesas del Exterior;434.528,00
2008;04010;1216;480166;91002;Programa Becas a aragoneses residentes en América;20.000,00
2008;04010;1216;480256;91002;Ayudas Comunidades Aragonesas  Exterior EXPO 2008;200.000,00
2008;04010;1216;780002;91002;Ayudas a Comunidades Aragonesas del Exterior;257.750,00
2008;04020;1267;120000;91002;Sueldos de Personal Funcionario;77.222,16
2008;04020;1267;120005;91002;Trienios de Personal Funcionario;12.130,32
2008;04020;1267;120006;91002;Pagas extraordinarias de Personal Funcionario;24.685,76
2008;04020;1267;121000;91002;Complemento de destino de Personal Funcionario;58.762,08
2008;04020;1267;121001;91002;Complemento específico de Personal Funcionario;123.748,44
2008;04020;1267;151000;91002;Gratificaciones de Personal Funcionario;6.000,00
2008;04020;1267;160000;91002;Seguridad social;44.007,36
2008;04020;1267;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;14.000,00
2008;04020;1267;220000;91002;Ordinario no inventariable;10.000,00
2008;04020;1267;220001;91002;Mobiliario y enseres;5.000,00
2008;04020;1267;220002;91002;Prensa, revistas y publicaciones periódicas;10.000,00
2008;04020;1267;220003;91002;Libros y otras publicaciones;50.000,00
2008;04020;1267;220004;91002;Material informático;5.000,00
2008;04020;1267;220009;91002;Otro material de oficina;1.000,00
2008;04020;1267;221009;91002;Otros suministros;1.000,00
2008;04020;1267;222000;91002;Telefónicas;20.000,00
2008;04020;1267;222001;91002;Postales;10.000,00
2008;04020;1267;222002;91002;Telegráficas;1.000,00
2008;04020;1267;222003;91002;Télex y telefax;1.000,00
2008;04020;1267;222009;91002;Otras comunicaciones;1.000,00
2008;04020;1267;226001;91002;Atenciones protocolarias y representativas;6.000,00
2008;04020;1267;226002;91002;Gastos de divulgación y promoción;50.000,00
2008;04020;1267;226005;91002;Reuniones y conferencias;150.000,00
2008;04020;1267;226009;91002;Otros gastos diversos;1.000,00
2008;04020;1267;227006;91002;Estudios y trabajos técnicos;250.000,00
2008;04020;1267;227009;91002;Otros trabajos realizados por otras empresas;1.000,00
2008;04020;1267;230000;91002;Dietas;8.000,00
2008;04020;1267;231000;91002;Locomoción;10.000,00
2008;04020;1267;239000;91002;Otras indemnizaciones;4.000,00
2008;09010;3229;120000;91002;Sueldos de Personal Funcionario;93.462,12
2008;09010;3229;120005;91002;Trienios de Personal Funcionario;13.916,48
2008;09010;3229;120006;91002;Pagas extraordinarias de Personal Funcionario;27.496,78
2008;09010;3229;121000;91002;Complemento de destino de Personal Funcionario;53.014,08
2008;09010;3229;121001;91002;Complemento específico de Personal Funcionario;99.472,86
2008;09010;3229;151000;91002;Gratificaciones de Personal Funcionario;4.380,00
2008;09010;3229;160000;91002;Seguridad social;67.595,03
2008;09010;3229;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1.500,00
2008;09010;3229;202000;91002;Arrendamientos de edificios y otras construcciones;45.422,00
